SN,Point Num,Title,Center Point Rel,Circle Point Rel,Center Point Abs,Circle Point Abs,Slope,Angle,Timestamp,Validity,Distance
5,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 56.98487262 116.10831394   7.1174562 ],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340007.75075859 10506306.96878715     2565.26003432],0.048619450760470716,77.92361450442789,May-01-2022 13:46:18,False,16.749692317877074
6,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 55.92806306 116.67203807   7.15400124],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340006.69394903 10506307.53251128     2565.29657936],0.045418384011046996,81.92361450442789,May-01-2022 13:46:18,False,17.122049931857465
7,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 54.84212812 117.25129829   7.21747923],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340005.60801409 10506308.1117715      2565.36005735],0.040610881304095486,85.92361450442789,May-01-2022 13:46:18,False,17.580633561235317
8,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 53.59210348 116.63100585   7.29237127],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340004.35798945 10506307.49147906     2565.4349494 ],0.03778150154891227,89.92361450442789,May-01-2022 13:46:18,False,16.91146371133389
9,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 52.54456154 114.66718653   7.32471108],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340003.31044751 10506305.52765974     2565.46728921],0.0404895891122759,93.92361450442789,May-01-2022 13:46:18,False,14.982661286038653
10,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 51.67241715 113.03218373   7.35024238],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340002.43830312 10506303.89265694     2565.4928205 ],0.04321792661507912,97.92361450442789,May-01-2022 13:46:18,False,13.447101150889655
11,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 51.02100104 111.81097865   7.37277007],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340001.78688701 10506302.67145186     2565.5153482 ],0.04520975512863063,101.92361450442789,May-01-2022 13:46:18,False,12.356983717224775
12,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 50.44529369 110.73170423   7.38067985],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340001.21117965 10506301.59217744     2565.52325797],0.04811776332475568,105.92361450442789,May-01-2022 13:46:18,False,11.447184838224162
13,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 49.93016742 109.76600074   7.38738799],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340000.69605339 10506300.62647395     2565.52996612],0.05092238134755865,109.92361450442789,May-01-2022 13:46:18,False,10.686311147552116
14,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 49.49201439 108.9445984    7.39369583],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340000.25790035 10506299.80507161     2565.53627396],0.053325684554140204,113.92361450442789,May-01-2022 13:46:18,False,10.087514135756619
15,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 49.09462313 108.19961188   7.35574913],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339999.8605091  10506299.06008509     2565.49832726],0.0600595167354507,117.92361450442789,May-01-2022 13:46:18,False,9.592874580979311
16,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 48.72387965 107.50458176   7.36365891],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339999.48976562 10506298.36505497     2565.50623703],0.06193910778111352,121.92361450442789,May-01-2022 13:46:18,False,9.174886669001204
17,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 48.29179824 106.69456186   7.42943978],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339999.05768421 10506297.55503507     2565.57201791],0.057406687648767954,125.92361450442789,May-01-2022 13:46:18,False,8.748840974409456
18,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 48.07349672 106.28531358   7.62738323],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339998.83938269 10506297.14578679     2565.76996136],0.03549230133207943,129.9236145044279,May-01-2022 13:46:18,False,8.55577314497943
19,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 47.76485323 105.70670185   7.51584601],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339998.5307392  10506296.56717505     2565.65842414],0.04983690358401193,133.9236145044279,May-01-2022 13:46:18,False,8.337702551772992
20,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 47.54410591 105.29286845   7.29968023],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339998.30999188 10506296.15334166     2565.44225836],0.07700678285583054,137.9236145044279,May-01-2022 13:46:18,False,8.220635326490253
21,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 47.08914212 104.4399511    7.06539226],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339997.85502808 10506295.30042431     2565.20797038],0.10809261806863274,141.9236145044279,May-01-2022 13:46:18,False,8.053328258561477
22,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 47.03060258 104.33020745   7.1188581 ],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339997.79648854 10506295.19068066     2565.26143622],0.10162104924926654,145.9236145044279,May-01-2022 13:46:18,False,8.031604205817695
23,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 46.71971206 103.74738324   6.86254287],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339997.48559803 10506294.60785645     2565.00512099],0.13460937785158367,149.9236145044279,May-01-2022 13:46:18,False,8.007975943375154
24,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 46.43163264 103.20732283   6.81858873],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339997.19751861 10506294.06779604     2564.96116686],0.14016858940264756,153.9236145044279,May-01-2022 13:46:18,False,8.012785464721627
25,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 46.08595707 102.55928732   6.86975169],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339996.85184303 10506293.41976053     2565.01232982],0.1327064666647885,157.9236145044279,May-01-2022 13:46:18,False,8.065977063637298
26,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 45.99567936 102.39004436   6.83721185],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339996.76156533 10506293.25051757     2564.97978997],0.13631831452004367,161.9236145044279,May-01-2022 13:46:18,False,8.09692398826326
27,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 45.63619122 101.71611453   6.50760651],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339996.40207718 10506292.57658774     2564.65018463],0.17412909821869418,165.9236145044279,May-01-2022 13:46:18,False,8.296521069037718
28,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 45.39893959 101.27134062   6.46295166],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339996.16482556 10506292.13181383     2564.60552979],0.17664103937434736,169.9236145044279,May-01-2022 13:46:18,False,8.43874950811817
29,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 45.07957169 100.67262392   5.78682041],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339995.84545766 10506291.53309713     2563.92939854],0.2511287482912455,173.9236145044279,May-01-2022 13:46:18,False,8.802694834671932
30,3,Point star value,[53.56515121 99.73162079  7.93085623],[ 44.72721617 100.01206557   5.80724549],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339995.49310214 10506290.87253878     2563.94982362],0.24016270568746514,177.9236145044279,May-01-2022 13:46:18,False,9.093814804240482
31,3,Point star value,[53.56515121 99.73162079  7.93085623],[44.43186858 99.45837958  5.83638132],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339995.19775455 10506290.31885279     2563.97895944],0.22922078662706966,181.9236145044279,May-01-2022 13:46:18,False,9.374344646000546
32,3,Point star value,[53.56515121 99.73162079  7.93085623],[43.94952349 98.55413072  6.52903295],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339994.71540946 10506289.41460393     2564.67161107],0.14470501485127854,185.9236145044279,May-01-2022 13:46:18,False,9.788354707687626
33,3,Point star value,[53.56515121 99.73162079  7.93085623],[43.822736   98.31644312  6.48748183],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339994.58862197 10506289.17691633     2564.63005996],0.14661491725993323,189.9236145044279,May-01-2022 13:46:18,False,9.949910136865137
34,3,Point star value,[53.56515121 99.73162079  7.93085623],[43.09989129 96.96133136  6.64557624],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339993.86577726 10506287.82180457     2564.78815436],0.11872468842699324,193.9236145044279,May-01-2022 13:46:18,False,10.901748187052892
35,3,Point star value,[53.56515121 99.73162079  7.93085623],[42.66536641 96.14673071  6.83000278],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339993.43125238 10506287.00720392     2564.97258091],0.09594181881688292,197.9236145044279,May-01-2022 13:46:18,False,11.526865309604702
36,3,Point star value,[53.56515121 99.73162079  7.93085623],[41.93278054 94.77335727  7.08892107],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339992.69866651 10506285.63383048     2565.2314992 ],0.0665823729288049,201.9236145044279,May-01-2022 13:46:18,False,12.67301382569277
37,3,Point star value,[53.56515121 99.73162079  7.93085623],[41.26150242 93.51491702  7.20376229],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339992.02738839 10506284.37539023     2565.34634042],0.05274516568878954,205.9236145044279,May-01-2022 13:46:18,False,13.80419664600309
38,3,Point star value,[53.56515121 99.73162079  7.93085623],[40.56580941 92.21070634  7.2873652 ],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339991.33169537 10506283.07117955     2565.42994332],0.04284734631868029,209.9236145044279,May-01-2022 13:46:18,False,15.032003267967795
39,3,Point star value,[53.56515121 99.73162079  7.93085623],[39.4184734  90.05980382  7.39419651],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339990.18435937 10506280.92027703     2565.53677464],0.031316075433849754,213.9236145044279,May-01-2022 13:46:18,False,17.145277491202528
40,3,Point star value,[53.56515121 99.73162079  7.93085623],[38.14211971 87.66703275  7.54368019],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339988.90800567 10506278.52750596     2565.68625832],0.019772824799859576,217.9236145044279,May-01-2022 13:46:18,False,19.585047630805132
41,3,Point star value,[53.56515121 99.73162079  7.93085623],[36.32690234 84.26405786  7.80660343],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339987.09278831 10506275.12453107     2565.94918156],0.005364888276729411,221.9236145044279,May-01-2022 13:46:18,False,23.16070305188114
42,3,Point star value,[53.56515121 99.73162079  7.93085623],[37.57343051 83.22520725  7.86908031],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339988.33931648 10506274.08568046     2566.01165843],0.0026879510199473034,225.9236145044279,May-01-2022 13:46:18,False,22.98261593475383
43,3,Point star value,[53.56515121 99.73162079  7.93085623],[39.12978392 82.39501608  8.0040462 ],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339989.89566989 10506273.25548929     2566.14662433],-0.0032442871314983593,229.9236145044279,May-01-2022 13:46:18,False,22.559766149058134
44,3,Point star value,[53.56515121 99.73162079  7.93085623],[40.43159127 81.70060504  7.89110732],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339991.19747724 10506272.56107825     2566.03368545],0.0017818926957599115,233.9236145044279,May-01-2022 13:46:18,False,22.307162652370405
45,3,Point star value,[53.56515121 99.73162079  7.93085623],[41.81505601 80.96263627  7.9144361 ],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339992.58094198 10506271.82310948     2566.05701423],0.0007415288232679091,237.9236145044279,May-01-2022 13:46:18,False,22.143617295098533
46,3,Point star value,[53.56515121 99.73162079  7.93085623],[43.26927954 80.18692329  7.92915416],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1339994.03516551 10506271.0473965      2566.07173228],7.70490855857934e-05,241.9236145044279,May-01-2022 13:46:18,False,22.09072603935109
47,3,Point star maximum,[53.56515121 99.73162079  7.93085623],[ 61.37920931 113.76428364   7.00922322],[ 1340004.33103718 10506290.592094       2566.07343435],[ 1340012.14509527 10506304.62475685     2565.15180135],0.057381130272873226,61.92361450442789,May-01-2022 13:46:18,False,16.08802467917131
1,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 60.99669767 113.96832328   6.75100589],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340011.76258364 10506304.82879649     2564.89358401],0.07615095364264535,61.92361450442789,May-01-2022 13:46:18,False,12.787824992596702
2,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 60.17766244 114.40521365   6.64637733],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340010.94354841 10506305.26568686     2564.78895545],0.08416917561513693,65.92361450442789,May-01-2022 13:46:18,False,12.82447742079713
3,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 59.15974245 114.94819328   6.76272035],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340009.92562842 10506305.80866649     2564.90529847],0.07431747524592532,69.92361450442789,May-01-2022 13:46:18,False,12.943452928774372
4,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 58.48262963 115.3093793    6.83691144],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340009.2485156  10506306.16985251     2564.97948956],0.067826563897122,73.92361450442789,May-01-2022 13:46:18,False,13.07926742923636
5,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 57.6871379  115.73371108   6.88927579],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340008.45302387 10506306.59418429     2565.03185391],0.0627508247846566,77.92361450442789,May-01-2022 13:46:18,False,13.296426656898754
6,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 56.73169602 116.24336359   6.95195293],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340007.49758199 10506307.1038368      2565.09453106],0.05657859363484365,81.92361450442789,May-01-2022 13:46:18,False,13.631979680676107
7,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 55.88775395 116.69353979   7.00501823],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340006.65363992 10506307.554013       2565.14759636],0.051310078266627944,85.92361450442789,May-01-2022 13:46:18,False,13.991882725287706
8,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 54.85399402 117.24496877   7.09182477],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340005.61987999 10506308.10544198     2565.23440289],0.043483421851785,89.92361450442789,May-01-2022 13:46:18,False,14.505996466743927
9,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 53.86195474 117.13689404   7.15840673],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340004.6278407  10506307.99736726     2565.30098486],0.03907420243601814,93.92361450442789,May-01-2022 13:46:18,False,14.434664214338179
10,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 53.12781739 115.76061205   7.1719234 ],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340003.89370336 10506306.62108527     2565.31450152],0.041888049598537855,97.92361450442789,May-01-2022 13:46:18,False,13.143572553999455
11,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 52.42197376 114.4373721    7.21337438],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340003.18785973 10506305.29784531     2565.3559525 ],0.042560156385395044,101.92361450442789,May-01-2022 13:46:18,False,11.961556470871226
12,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 51.89519836 113.44983006   7.2420094 ],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340002.66108433 10506304.31030327     2565.38458753],0.043167486491362594,105.92361450442789,May-01-2022 13:46:18,False,11.129609096582062
13,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 51.39787029 112.51749272   7.23630238],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340002.16375626 10506303.37796593     2565.3788805 ],0.046773700073104815,109.92361450442789,May-01-2022 13:46:18,False,10.395334932956459
14,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 50.9676261  111.71091704   7.2512207 ],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340001.73351207 10506302.57139025     2565.39379883],0.048061017229939836,113.92361450442789,May-01-2022 13:46:18,False,9.806749268025717
15,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 50.56385275 110.95396605   7.2674408 ],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340001.32973872 10506301.81443926     2565.41001892],0.04892390729514456,117.92361450442789,May-01-2022 13:46:18,False,9.302252287936792
16,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 50.22326444 110.3154676    7.23970675],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340000.9891504  10506301.17594081     2565.38228488],0.05414217815686521,121.92361450442789,May-01-2022 13:46:18,False,8.920942608506241
17,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 49.89498441 109.7000434    7.22218513],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340000.66087038 10506300.56051661     2565.36476326],0.058252303795633883,125.92361450442789,May-01-2022 13:46:18,False,8.594712613066525
18,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 49.59324972 109.13438355   7.21357441],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340000.35913569 10506299.99485676     2565.35615253],0.06111446797006228,129.9236145044279,May-01-2022 13:46:18,False,8.334750286362445
19,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 49.27698699 108.54148809   7.45867586],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340000.04287295 10506299.4019613      2565.60125399],0.03254387553263498,133.9236145044279,May-01-2022 13:46:18,False,8.09563047655973
20,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 49.05670287 108.12852305   7.14108539],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339999.82258884 10506298.98899626     2565.28366351],0.07295781899633173,137.9236145044279,May-01-2022 13:46:18,False,7.983493378393826
21,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 48.81094416 107.66780097   7.20586514],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339999.57683013 10506298.52827418     2565.34844327],0.06575892557479103,141.9236145044279,May-01-2022 13:46:18,False,7.865840810993348
22,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 48.50685449 107.09772626   6.65168381],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339999.27274046 10506297.95819947     2564.79426193],0.13801565919936426,145.9236145044279,May-01-2022 13:46:18,False,7.828543641434537
23,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 48.19376004 106.51077034   7.0064199 ],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339998.959646   10506297.37124355     2565.14899802],0.09276441187794991,149.9236145044279,May-01-2022 13:46:18,False,7.74706597824677
24,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 48.15178482 106.4320797    6.91270471],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339998.91767078 10506297.29255291     2565.05528283],0.10492901202610441,153.9236145044279,May-01-2022 13:46:18,False,7.755128304612604
25,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 47.84536202 105.85763109   6.74790192],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339998.61124799 10506296.7181043      2564.89048004],0.125925390654892,157.9236145044279,May-01-2022 13:46:18,False,7.7966054342203055
26,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 47.48159567 105.17568095   6.99800944],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339998.24748164 10506296.03615416     2565.14058757],0.09242841136669137,161.9236145044279,May-01-2022 13:46:18,False,7.866370768451073
27,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 47.22153784 104.68815241   6.76302052],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339997.98742381 10506295.54862563     2564.90559864],0.12065462627144492,165.9236145044279,May-01-2022 13:46:18,False,8.005777542544608
28,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 47.07984893 104.42252923   7.02944827],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339997.8457349  10506295.28300244     2565.1720264 ],0.08628633155623525,169.9236145044279,May-01-2022 13:46:18,False,8.056023683265554
29,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 46.68033301 103.67355962   6.63205957],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339997.44621898 10506294.53403283     2564.7746377 ],0.13129683352456134,173.9236145044279,May-01-2022 13:46:18,False,8.372590258911222
30,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 46.3551365  103.06391607   6.37804747],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339997.12102247 10506293.92438928     2564.52062559],0.15662017259805766,177.9236145044279,May-01-2022 13:46:18,False,8.685572137938527
31,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 46.0314714  102.45714344   6.35211539],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339996.79735737 10506293.31761665     2564.49469352],0.1538521122845403,181.9236145044279,May-01-2022 13:46:18,False,9.008666263310165
32,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 45.69664509 101.82944697   5.8069452 ],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339996.46253106 10506292.68992018     2563.94952333],0.20636640454899274,185.9236145044279,May-01-2022 13:46:18,False,9.475416281786673
33,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 45.24913258 100.99049851   5.89214993],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339996.01501855 10506291.85097172     2564.03472805],0.18595218937791344,189.9236145044279,May-01-2022 13:46:18,False,10.00911762135816
34,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[ 44.84917133 100.24069402   6.01820493],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339995.61505729 10506291.10116723     2564.16078305],0.16399066951953697,193.9236145044279,May-01-2022 13:46:18,False,10.52835966002891
35,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[44.29521269 99.20219176  6.50189972],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339995.06109865 10506290.06266497     2564.64447784],0.10881791841193839,197.9236145044279,May-01-2022 13:46:18,False,11.278496164417888
36,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[43.79532765 98.26506088  6.80777574],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339994.56121361 10506289.12553409     2564.95035386],0.07615052842518477,201.9236145044279,May-01-2022 13:46:18,False,12.040242457402604
37,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[43.00112591 96.77617662  7.03715754],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339993.76701188 10506287.63664983     2565.17973566],0.05132677498291865,205.9236145044279,May-01-2022 13:46:18,False,13.360348542205996
38,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[42.34593185 95.54788904  7.15650439],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339993.11181782 10506286.40836225     2565.29908252],0.03899669324915848,209.9236145044279,May-01-2022 13:46:18,False,14.51212983259016
39,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[41.29145849 93.57107544  7.2357018 ],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339992.05734446 10506284.43154865     2565.37827992],0.02957719869507741,213.9236145044279,May-01-2022 13:46:18,False,16.44883660658913
40,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[39.9074576  90.97649896  7.41892695],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339990.67334357 10506281.83697217     2565.56150508],0.015877180739679083,217.9236145044279,May-01-2022 13:46:18,False,19.090976763828653
41,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[38.18684269 87.75087461  7.49812436],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339988.95272866 10506278.61134782     2565.64070249],0.009958291448657935,221.9236145044279,May-01-2022 13:46:18,False,22.482409322708396
42,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[36.54191328 83.77543993  7.63168859],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339987.30779925 10506274.63591314     2565.77426672],0.003417634531590098,225.9236145044279,May-01-2022 13:46:18,False,26.425171271373625
43,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[38.22646325 82.87686605  7.76935768],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339988.99234922 10506273.73733926     2565.91193581],-0.001824056426434554,229.9236145044279,May-01-2022 13:46:18,False,25.963075560202423
44,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[39.83655232 82.01801116  7.84004474],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339990.60243829 10506272.87848436     2565.98262286],-0.004602714794506277,233.9236145044279,May-01-2022 13:46:18,False,25.647112038087208
45,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[41.41572533 81.17564753  7.77035904],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339992.1816113  10506272.03612074     2565.91293716],-0.0018994073082954455,237.9236145044279,May-01-2022 13:46:18,False,25.460300745637706
46,4,Point star value,[ 54.93046188 102.75286865   7.72199965],[43.00127088 80.32988466  7.79739213],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1339993.76715685 10506271.19035787     2565.93997025],-0.0029683557312977686,241.9236145044279,May-01-2022 13:46:18,False,25.39884826335551
47,4,Point star maximum,[ 54.93046188 102.75286865   7.72199965],[ 60.99669767 113.96832328   6.75100589],[ 1340005.69634785 10506293.61334186     2565.86457777],[ 1340011.76258364 10506304.82879649     2564.89358401],0.07615095364264535,61.92361450442789,May-01-2022 13:46:18,False,12.787824992596702
1,5,Point star value,[ 56.26343536 105.83860779   7.53156519],[ 60.81882296 114.06320534   6.73258305],[ 1340007.02932133 10506296.699081       2565.67414331],[ 1340011.58470893 10506304.92367855     2564.87516117],0.08498100150810778,61.92361450442789,May-01-2022 13:46:18,False,9.43577943325881
2,5,Point star value,[ 56.26343536 105.83860779   7.53156519],[ 60.08149086 114.45651357   6.41609406],[ 1340007.02932133 10506296.699081       2565.67414331],[ 1340010.84737683 10506305.31698678     2564.55867219],0.11834223429751152,65.92361450442789,May-01-2022 13:46:18,False,9.491581725927963
3,5,Point star value,[ 56.26343536 105.83860779   7.53156519],[ 59.48240556 114.77607809   6.51191163],[ 1340007.02932133 10506296.699081       2565.67414331],[ 1340010.24829153 10506305.6365513      2564.65448976],0.1073378144643351,69.92361450442789,May-01-2022 13:46:18,False,9.554048246503276
4,5,Point star value,[ 56.26343536 105.83860779   7.53156519],[ 58.91418616 115.0791781    6.60482597],[ 1340007.02932133 10506296.699081       2565.67414331],[ 1340009.68007213 10506305.93965131     2564.7474041 ],0.09640225686373977,73.92361450442789,May-01-2022 13:46:18,False,9.657818854412422
5,5,Point star value,[ 56.26343536 105.83860779   7.53156519],[ 58.26120215 115.42749331   6.68432379],[ 1340007.02932133 10506296.699081       2565.67414331],[ 1340009.02708812 10506306.28796652     2564.82690191],0.0864992412099456,77.92361450442789,May-01-2022 13:46:18,False,9.831358789275614
6,5,Point star value,[ 56.26343536 105.83860779   7.53156519],[ 57.5997285  115.78033707   6.74029255],[ 1340007.02932133 10506296.699081       2565.67414331],[ 1340008.36561447 10506306.64081028     2564.88287067],0.0788816694817692,81.92361450442789,May-01-2022 13:46:18,False,10.062294608285741
7,5,Point star value,[ 56.26343536 105.83860779   7.53156519],[ 56.95240493 116.12563288   6.81067896],[ 1340007.02932133 10506296.699081       2565.67414331],[ 1340007.7182909  10506306.98610609     2564.95325708],0.06992058826474865,85.92361450442789,May-01-2022 13:46:18,False,10.33524268248984
8,5,Point star value,[ 56.26343536 105.83860779   7.53156519],[ 56.26074236 116.49458004   6.87826204],[ 1340007.02932133 10506296.699081       2565.67414331],[ 1340007.02662833 10506307.35505325     2565.02084017],0.061308636159585345,89.92361450442789,May-01-2022 13:46:18,False,10.675980367652318
