X1,Y1,Z1,X2,Y2,Z2,Slope,Distance
-13.499652862548828,-12.367973327636719,781.6934814453125,-13.297553062438965,-12.70368766784668,781.699462890625,0.01526452946811391,0.39189823311043714
-13.297553062438965,-12.70368766784668,781.699462890625,-13.087890625,-13.0514554977417,781.7135009765625,0.03456977189226604,0.40632237083321876
-13.087890625,-13.0514554977417,781.7135009765625,-12.881307601928711,-13.404284477233887,781.7227783203125,0.02269087209185037,0.4089632053104862
-12.881307601928711,-13.404284477233887,781.7227783203125,-12.674724578857422,-13.757112503051758,781.7321166992188,0.022840200119814205,0.4089637716771569
-12.674724578857422,-13.757112503051758,781.7321166992188,-12.472640037536621,-14.093098640441895,781.742431640625,0.026308417877607536,0.3922132638952903
-12.472640037536621,-14.093098640441895,781.742431640625,-12.267182350158691,-14.441716194152832,781.7520141601562,0.023680613928800782,0.40477016285622175
-12.267182350158691,-14.441716194152832,781.7520141601562,-12.057519912719727,-14.789484977722168,781.7660522460938,0.03456970236381961,0.40632318707518045
-12.057519912719727,-14.789484977722168,781.7660522460938,-11.855420112609863,-15.125198364257812,781.7720336914062,0.015264561296067274,0.39189741615849444
-11.855420112609863,-15.125198364257812,781.7720336914062,-11.648837089538574,-15.47802734375,781.7813720703125,0.022840154145086226,0.4089645944472063
-11.648837089538574,-15.47802734375,781.7813720703125,-11.43803596496582,-15.829734802246094,781.790771484375,0.022922996808149496,0.4101507033611396
-11.43803596496582,-15.829734802246094,781.790771484375,-11.224405288696289,-16.157873153686523,781.7972412109375,0.016523294999520623,0.39160528710835063
-11.224405288696289,-16.157873153686523,781.7972412109375,-11.034961700439453,-16.496952056884766,781.802978515625,0.01477120765933989,0.3884537197541371
-11.034961700439453,-16.496952056884766,781.802978515625,-10.808144569396973,-16.858198165893555,781.8162231445312,0.031050601365606775,0.4267554128575242
-10.808144569396973,-16.858198165893555,781.8162231445312,-10.606060028076172,-17.194183349609375,781.8265991210938,0.026464144150682396,0.3922140568707571
-10.606060028076172,-17.194183349609375,781.8265991210938,-10.400602340698242,-17.542802810668945,781.836181640625,0.02368051776816584,0.4047718056049842
