X1,Y1,Z1,X2,Y2,Z2,Slope,Distance
-12.013405799865723,-11.20822525024414,781.6571044921875,-11.869523048400879,-11.54588794708252,781.6627807617188,0.015464989981987217,0.36708386377100855
-11.869523048400879,-11.54588794708252,781.6627807617188,-11.73828125,-11.88664436340332,781.6638793945312,0.0030086620443483462,0.36515825597314455
-11.73828125,-11.88664436340332,781.6638793945312,-11.589914321899414,-12.241421699523926,781.6728515625,0.02333152411893157,0.38465595455796203
-11.589914321899414,-12.241421699523926,781.6728515625,-11.454483985900879,-12.581599235534668,781.6827392578125,0.027004865247366932,0.3662784438560489
-11.454483985900879,-12.581599235534668,781.6827392578125,-11.326366424560547,-12.928230285644531,781.692138671875,0.025434756705232046,0.3696695056517086
-11.326366424560547,-12.928230285644531,781.692138671875,-11.178309440612793,-13.265586853027344,781.7109985351562,0.051191764251318814,0.3688983850534006
-11.178309440612793,-13.265586853027344,781.7109985351562,-11.051316261291504,-13.608007431030273,781.720703125,0.02657255174481608,0.3653399771418739
-11.051316261291504,-13.608007431030273,781.720703125,-10.89449691772461,-13.960269927978516,781.7254638671875,0.01234657996723696,0.38562136603038205
-10.89449691772461,-13.960269927978516,781.7254638671875,-10.767489433288574,-14.302419662475586,781.7308349609375,0.01471685306263593,0.3650016309104066
-10.767489433288574,-14.302419662475586,781.7308349609375,-10.61938762664795,-14.638959884643555,781.736572265625,0.015603788774021108,0.3677314005251116
-10.61938762664795,-14.638959884643555,781.736572265625,-10.491254806518555,-14.985320091247559,781.7416381835938,0.013717576060681665,0.36933599315250354
-10.491254806518555,-14.985320091247559,781.7416381835938,-10.3397798538208,-15.334493637084961,781.7466430664062,0.013149506073715348,0.3806466540762156
-10.3397798538208,-15.334493637084961,781.7466430664062,-10.207443237304688,-15.68000316619873,781.7561645507812,0.025734698889561498,0.3701087319208437
-10.207443237304688,-15.68000316619873,781.7561645507812,-10.07624626159668,-16.021574020385742,781.7703247070312,0.03869945506729645,0.36617455521922443
-10.07624626159668,-16.021574020385742,781.7703247070312,-9.932377815246582,-16.359508514404297,781.7803344726562,0.02725344398752657,0.36742080440638486
-9.932377815246582,-16.359508514404297,781.7803344726562,-9.801180839538574,-16.701080322265625,781.7944946289062,0.03869936090904787,0.3661754448151979
-9.801180839538574,-16.701080322265625,781.7944946289062,-9.648581504821777,-17.05446434020996,781.7991943359375,0.012209427609760007,0.384953124861549
-9.648581504821777,-17.05446434020996,781.7991943359375,-9.521573066711426,-17.3966121673584,781.8045043945312,0.014549674151011252,0.3649992817744949
-9.521573066711426,-17.3966121673584,781.8045043945312,-9.369267463684082,-17.732303619384766,781.8147583007812,0.02781649385814258,0.36876942697365434
-9.369267463684082,-17.732303619384766,781.8147583007812,-9.241165161132812,-18.079206466674805,781.8285522460938,0.037301130757756776,0.3700568311815868
-9.241165161132812,-18.079206466674805,781.8285522460938,-9.089704513549805,-18.428651809692383,781.837890625,0.024519356532707058,0.3809718898337955
-9.089704513549805,-18.428651809692383,781.837890625,-8.957367897033691,-18.77416229248047,781.847412109375,0.025734636944440874,0.3701096222095454
-8.957367897033691,-18.77416229248047,781.847412109375,-8.830374717712402,-19.1165828704834,781.8570556640625,0.026405428777867553,0.36533836094913485
-8.830374717712402,-19.1165828704834,781.8570556640625,-8.68228816986084,-19.45339584350586,781.8671875,0.027537388806741205,0.36806963818044885
-8.68228816986084,-19.45339584350586,781.8671875,-8.55529499053955,-19.79581642150879,781.8768920898438,0.02657255174481608,0.3653399771418739
-8.55529499053955,-19.79581642150879,781.8768920898438,-8.407238006591797,-20.1331729888916,781.8956909179688,0.05102609511134691,0.36889526967812
-8.407238006591797,-20.1331729888916,781.8956909179688,-8.271541595458984,-20.491586685180664,781.9088134765625,0.0342409824022293,0.38346589838727513
-8.271541595458984,-20.491586685180664,781.9088134765625,-8.123455047607422,-20.828399658203125,781.9189453125,0.027537388806741205,0.36806963818044885
-8.123455047607422,-20.828399658203125,781.9189453125,-7.992258071899414,-21.169971466064453,781.9330444335938,0.038532553318922656,0.36617308963958545
-7.992258071899414,-21.169971466064453,781.9330444335938,-7.848434925079346,-21.50872039794922,781.9561767578125,0.06285680660978463,0.3687425129247479
-7.848434925079346,-21.50872039794922,781.9561767578125,-7.712709426879883,-21.866592407226562,781.9605712890625,0.011481614357179088,0.38277029376716637
-7.712709426879883,-21.866592407226562,781.9605712890625,-7.580328464508057,-22.211286544799805,781.95703125,-0.009587345362976809,0.36925776843881847
-7.580328464508057,-22.211286544799805,781.95703125,-7.433381080627441,-22.544160842895508,781.9717407226562,0.040425465211509276,0.3641637002062244
-7.433381080627441,-22.544160842895508,781.9717407226562,-7.3064470291137695,-22.88766860961914,781.9988403320312,0.07400016871170435,0.36721142147461977
-7.3064470291137695,-22.88766860961914,781.9988403320312,-7.15393590927124,-23.24268341064453,782.0297241210938,0.0799296160694813,0.3876196061212294
-7.15393590927124,-23.24268341064453,782.0297241210938,-7.0272674560546875,-23.567955017089844,782.0536499023438,0.06854244174789094,0.3498842065715615
-7.0272674560546875,-23.567955017089844,782.0536499023438,-6.883429050445557,-23.90643310546875,782.0723876953125,0.05094935803616588,0.36824992617264063
-6.883429050445557,-23.90643310546875,782.0723876953125,-6.747837066650391,-24.266748428344727,782.115966796875,0.11319731423751743,0.3874421970587645
-6.747837066650391,-24.266748428344727,782.115966796875,-6.605447769165039,-24.5838680267334,782.149169921875,0.09551562188734805,0.3492019462006621
-6.605447769165039,-24.5838680267334,782.149169921875,-6.461108684539795,-24.959362030029297,782.18310546875,0.08435794317274752,0.4037092260567485
-6.461108684539795,-24.959362030029297,782.18310546875,-6.334189414978027,-25.30314064025879,782.214599609375,0.08594177384801124,0.36780988938733145
-6.334189414978027,-25.30314064025879,782.214599609375,-6.193769454956055,-25.629802703857422,782.2471923828125,0.09166495805574398,0.35705483871169963
-6.193769454956055,-25.629802703857422,782.2471923828125,-6.053899765014648,-25.987911224365234,782.2734375,0.06826586490294692,0.3853492556120812
-6.053899765014648,-25.987911224365234,782.2734375,-5.910046577453613,-26.32611656188965,782.287841796875,0.03919241450613085,0.367809833568838
-5.910046577453613,-26.32611656188965,782.287841796875,-5.77886438369751,-26.667959213256836,782.3063354492188,0.05050852821743023,0.36661584994299395
-5.77886438369751,-26.667959213256836,782.3063354492188,-5.630792617797852,-27.00504493713379,782.32080078125,0.03928939929358365,0.36845797444086753
-5.630792617797852,-27.00504493713379,782.32080078125,-5.495081901550293,-27.36318588256836,782.3295288085938,0.02278910085122591,0.3830907382886024
-5.495081901550293,-27.36318588256836,782.3295288085938,-5.351184368133545,-27.700576782226562,782.3308715820312,0.003660820639508233,0.36679820383434303
-5.351184368133545,-27.700576782226562,782.3308715820312,-5.218759059906006,-28.044456481933594,782.3142700195312,-0.045052151318111286,0.3688703322404746
-5.218759059906006,-28.044456481933594,782.3142700195312,-5.074876308441162,-28.382118225097656,782.3199462890625,0.015465026948375923,0.36708298653230814
-5.074876308441162,-28.382118225097656,782.3199462890625,-4.942465782165527,-28.72627067565918,782.3076782226562,-0.03326971258154415,0.36894980979726844
-4.942465782165527,-28.72627067565918,782.3076782226562,-4.806769847869873,-29.084684371948242,782.3207397460938,0.03408173703360223,0.3834636458211746
-4.806769847869873,-29.084684371948242,782.3207397460938,-4.662872314453125,-29.422075271606445,782.3220825195312,0.003660820639508233,0.36679820383434303
-4.662872314453125,-29.422075271606445,782.3220825195312,-4.531630992889404,-29.76283073425293,782.3231201171875,0.002841522411897543,0.3651570161151334
-4.531630992889404,-29.76283073425293,782.3231201171875,-4.383470058441162,-30.098283767700195,782.3114624023438,-0.031789517159941307,0.36690094366317294
-4.383470058441162,-30.098283767700195,782.3114624023438,-4.247774600982666,-30.456697463989258,782.3245849609375,0.03424101257179819,0.3834655609132393
-4.247774600982666,-30.456697463989258,782.3245849609375,-4.1027374267578125,-30.79802894592285,782.3212890625,-0.008886988812526482,0.3708824954249311
-4.1027374267578125,-30.79802894592285,782.3212890625,-3.9714810848236084,-31.138511657714844,782.3179931640625,-0.009032174129706009,0.36492131655151067
-3.9714810848236084,-31.138511657714844,782.3179931640625,-3.8401951789855957,-31.478452682495117,782.3059692382812,-0.03299544355180247,0.36461001658150183
-3.8401951789855957,-31.478452682495117,782.3059692382812,-3.695098876953125,-31.818695068359375,782.2852172851562,-0.056103201891462263,0.37047059473135335
-3.695098876953125,-31.818695068359375,782.2852172851562,-3.5668625831604004,-32.163150787353516,782.2598266601562,-0.06908040828608342,0.3684277042125836
-3.5668625831604004,-32.163150787353516,782.2598266601562,-3.414158821105957,-32.51463317871094,782.2340087890625,-0.06737071622874152,0.3840896677180023
-3.414158821105957,-32.51463317871094,782.2340087890625,-3.2816741466522217,-32.857425689697266,782.199951171875,-0.09267288095007664,0.36907833293477743
-3.2816741466522217,-32.857425689697266,782.199951171875,-3.137643337249756,-33.1923713684082,782.1620483398438,-0.10395717543155995,0.36656528261722926
-3.137643337249756,-33.1923713684082,782.1620483398438,-3.095160961151123,-33.40151596069336,782.1404418945312,-0.1012411774576192,0.21450652959794017
-3.095160961151123,-33.40151596069336,782.1404418945312,-2.8599884510040283,-33.874046325683594,782.0855102539062,-0.10407321859320413,0.5306680134589268
-2.8599884510040283,-33.874046325683594,782.0855102539062,-2.7229902744293213,-34.2334098815918,782.0460205078125,-0.10267970104157202,0.38661363885193145
-2.7229902744293213,-34.2334098815918,782.0460205078125,-2.5834434032440186,-34.551239013671875,782.0048217773438,-0.11868906227448879,0.3495511720029271
-2.5834434032440186,-34.551239013671875,782.0048217773438,-2.4464895725250244,-34.911415100097656,781.9784545898438,-0.06842663753979458,0.3862361888252561
-2.4464895725250244,-34.911415100097656,781.9784545898438,-2.301363706588745,-35.25111389160156,781.9490356445312,-0.07963968435522914,0.37057018263247943
-2.301363706588745,-35.25111389160156,781.9490356445312,-2.165534734725952,-35.60708236694336,781.9229125976562,-0.06856393980599011,0.3818972094850921
-2.165534734725952,-35.60708236694336,781.9229125976562,-2.0330796241760254,-35.95042037963867,781.8975219726562,-0.06899592038314743,0.36887671532674776
-2.0330796241760254,-35.95042037963867,781.8975219726562,-1.8848745822906494,-36.285057067871094,781.872802734375,-0.06754131064780682,0.36682078497900633
-1.8848745822906494,-36.285057067871094,781.872802734375,-1.7566381692886353,-36.629512786865234,781.8473510742188,-0.06924645912407561,0.3684319570451276
-1.7566381692886353,-36.629512786865234,781.8473510742188,-1.6196991205215454,-36.98996353149414,781.8253784179688,-0.0569850068620585,0.38621216967290023
-1.6196991205215454,-36.98996353149414,781.8253784179688,-1.475712776184082,-37.32572555541992,781.800537109375,-0.06799634387821077,0.3661765894743319
-1.475712776184082,-37.32572555541992,781.800537109375,-1.498537540435791,-37.76499557495117,781.7774047851562,-0.05258988474814318,0.4404704579718057
-1.498537540435791,-37.76499557495117,781.7774047851562,-1.186070203781128,-38.037654876708984,781.7527465820312,-0.05945984912391747,0.415435865438301
-1.186070203781128,-38.037654876708984,781.7527465820312,-1.040959119796753,-38.377628326416016,781.7276611328125,-0.06786318991764047,0.3704975748413559
-1.040959119796753,-38.377628326416016,781.7276611328125,-0.9096583127975464,-38.7172966003418,781.7113037109375,-0.0449179006034019,0.3645298389443026
-0.9096583127975464,-38.7172966003418,781.7113037109375,-0.7727193832397461,-39.0777473449707,781.6892700195312,-0.057143304821991106,0.38621560466785265
-0.7727193832397461,-39.0777473449707,781.6892700195312,-0.6419638395309448,-39.3812141418457,781.6707763671875,-0.05596712888057425,0.3309548673054503
