X1,Y1,Z1,X2,Y2,Z2,Slope,Distance
-6.617166042327881,-9.761353492736816,781.3457641601562,-6.5604424476623535,-11.045660018920898,781.3489379882812,0.00246883200491835,1.2855624810081268
-6.5604424476623535,-11.045660018920898,781.3489379882812,-6.508365631103516,-12.315841674804688,781.3967895507812,0.0376413835362956,1.2721490501510735
-6.508365631103516,-12.315841674804688,781.3967895507812,-6.46869421005249,-13.60789680480957,781.451904296875,0.04263655910803424,1.293838442718843
-6.46869421005249,-13.60789680480957,781.451904296875,-6.400807857513428,-14.868293762207031,781.48291015625,0.024564469590076105,1.2626046136433278
-6.400807857513428,-14.868293762207031,781.48291015625,-6.348775386810303,-16.13928985595703,781.5437622070312,0.047837379405544125,1.2735153789489604
-6.348775386810303,-16.13928985595703,781.5437622070312,-6.310258388519287,-17.42767906188965,781.60791015625,0.04976702875322764,1.2905600584668662
-6.310258388519287,-17.42767906188965,781.60791015625,-6.245614051818848,-18.696125030517578,781.68212890625,0.0584357206598116,1.2722588134681752
-6.245614051818848,-18.696125030517578,781.68212890625,-6.2029523849487305,-19.984750747680664,781.7681274414062,0.06670008542574216,1.2921965813308884
-6.2029523849487305,-19.984750747680664,781.7681274414062,-6.143460750579834,-21.269704818725586,781.8674926757812,0.07724704689237386,1.2901626521711127
-6.143460750579834,-21.269704818725586,781.8674926757812,-6.108347415924072,-22.546003341674805,781.941162109375,0.057699329598842775,1.2789050204761216
-6.108347415924072,-22.546003341674805,781.941162109375,-6.057676315307617,-23.817138671875,782.072021484375,0.1028651511035731,1.278857601199693
-6.057676315307617,-23.817138671875,782.072021484375,-6.0151777267456055,-25.108753204345703,782.2059326171875,0.10362124273917392,1.299233012977427
-6.0151777267456055,-25.108753204345703,782.2059326171875,-5.946359634399414,-26.376893997192383,782.2932739257812,0.0687723214954461,1.2730064825062137
-5.946359634399414,-26.376893997192383,782.2932739257812,-5.889754295349121,-27.663375854492188,782.3313598632812,0.029576105844921916,1.2882896693701333
-5.889754295349121,-27.663375854492188,782.3313598632812,-5.837470054626465,-28.929752349853516,782.3181762695312,-0.010401623794534964,1.2675239157411389
-5.837470054626465,-28.929752349853516,782.3181762695312,-5.779636383056641,-30.21854019165039,782.325439453125,0.00563000470879528,1.2901052625916265
-5.779636383056641,-30.21854019165039,782.325439453125,-5.743131637573242,-31.494157791137695,782.3203735351562,-0.003969720138723552,1.2761498815144825
-5.743131637573242,-31.494157791137695,782.3203735351562,-5.689619064331055,-32.76284408569336,782.2764282226562,-0.034607666975405064,1.2705745550651895
-5.689619064331055,-32.76284408569336,782.2764282226562,-5.634479522705078,-34.049625396728516,782.1657104492188,-0.08596353009970213,1.292712240537327
