X1,Y1,Z1,X2,Y2,Z2,Slope,Distance
-10.769639015197754,-14.788212776184082,781.7442626953125,-10.479818344116211,-15.948481559753418,781.7734985351562,0.024446359865880552,1.1962752216120636
-10.479818344116211,-15.948481559753418,781.7734985351562,-10.21396541595459,-17.138742446899414,781.8182373046875,0.03668346305655967,1.2204098968710684
-10.21396541595459,-17.138742446899414,781.8182373046875,-9.92416000366211,-18.29928207397461,781.8518676757812,0.028114878683147514,1.1966496583652841
-9.92416000366211,-18.29928207397461,781.8518676757812,-9.6512451171875,-19.464580535888672,781.8894653320312,0.031414355618562345,1.1974208217474014
-9.6512451171875,-19.464580535888672,781.8894653320312,-9.3572359085083,-20.624271392822266,781.927490234375,0.03178330718447662,1.1969837892142874
-9.3572359085083,-20.624271392822266,781.927490234375,-9.079880714416504,-21.8075008392334,781.9815063476562,0.04444667567986076,1.216501363352342
-9.079880714416504,-21.8075008392334,781.9815063476562,-8.802776336669922,-22.97222137451172,782.0278930664062,0.03874502070262845,1.1981287448107274
-8.802776336669922,-22.97222137451172,782.0278930664062,-8.529890060424805,-24.138063430786133,782.07421875,0.03869007461938918,1.198249009555822
-8.529890060424805,-24.138063430786133,782.07421875,-8.241461753845215,-25.299015045166016,782.18212890625,0.09020748493265662,1.201101220043309
-8.241461753845215,-25.299015045166016,782.18212890625,-7.963350772857666,-26.470121383666992,782.2631225585938,0.06728858615877938,1.206397838833857
-7.963350772857666,-26.470121383666992,782.2631225585938,-7.685995578765869,-27.653348922729492,782.317138671875,0.04444674359567106,1.216499508170723
-7.685995578765869,-27.653348922729492,782.317138671875,-7.41185188293457,-28.82095718383789,782.323974609375,0.005699655572309971,1.1993792341933078
-7.41185188293457,-28.82095718383789,782.323974609375,-7.134613990783691,-29.983230590820312,782.3311767578125,0.00602750328327904,1.1949025869772416
-7.134613990783691,-29.983230590820312,782.3311767578125,-6.843550682067871,-31.145536422729492,782.3252563476562,-0.004941104903726328,1.1982102268913872
-6.843550682067871,-31.145536422729492,782.3252563476562,-6.564848899841309,-32.32889938354492,782.3136596679688,-0.009538786472674235,1.215794827849624
-6.564848899841309,-32.32889938354492,782.3136596679688,-6.298031330108643,-33.4801025390625,782.2427368164062,-0.06001666911479198,1.183845586073383
-6.298031330108643,-33.4801025390625,782.2427368164062,-6.047034740447998,-34.82090377807617,782.0943603515625,-0.1087730550684215,1.3721380491340514
-6.047034740447998,-34.82090377807617,782.0943603515625,-5.697856426239014,-35.93690490722656,781.9559326171875,-0.11837987077755413,1.1775169862991237
-5.697856426239014,-35.93690490722656,781.9559326171875,-5.420856952667236,-37.12491989135742,781.8652954101562,-0.0743000734820392,1.2232429906510454
-5.420856952667236,-37.12491989135742,781.8652954101562,-5.1391143798828125,-38.213260650634766,781.7939453125,-0.06346646606837567,1.1264791707169413
-5.1391143798828125,-38.213260650634766,781.7939453125,-4.853992462158203,-39.449256896972656,781.7091064453125,-0.06688355862354405,1.2712902352783069
-4.853992462158203,-39.449256896972656,781.7091064453125,-4.5784125328063965,-40.6153678894043,781.6241455078125,-0.07090526761786967,1.2012399864441456
-4.5784125328063965,-40.6153678894043,781.6241455078125,-4.315208911895752,-41.80280685424805,781.537841796875,-0.0709582971914177,1.2193177485016997
-4.315208911895752,-41.80280685424805,781.537841796875,-4.05124044418335,-42.84282684326172,781.4869995117188,-0.04738347003964177,1.0742001058714996
