X1,Y1,Z1,X2,Y2,Z2,Slope,Distance
-15.33459186553955,-15.512466430664062,781.7185668945312,-15.023597717285156,-16.125131607055664,781.7689208984375,0.07328718798247642,0.6889205355632965
-15.023597717285156,-16.125131607055664,781.7689208984375,-14.707676887512207,-16.769887924194336,781.7734985351562,0.006375583874685504,0.7180094943192473
-14.707676887512207,-16.769887924194336,781.7734985351562,-14.387581825256348,-17.414337158203125,781.791259765625,0.024683243781920123,0.7197854717920205
-14.387581825256348,-17.414337158203125,781.791259765625,-14.20865249633789,-18.03742218017578,781.8054809570312,0.021937229824884125,0.6484233891824756
-14.20865249633789,-18.03742218017578,781.8054809570312,-13.760651588439941,-18.671485900878906,781.8418579101562,0.046855516716904175,0.7772161205919083
-13.760651588439941,-18.671485900878906,781.8418579101562,-13.433494567871094,-19.290971755981445,781.8524169921875,0.01507218952162738,0.7006467976041509
-13.433494567871094,-19.290971755981445,781.8524169921875,-13.113369941711426,-19.934877395629883,781.8614501953125,0.012561946002010393,0.7191493918537567
-13.113369941711426,-19.934877395629883,781.8614501953125,-12.80085277557373,-20.56754493713379,781.8755493164062,0.019980466672425055,0.7057860741180354
-12.80085277557373,-20.56754493713379,781.8755493164062,-12.485285758972168,-21.195693969726562,781.903076171875,0.03915845562191359,0.7034994505229165
-12.485285758972168,-21.195693969726562,781.903076171875,-12.158187866210938,-21.816267013549805,781.9310913085938,0.039935978302814,0.7020603834815431
-12.158187866210938,-21.816267013549805,781.9310913085938,-11.855011940002441,-22.466018676757812,781.9616088867188,0.04256271042657328,0.7176518575525095
-11.855011940002441,-22.466018676757812,781.9616088867188,-11.543619155883789,-23.09447479248047,781.9759521484375,0.020450293952655723,0.7015185560960643
-11.543619155883789,-23.09447479248047,781.9759521484375,-11.215322494506836,-23.717899322509766,781.98193359375,0.008489344036915175,0.7046081323697094
-11.215322494506836,-23.717899322509766,781.98193359375,-10.89976978302002,-24.34632110595703,782.0137939453125,0.04530779492455126,0.7039194084832511
-10.89976978302002,-24.34632110595703,782.0137939453125,-10.585416793823242,-24.971891403198242,782.0676879882812,0.07697923720211984,0.7021827158759489
-10.585416793823242,-24.971891403198242,782.0676879882812,-10.25566291809082,-25.5045108795166,782.1493530273438,0.13036469257518465,0.6317359446155305
-10.25566291809082,-25.5045108795166,782.1493530273438,-9.959952354431152,-26.231081008911133,782.21875,0.08846669736074536,0.7875054477285581
-9.959952354431152,-26.231081008911133,782.21875,-9.638821601867676,-26.881370544433594,782.2623901367188,0.060171749087169164,0.7265713328950117
-9.638821601867676,-26.881370544433594,782.2623901367188,-9.32751750946045,-27.511457443237305,782.3029174804688,0.05766601614048503,0.7039617912820237
-9.32751750946045,-27.511457443237305,782.3029174804688,-8.99170207977295,-28.14775276184082,782.3299560546875,0.03758099771442166,0.7199825135298306
-8.99170207977295,-28.14775276184082,782.3299560546875,-8.692950248718262,-28.7793025970459,782.3397216796875,0.013977907006322583,0.6987154058253836
-8.692950248718262,-28.7793025970459,782.3397216796875,-8.363470077514648,-29.405851364135742,782.3280029296875,-0.01655427582451737,0.7079956707916568
-8.363470077514648,-29.405851364135742,782.3280029296875,-8.052047729492188,-30.033763885498047,782.3336181640625,0.008011485744586051,0.7009204977659561
-8.052047729492188,-30.033763885498047,782.3336181640625,-7.740595817565918,-30.6611328125,782.33056640625,-0.0043570136495261124,0.7004308511451055
-7.740595817565918,-30.6611328125,782.33056640625,-7.419301986694336,-31.308433532714844,782.3262939453125,-0.005912185412794879,0.7226660377167691
-7.419301986694336,-31.308433532714844,782.3262939453125,-7.103616714477539,-31.93440818786621,782.3189086914062,-0.01053423554437597,0.7011105490304121
-7.103616714477539,-31.93440818786621,782.3189086914062,-6.792150020599365,-32.56150436401367,782.3114624023438,-0.010634722618436556,0.7002260797449419
-6.792150020599365,-32.56150436401367,782.3114624023438,-6.479440212249756,-33.19063949584961,782.2689208984375,-0.06055164558985365,0.7038524120175176
-6.479440212249756,-33.19063949584961,782.2689208984375,-6.149781703948975,-33.813926696777344,782.2049560546875,-0.090717803345394,0.7079923503621971
-6.149781703948975,-33.813926696777344,782.2049560546875,-5.822072982788086,-34.37883758544922,782.1401977539062,-0.09915785186954058,0.6562857270922685
-5.822072982788086,-34.37883758544922,782.1401977539062,-5.519641399383545,-35.084957122802734,782.0534057617188,-0.11298687923673013,0.7730475493660114
-5.519641399383545,-35.084957122802734,782.0534057617188,-5.205673694610596,-35.71585464477539,781.9713745117188,-0.11640529473533415,0.7094621405319629
-5.205673694610596,-35.71585464477539,781.9713745117188,-4.885341167449951,-36.35595703125,781.91943359375,-0.07256526680570846,0.7176641638587311
-4.885341167449951,-36.35595703125,781.91943359375,-4.5726165771484375,-36.98481750488281,781.8724975585938,-0.06682939019038688,0.7038928583762756
