X1,Y1,Z1,X2,Y2,Z2,Slope,Distance
-14.966668128967285,-16.32463264465332,781.8004150390625,-14.256980895996094,-17.157028198242188,781.781494140625,-0.017297305167407344,1.0940275712588348
-14.256980895996094,-17.157028198242188,781.781494140625,-13.622137069702148,-17.609025955200195,781.8035888671875,0.02835154592154226,0.7796260853899637
-13.622137069702148,-17.609025955200195,781.8035888671875,-12.987675666809082,-18.24763298034668,781.8402709960938,0.04074886157186075,0.9009471587771256
-12.987675666809082,-18.24763298034668,781.8402709960938,-12.358778953552246,-18.864097595214844,781.86083984375,0.023356509755961135,0.8808874927161304
-12.358778953552246,-18.864097595214844,781.86083984375,-11.73303508758545,-19.486982345581055,781.8984985351562,0.042652628501397574,0.8837188325888957
-11.73303508758545,-19.486982345581055,781.8984985351562,-11.081639289855957,-20.12001609802246,781.9180908203125,0.021569765721030976,0.9085329243716669
-11.081639289855957,-20.12001609802246,781.9180908203125,-10.435896873474121,-20.7325382232666,781.9476928710938,0.03325933255041689,0.8905295635961261
-10.435896873474121,-20.7325382232666,781.9476928710938,-9.797408103942871,-21.350427627563477,781.9594116210938,0.013189172176675649,0.8885902058099894
-9.797408103942871,-21.350427627563477,781.9594116210938,-9.1674165725708,-21.971647262573242,781.9884643554688,0.03283679238619229,0.8852385135639191
-9.1674165725708,-21.971647262573242,781.9884643554688,-8.537379264831543,-22.592052459716797,782.00439453125,0.01801602409252252,0.8843660940393897
-8.537379264831543,-22.592052459716797,782.00439453125,-7.891342639923096,-23.222267150878906,782.0285034179688,0.02671299484536666,0.9028372589223753
-7.891342639923096,-23.222267150878906,782.0285034179688,-7.261380195617676,-23.844030380249023,782.0662231445312,0.04261525159010884,0.88592605357556
-7.261380195617676,-23.844030380249023,782.0662231445312,-6.615786075592041,-24.459272384643555,782.139404296875,0.08205967560580887,0.8948016388236184
-6.615786075592041,-24.459272384643555,782.139404296875,-5.982553005218506,-25.095569610595703,782.2068481445312,0.07512993310344294,0.9002260570299959
-5.982553005218506,-25.095569610595703,782.2068481445312,-5.343367576599121,-25.702423095703125,782.2630615234375,0.06377888608787279,0.8831699205217692
-5.343367576599121,-25.702423095703125,782.2630615234375,-4.718748569488525,-26.32109832763672,782.3009643554688,0.04311295339379991,0.8799685058727394
-4.718748569488525,-26.32109832763672,782.3009643554688,-4.063149452209473,-26.953279495239258,782.3250122070312,0.026404485705599744,0.9110661504046536
-4.063149452209473,-26.953279495239258,782.3250122070312,-3.4372575283050537,-27.573448181152344,782.3190307617188,-0.0067885557020823115,0.8811275033069648
-3.4372575283050537,-27.573448181152344,782.3190307617188,-2.7945055961608887,-28.18939971923828,782.3178100585938,-0.0013712075720528677,0.890240323542811
-2.7945055961608887,-28.18939971923828,782.3178100585938,-2.160205841064453,-28.8078670501709,782.3207397460938,0.003306977816950343,0.8859156855001277
-2.160205841064453,-28.8078670501709,782.3207397460938,-1.545491099357605,-29.45221519470215,782.2913818359375,-0.03296647089768178,0.8910222398578636
-1.545491099357605,-29.45221519470215,782.2913818359375,-0.8846792578697205,-30.043676376342773,782.191162109375,-0.11300670996681166,0.892492360096486
-0.8846792578697205,-30.043676376342773,782.191162109375,-0.2348228096961975,-30.881040573120117,782.0667724609375,-0.11735435459259232,1.067223025386764
-0.2348228096961975,-30.881040573120117,782.0667724609375,0.42599809169769287,-31.33720588684082,781.9749145507812,-0.11439677820357404,0.8082134203409487
0.42599809169769287,-31.33720588684082,781.9749145507812,1.0989738702774048,-31.978790283203125,781.9328002929688,-0.045293917721332316,0.9307526776333496
1.0989738702774048,-31.978790283203125,781.9328002929688,1.7261091470718384,-32.60099411010742,781.8917846679688,-0.04642806832666536,0.884374659919948
1.7261091470718384,-32.60099411010742,781.8917846679688,2.3533036708831787,-33.22210693359375,781.8333129882812,-0.06624206870566647,0.8846315885856497
2.3533036708831787,-33.22210693359375,781.8333129882812,5.430222988128662,-36.204620361328125,781.0496215820312,-0.18288387272142675,4.3562588366262585
