SN,Point Num,Title,Center Point Rel,Circle Point Rel,Center Point Abs,Circle Point Abs,Slope,Angle,Timestamp,Validity,Distance
19,1,Point star value,[55.52489471 67.04108429  7.99373341],"[55.33367485884177, 62.07223035845279, 7.197854995727539]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[55.33367485884177, 62.07223035845279, 7.197854995727539, 1339950.765885968, 10506190.86047321, 2558.1426]",0.16005496022037805,268.2567238357299,Apr-15-2022 12:54:33,False,5.03582136952602
20,1,Point star value,[55.52489471 67.04108429  7.99373341],"[55.52698193612252, 61.40931341018453, 6.863443851470947]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[55.52698193612252, 61.40931341018453, 6.863443851470947, 1339950.765885968, 10506190.86047321, 2558.1426]",0.20069876796855654,272.2567238357299,Apr-15-2022 12:54:33,False,5.7440753887289056
21,1,Point star value,[55.52489471 67.04108429  7.99373341],"[56.659841844090515, 57.524344253494725, 6.644074201583862]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[56.659841844090515, 57.524344253494725, 6.644074201583862, 1339950.765885968, 10506190.86047321, 2558.1426]",0.14082160894352141,276.2567238357299,Apr-15-2022 12:54:33,False,9.678740923767503
22,1,Point star value,[55.52489471 67.04108429  7.99373341],"[58.2980670288692, 51.90630245519919, 6.686426401138306]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[58.2980670288692, 51.90630245519919, 6.686426401138306, 1339950.765885968, 10506190.86047321, 2558.1426]",0.08496316124466001,280.2567238357299,Apr-15-2022 12:54:33,False,15.44218758675531
23,1,Point star value,[55.52489471 67.04108429  7.99373341],"[62.67342243712889, 39.586630763551646, 6.744998216629028]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[62.67342243712889, 39.586630763551646, 6.744998216629028, 1339950.765885968, 10506190.86047321, 2558.1426]",0.044016275339310774,284.2567238357299,Apr-15-2022 12:54:33,False,28.397320412106616
24,1,Point star value,[55.52489471 67.04108429  7.99373341],"[64.47700450022238, 40.11255664033512, 6.774134159088135]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[64.47700450022238, 40.11255664033512, 6.774134159088135, 1339950.765885968, 10506190.86047321, 2558.1426]",0.042977594892176216,288.2567238357299,Apr-15-2022 12:54:33,False,28.403754915433584
25,1,Point star value,[55.52489471 67.04108429  7.99373341],"[66.40342614783165, 40.67430263171841, 6.814984321594238]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[66.40342614783165, 40.67430263171841, 6.814984321594238, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04132656842085037,292.2567238357299,Apr-15-2022 12:54:33,False,28.547137694435847
26,1,Point star value,[55.52489471 67.04108429  7.99373341],"[68.33415300192149, 41.23730402452722, 6.837411880493164]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[68.33415300192149, 41.23730402452722, 6.837411880493164, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04013862977337119,296.2567238357299,Apr-15-2022 12:54:33,False,28.831393537491447
27,1,Point star value,[55.52489471 67.04108429  7.99373341],"[70.26504137473512, 41.800352516316515, 6.87836217880249]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[70.26504137473512, 41.800352516316515, 6.87836217880249, 1339950.765885968, 10506190.86047321, 2558.1426]",0.038159031240281104,300.2567238357299,Apr-15-2022 12:54:33,False,29.250820791773837
28,1,Point star value,[55.52489471 67.04108429  7.99373341],"[72.40473050591036, 42.42428746520777, 6.916609287261963]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[72.40473050591036, 42.42428746520777, 6.916609287261963, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03608672607248867,304.2567238357299,Apr-15-2022 12:54:33,False,29.867636977306276
29,1,Point star value,[55.52489471 67.04108429  7.99373341],[74.16209412 43.59737778  5.96343756],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340024.92798008 10506234.45785099     2564.10601568],0.06779139733220134,308.2567238357299,Apr-15-2022 12:54:33,True,30.017905953285787
30,1,Point star value,[55.52489471 67.04108429  7.99373341],[75.67633057 44.97648621  6.05454969],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340026.44221653 10506235.83695942     2564.19712782],0.06489496644783108,312.2567238357299,Apr-15-2022 12:54:33,True,29.9447372497146
31,1,Point star value,[55.52489471 67.04108429  7.99373341],[77.21829987 46.36384201  6.13204479],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340027.98418583 10506237.22431522     2564.27462292],0.062120090471265564,316.2567238357299,Apr-15-2022 12:54:33,True,30.026955553687156
32,1,Point star value,[55.52489471 67.04108429  7.99373341],[78.66156006 48.06525803  6.22856331],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340029.42744603 10506238.92573124     2564.37114143],0.058990367938730005,320.2567238357299,Apr-15-2022 12:54:33,True,29.97504113597933
33,1,Point star value,[55.52489471 67.04108429  7.99373341],[79.76898956 49.47112274  6.29144096],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340030.53487553 10506240.33159595     2564.43401909],0.05685438224438505,324.2567238357299,Apr-15-2022 12:54:33,True,29.98962292830092
34,1,Point star value,[55.52489471 67.04108429  7.99373341],[80.93642426 51.26284027  6.3783474 ],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340031.70231022 10506242.12331348     2564.52092552],0.05400548683268226,328.2567238357299,Apr-15-2022 12:54:33,True,29.95510457137044
35,1,Point star value,[55.52489471 67.04108429  7.99373341],[82.06433105 53.15024567  6.42820883],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340032.83021702 10506244.01071888     2564.57078695],0.052262690463534156,332.2567238357299,Apr-15-2022 12:54:33,True,29.995798807811155
36,1,Point star value,[55.52489471 67.04108429  7.99373341],[82.99759674 55.04597855  6.46345234],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340033.76348271 10506245.90645176     2564.60603046],0.05104818258441139,336.2567238357299,Apr-15-2022 12:54:33,True,30.016223589399118
37,1,Point star value,[55.52489471 67.04108429  7.99373341],[83.74263763 56.9804306   6.50069809],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340034.5085236  10506247.84090381     2564.64327621],0.049838282811142165,340.2567238357299,Apr-15-2022 12:54:33,True,29.994781588656007
38,1,Point star value,[55.52489471 67.04108429  7.99373341],[84.29657745 58.90671158  6.56517744],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340035.06246342 10506249.76718479     2564.70775557],0.0477786533420246,344.2567238357299,Apr-15-2022 12:54:33,True,29.933568434105375
39,1,Point star value,[55.52489471 67.04108429  7.99373341],"[83.79008036093451, 61.20301503014532, 7.3095924854278564]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[83.79008036093451, 61.20301503014532, 7.3095924854278564, 1339950.765885968, 10506190.86047321, 2558.1426]",0.023704024298635377,348.2567238357299,Apr-15-2022 12:54:33,False,28.869912038530455
40,1,Point star value,[55.52489471 67.04108429  7.99373341],"[83.1466017815488, 63.409726042090355, 7.348640441894531]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[83.1466017815488, 63.409726042090355, 7.348640441894531, 1339950.765885968, 10506190.86047321, 2558.1426]",0.02315531766209005,352.2567238357299,Apr-15-2022 12:54:33,False,27.866855024556706
41,1,Point star value,[55.52489471 67.04108429  7.99373341],"[82.58400392176729, 65.33906904160672, 7.404709339141846]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[82.58400392176729, 65.33906904160672, 7.404709339141846, 1339950.765885968, 10506190.86047321, 2558.1426]",0.021725116741493633,356.2567238357299,Apr-15-2022 12:54:33,False,27.118982214572327
42,1,Point star value,[55.52489471 67.04108429  7.99373341],"[82.05236711795422, 67.16223585230229, 7.4245336055755615]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[82.05236711795422, 67.16223585230229, 7.4245336055755615, 1339950.765885968, 10506190.86047321, 2558.1426]",0.021456769639660526,360.2567238357299,Apr-15-2022 12:54:33,False,26.53385494491386
43,1,Point star value,[55.52489471 67.04108429  7.99373341],"[81.48238154847473, 69.11691386819042, 7.580925941467285]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[81.48238154847473, 69.11691386819042, 7.580925941467285, 1339950.765885968, 10506190.86047321, 2558.1426]",0.015852603904682735,364.2567238357299,Apr-15-2022 12:54:33,False,26.043628802182297
44,1,Point star value,[55.52489471 67.04108429  7.99373341],"[81.03597664538543, 70.64779095872828, 7.677845239639282]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[81.03597664538543, 70.64779095872828, 7.677845239639282, 1339950.765885968, 10506190.86047321, 2558.1426]",0.012260466687466505,368.2567238357299,Apr-15-2022 12:54:33,False,25.76671146310491
45,1,Point star value,[55.52489471 67.04108429  7.99373341],"[80.44984212988075, 72.65784930609388, 8.04469633102417]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[80.44984212988075, 72.65784930609388, 8.04469633102417, 1339950.765885968, 10506190.86047321, 2558.1426]",-0.0019946372384622374,372.2567238357299,Apr-15-2022 12:54:33,False,25.550022507572923
46,1,Point star value,[55.52489471 67.04108429  7.99373341],"[80.00471893762911, 74.18433096606077, 7.732412099838257]",[ 1340006.29078068 10506257.9015575      2566.13631153],"[80.00471893762911, 74.18433096606077, 7.732412099838257, 1339950.765885968, 10506190.86047321, 2558.1426]",0.010247596771575171,376.2567238357299,Apr-15-2022 12:54:33,False,25.50207944284024
47,1,Point star maximum,[55.52489471 67.04108429  7.99373341],[74.16209412 43.59737778  5.96343756],[ 1340006.29078068 10506257.9015575      2566.13631153],[ 1340024.92798008 10506234.45785099     2564.10601568],0.06779139733220134,308.2567238357299,Apr-15-2022 12:54:33,True,30.017905953285787
1,2,Point star value,[60.22116852 68.28543091  7.91523695],"[54.004762381423596, 66.62953170736372, 6.898487091064453]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[54.004762381423596, 66.62953170736372, 6.898487091064453, 1339950.765885968, 10506190.86047321, 2558.1426]",0.15804797261188314,196.25672383572987,Apr-15-2022 12:54:33,False,6.5130244659846825
2,2,Point star value,[60.22116852 68.28543091  7.91523695],"[54.126410527063626, 66.21235806527791, 6.598318099975586]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[54.126410527063626, 66.21235806527791, 6.598318099975586, 1339950.765885968, 10506190.86047321, 2558.1426]",0.20456424251826757,200.25672383572987,Apr-15-2022 12:54:33,False,6.570995452616515
3,2,Point star value,[60.22116852 68.28543091  7.91523695],"[54.28925426010581, 65.65391047985331, 6.657891273498535]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[54.28925426010581, 65.65391047985331, 6.657891273498535, 1339950.765885968, 10506190.86047321, 2558.1426]",0.19375331737752113,204.25672383572987,Apr-15-2022 12:54:33,False,6.610100201860487
4,2,Point star value,[60.22116852 68.28543091  7.91523695],"[54.41185955202117, 65.23345445154129, 6.44663143157959]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[54.41185955202117, 65.23345445154129, 6.44663143157959, 1339950.765885968, 10506190.86047321, 2558.1426]",0.22379731705193864,208.25672383572987,Apr-15-2022 12:54:33,False,6.724539621676232
5,2,Point star value,[60.22116852 68.28543091  7.91523695],"[54.54174616061885, 64.7880282653731, 6.371639251708984]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[54.54174616061885, 64.7880282653731, 6.371639251708984, 1339950.765885968, 10506190.86047321, 2558.1426]",0.2314271587052844,212.25672383572987,Apr-15-2022 12:54:33,False,6.846192913895574
6,2,Point star value,[60.22116852 68.28543091  7.91523695],"[54.67814402454653, 64.3202727285496, 6.219051837921143]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[54.67814402454653, 64.3202727285496, 6.219051837921143, 1339950.765885968, 10506190.86047321, 2558.1426]",0.24888092262553557,216.25672383572987,Apr-15-2022 12:54:33,False,7.023150565067171
7,2,Point star value,[60.22116852 68.28543091  7.91523695],"[54.82865222061475, 63.80412797363203, 6.032622575759888]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[54.82865222061475, 63.80412797363203, 6.032622575759888, 1339950.765885968, 10506190.86047321, 2558.1426]",0.26850331724044285,220.25672383572987,Apr-15-2022 12:54:33,False,7.259858462220458
8,2,Point star value,[60.22116852 68.28543091  7.91523695],"[55.012354404044686, 63.17414953444273, 5.953925848007202]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[55.012354404044686, 63.17414953444273, 5.953925848007202, 1339950.765885968, 10506190.86047321, 2558.1426]",0.26875612752709693,224.25672383572987,Apr-15-2022 12:54:33,False,7.556697889599051
9,2,Point star value,[60.22116852 68.28543091  7.91523695],"[55.1997824536968, 62.53139380897703, 6.188013553619385]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[55.1997824536968, 62.53139380897703, 6.188013553619385, 1339950.765885968, 10506190.86047321, 2558.1426]",0.22616615414388996,228.25672383572987,Apr-15-2022 12:54:33,False,7.829850675935401
10,2,Point star value,[60.22116852 68.28543091  7.91523695],"[55.358352599073704, 61.98760183644082, 6.068967342376709]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[55.358352599073704, 61.98760183644082, 6.068967342376709, 1339950.765885968, 10506190.86047321, 2558.1426]",0.23203859866476462,232.25672383572987,Apr-15-2022 12:54:33,False,8.16812959880558
11,2,Point star value,[60.22116852 68.28543091  7.91523695],"[55.52982175484203, 61.39957468780739, 6.011096000671387]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[55.52982175484203, 61.39957468780739, 6.011096000671387, 1339950.765885968, 10506190.86047321, 2558.1426]",0.22853096700037293,236.25672383572987,Apr-15-2022 12:54:33,False,8.54690020389769
12,2,Point star value,[60.22116852 68.28543091  7.91523695],"[55.879682977962176, 60.19977932795438, 5.988268136978149]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[55.879682977962176, 60.19977932795438, 5.988268136978149, 1339950.765885968, 10506190.86047321, 2558.1426]",0.20996694641928362,240.25672383572987,Apr-15-2022 12:54:33,False,9.377604543707639
13,2,Point star value,[60.22116852 68.28543091  7.91523695],"[56.060098737164694, 59.58107117617618, 6.022610187530518]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[56.060098737164694, 59.58107117617618, 6.022610187530518, 1339950.765885968, 10506190.86047321, 2558.1426]",0.196171495498367,244.25672383572987,Apr-15-2022 12:54:33,False,9.831704639978815
14,2,Point star value,[60.22116852 68.28543091  7.91523695],"[56.45801963467096, 58.216462540332486, 6.130542993545532]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[56.45801963467096, 58.216462540332486, 6.130542993545532, 1339950.765885968, 10506190.86047321, 2558.1426]",0.16603031710975386,248.25672383572987,Apr-15-2022 12:54:33,False,10.896354712916692
15,2,Point star value,[60.22116852 68.28543091  7.91523695],"[56.823363193831405, 56.963572885618355, 6.330688953399658]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[56.823363193831405, 56.963572885618355, 6.330688953399658, 1339950.765885968, 10506190.86047321, 2558.1426]",0.13404828693126375,252.25672383572987,Apr-15-2022 12:54:33,False,11.926455569792962
16,2,Point star value,[60.22116852 68.28543091  7.91523695],"[57.25475044193063, 55.48419653760999, 7.130672454833984]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[57.25475044193063, 55.48419653760999, 7.130672454833984, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05970609252590172,256.2567238357299,Apr-15-2022 12:54:33,False,13.16384362791623
17,2,Point star value,[60.22116852 68.28543091  7.91523695],"[57.69134814244799, 53.9869517428551, 6.970575571060181]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[57.69134814244799, 53.9869517428551, 6.970575571060181, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06505684001156936,260.2567238357299,Apr-15-2022 12:54:33,False,14.551250210737779
18,2,Point star value,[60.22116852 68.28543091  7.91523695],"[58.577154509967855, 50.94921477960888, 6.593712329864502]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[58.577154509967855, 50.94921477960888, 6.593712329864502, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07588865905367746,264.2567238357299,Apr-15-2022 12:54:33,False,17.4640659365902
19,2,Point star value,[60.22116852 68.28543091  7.91523695],"[59.638701105152, 47.3088036822855, 6.665600776672363]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[59.638701105152, 47.3088036822855, 6.665600776672363, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05954983534628352,268.2567238357299,Apr-15-2022 12:54:33,False,21.021887370731164
20,2,Point star value,[60.22116852 68.28543091  7.91523695],"[61.35620975645927, 41.41887140580049, 6.697439908981323]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[61.35620975645927, 41.41887140580049, 6.697439908981323, 1339950.765885968, 10506190.86047321, 2558.1426]",0.045287216896375694,272.2567238357299,Apr-15-2022 12:54:33,False,26.91808625704871
21,2,Point star value,[60.22116852 68.28543091  7.91523695],"[63.37724949184588, 39.791867258430656, 6.721669673919678]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[63.37724949184588, 39.791867258430656, 6.721669673919678, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04163438984646082,276.2567238357299,Apr-15-2022 12:54:33,False,28.692657935768658
22,2,Point star value,[60.22116852 68.28543091  7.91523695],"[65.37286199403997, 40.373789354692974, 6.751205921173096]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[65.37286199403997, 40.373789354692974, 6.751205921173096, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04101143018768788,280.2567238357299,Apr-15-2022 12:54:33,False,28.406947180538605
23,2,Point star value,[60.22116852 68.28543091  7.91523695],"[67.2324539024697, 40.91604774421305, 6.774134159088135]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[67.2324539024697, 40.91604774421305, 6.774134159088135, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04038849610082272,284.2567238357299,Apr-15-2022 12:54:33,False,28.27619799580729
24,2,Point star value,[60.22116852 68.28543091  7.91523695],"[69.10552518825895, 41.46223673023959, 6.7882513999938965]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[69.10552518825895, 41.46223673023959, 6.7882513999938965, 1339950.765885968, 10506190.86047321, 2558.1426]",0.039884472919901166,288.2567238357299,Apr-15-2022 12:54:33,False,28.278713474655728
25,2,Point star value,[60.22116852 68.28543091  7.91523695],"[71.04223229424322, 42.02698196896775, 6.827699899673462]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[71.04223229424322, 42.02698196896775, 6.827699899673462, 1339950.765885968, 10506190.86047321, 2558.1426]",0.038292571514138146,292.2567238357299,Apr-15-2022 12:54:33,False,28.421546382598144
26,2,Point star value,[60.22116852 68.28543091  7.91523695],"[72.9572759933096, 42.58541014205718, 6.85873818397522]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[72.9572759933096, 42.58541014205718, 6.85873818397522, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03683395703332575,296.2567238357299,Apr-15-2022 12:54:33,False,28.70218964894007
27,2,Point star value,[60.22116852 68.28543091  7.91523695],"[74.93221708424505, 43.16130443935599, 6.900289297103882]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[74.93221708424505, 43.16130443935599, 6.900289297103882, 1339950.765885968, 10506190.86047321, 2558.1426]",0.034860914241450366,300.2567238357299,Apr-15-2022 12:54:33,False,29.131886301388906
28,2,Point star value,[60.22116852 68.28543091  7.91523695],"[77.01521845506221, 43.768709194983906, 6.93353009223938]",[ 1340010.98705449 10506259.14590412     2566.05781507],"[77.01521845506221, 43.768709194983906, 6.93353009223938, 1339950.765885968, 10506190.86047321, 2558.1426]",0.033035013091681456,304.2567238357299,Apr-15-2022 12:54:33,False,29.733373592718365
29,2,Point star value,[60.22116852 68.28543091  7.91523695],[78.8441391  44.83090591  5.99888134],[ 1340010.98705449 10506259.14590412     2566.05781507],[ 1340029.61002507 10506235.69137912     2564.14145947],0.06398775620781777,308.2567238357299,Apr-15-2022 12:54:33,True,30.01003490127452
30,2,Point star value,[60.22116852 68.28543091  7.91523695],[80.2901535  46.3555069   6.08438635],[ 1340010.98705449 10506259.14590412     2566.05781507],[ 1340031.05603947 10506237.21598011     2564.22696447],0.061589118339937195,312.2567238357299,Apr-15-2022 12:54:33,True,29.78317879952558
31,2,Point star value,[60.22116852 68.28543091  7.91523695],[81.88937378 47.6405983   6.1414566 ],[ 1340010.98705449 10506259.14590412     2566.05781507],[ 1340032.65525975 10506238.50107151     2564.28403473],0.05926709577344348,316.2567238357299,Apr-15-2022 12:54:33,True,29.981102873277578
32,2,Point star value,[60.22116852 68.28543091  7.91523695],[83.236763   49.25910187  6.20393324],[ 1340010.98705449 10506259.14590412     2566.05781507],[ 1340034.00264897 10506240.11957508     2564.34651136],0.05730772049190152,320.2567238357299,Apr-15-2022 12:54:33,True,29.9106560698486
33,2,Point star value,[60.22116852 68.28543091  7.91523695],[84.46895599 50.70164871  6.21194315],[ 1340010.98705449 10506259.14590412     2566.05781507],[ 1340035.23484196 10506241.56212192     2564.35452127],0.056866741481199475,324.2567238357299,Apr-15-2022 12:54:33,True,30.000763382778327
