SN,Point Num,Title,Center Point Rel,Circle Point Rel,Center Point Abs,Circle Point Abs,Slope,Angle,Timestamp,Validity,Distance
15,1,Point star value,[54.9176445  69.64116669  8.24003601],[53.28500922 64.41764595  6.17700005],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340004.05089519 10506255.27811916     2564.31957817],0.3769671886046048,252.62721192465415,Apr-15-2022 12:59:50,False,5.848656621674189
16,1,Point star value,[54.9176445  69.64116669  8.24003601],[53.50497515 63.68106285  6.21714926],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340004.27086112 10506254.54153606     2564.35972738],0.33025469196507057,256.62721192465415,Apr-15-2022 12:59:50,False,6.450623479517244
17,1,Point star value,[54.9176445  69.64116669  8.24003601],[53.82582923 62.60664334  6.36272836],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340004.5917152  10506253.46711655     2564.50530648],0.26371316111813076,260.62721192465415,Apr-15-2022 12:59:50,False,7.362123561145019
18,1,Point star value,[54.9176445  69.64116669  8.24003601],[54.2995783  61.02023607  6.63065767],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340005.06546427 10506251.88070928     2564.7732358 ],0.1862047378507548,264.62721192465415,Apr-15-2022 12:59:50,False,8.7916181207183
19,1,Point star value,[54.9176445  69.64116669  8.24003601],[54.54298663 60.20515321  7.13017178],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340005.3088726  10506251.06562643     2565.2727499 ],0.11752743078275378,268.62721192465415,Apr-15-2022 12:59:50,False,9.508444530364043
20,1,Point star value,[54.9176445  69.64116669  8.24003601],[55.13310375 58.22907313  6.98719597],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340005.89898972 10506249.08954634     2565.12977409],0.10976222793571351,272.62721192465415,Apr-15-2022 12:59:50,False,11.482678700303893
21,1,Point star value,[54.9176445  69.64116669  8.24003601],[57.13429436 51.52783919  6.8715539 ],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340007.90018033 10506242.3883124      2565.01413202],0.07499166313293887,276.62721192465415,Apr-15-2022 12:59:50,False,18.29969707285219
22,1,Point star value,[54.9176445  69.64116669  8.24003601],[60.37427897 40.67835052  6.92331743],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340011.14016494 10506231.53882373     2565.06589556],0.044676398481950604,280.62721192465415,Apr-15-2022 12:59:50,False,29.5017512695362
23,1,Point star value,[54.9176445  69.64116669  8.24003601],[62.44203949 40.75211716  5.67428207],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340013.20792546 10506231.61259037     2563.8168602 ],0.0859466491774562,284.62721192465415,Apr-15-2022 12:59:50,True,29.96292368850574
24,1,Point star value,[54.9176445  69.64116669  8.24003601],[64.6675415  41.51958466  5.75838566],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340015.43342747 10506232.38005787     2563.90096378],0.08337813869616581,288.62721192465415,Apr-15-2022 12:59:50,True,29.86707980343534
25,1,Point star value,[54.9176445  69.64116669  8.24003601],[66.41706085 42.07437897  5.7846179 ],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340017.18294682 10506232.93485218     2563.92719603],0.08220590582567651,292.62721192465415,Apr-15-2022 12:59:50,True,29.969875536942588
26,1,Point star value,[54.9176445  69.64116669  8.24003601],[68.4599762  42.97262192  5.84769535],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340019.22586216 10506233.83309513     2563.99027348],0.07998473523001029,296.62721192465415,Apr-15-2022 12:59:50,True,30.005488192960527
27,1,Point star value,[54.9176445  69.64116669  8.24003601],[70.24458313 43.95103836  5.90036011],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340021.0104691  10506234.81151157     2564.04293823],0.07821120845206406,300.62721192465415,Apr-15-2022 12:59:50,True,30.006196435103913
28,1,Point star value,[54.9176445  69.64116669  8.24003601],[71.98020935 45.16617966  5.99647808],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340022.74609532 10506236.02665287     2564.13905621],0.07519763799128057,304.62721192465415,Apr-15-2022 12:59:50,True,29.919720278785896
29,1,Point star value,[54.9176445  69.64116669  8.24003601],[73.62259674 46.34087372  6.10401058],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340024.38848271 10506237.20134693     2564.24658871],0.07148821644400055,308.62721192465415,Apr-15-2022 12:59:50,True,29.95565882036743
30,1,Point star value,[54.9176445  69.64116669  8.24003601],[75.34715271 47.59746933  6.20253134],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340026.11303868 10506238.45794254     2564.34510946],0.06779304744179433,312.62721192465415,Apr-15-2022 12:59:50,True,30.123758466338387
31,1,Point star value,[54.9176445  69.64116669  8.24003601],[76.66764069 49.14699936  6.30365562],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340027.43352665 10506240.00747257     2564.44623375],0.06479584227781783,316.62721192465415,Apr-15-2022 12:59:50,True,29.946999808403405
32,1,Point star value,[54.9176445  69.64116669  8.24003601],[78.0851059  50.72406387  6.3781476 ],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340028.85099186 10506241.58453708     2564.52072573],0.062250393753258186,320.62721192465415,Apr-15-2022 12:59:50,True,29.967560374715493
33,1,Point star value,[54.9176445  69.64116669  8.24003601],[79.37709045 52.3269577   6.45384026],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340030.14297642 10506243.18743091     2564.59641838],0.05960458683909453,324.62721192465415,Apr-15-2022 12:59:50,True,30.020606662351035
34,1,Point star value,[54.9176445  69.64116669  8.24003601],[80.51965332 54.15732193  6.52893257],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340031.28553929 10506245.01779514     2564.6715107 ],0.05718909748763478,328.62721192465415,Apr-15-2022 12:59:50,True,29.968986953837845
35,1,Point star value,[54.9176445  69.64116669  8.24003601],[81.55164337 55.96092606  6.55876923],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340032.31752934 10506246.82139927     2564.70134735],0.056150924772693615,332.62721192465415,Apr-15-2022 12:59:50,True,29.989090309286503
36,1,Point star value,[54.9176445  69.64116669  8.24003601],[82.48486328 57.85577011  6.60843039],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340033.25074925 10506248.71624332     2564.75100851],0.05442172173630329,336.62721192465415,Apr-15-2022 12:59:50,True,30.025143807496406
37,1,Point star value,[54.9176445  69.64116669  8.24003601],[83.18920135 59.71846008  6.6695056 ],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340033.95508732 10506250.57893329     2564.81208372],0.05241683730971714,340.62721192465415,Apr-15-2022 12:59:50,True,30.00345978541887
38,1,Point star value,[54.9176445  69.64116669  8.24003601],[82.9636642  61.96980299  7.48270512],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340033.72955017 10506252.8302762      2565.62528324],0.026046363214693,344.62721192465415,Apr-15-2022 12:59:50,False,29.0861237035938
39,1,Point star value,[54.9176445  69.64116669  8.24003601],[82.31040324 64.157328    7.54047608],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340033.07628921 10506255.01780121     2565.68305421],0.025041270235231488,348.62721192465415,Apr-15-2022 12:59:50,False,27.94503716814735
40,1,Point star value,[54.9176445  69.64116669  8.24003601],[81.69264362 66.22597241  7.57662058],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340032.45852959 10506257.08644562     2565.7191987 ],0.024578290723224625,352.62721192465415,Apr-15-2022 12:59:50,False,27.000078699450796
41,1,Point star value,[54.9176445  69.64116669  8.24003601],[81.14741943 68.05172297  7.61006165],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340031.91330539 10506258.91219618     2565.75263977],0.023973553477992463,356.62721192465415,Apr-15-2022 12:59:50,False,26.285438776998554
42,1,Point star value,[54.9176445  69.64116669  8.24003601],[80.62738713 69.79311535  7.76525259],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340031.3932731  10506260.65358856     2565.90783072],0.018466739848419924,360.62721192465415,Apr-15-2022 12:59:50,False,25.71457512235566
43,1,Point star value,[54.9176445  69.64116669  8.24003601],[80.10162745 71.55368659  7.77236128],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340030.86751341 10506262.4141598      2565.9149394 ],0.0185170057316425,364.62721192465415,Apr-15-2022 12:59:50,False,25.260828351785285
44,1,Point star value,[54.9176445  69.64116669  8.24003601],[79.58828725 73.27266965  8.19948626],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340030.35417321 10506264.13314286     2566.34206438],0.0016261213410799632,368.62721192465415,Apr-15-2022 12:59:50,False,24.936520839049145
45,1,Point star value,[54.9176445  69.64116669  8.24003601],[79.1283823  74.81271817  8.28849554],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340029.89426827 10506265.67319138     2566.43107367],-0.0019574140265336925,372.62721192465415,Apr-15-2022 12:59:50,False,24.756960998202718
46,1,Point star value,[54.9176445  69.64116669  8.24003601],[78.61930175 76.51743727  7.90462375],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340029.38518772 10506267.37791048     2566.04720187],0.013591014462288137,376.62721192465415,Apr-15-2022 12:59:50,False,24.681251081133972
47,1,Point star maximum,[54.9176445  69.64116669  8.24003601],[62.44203949 40.75211716  5.67428207],[ 1340005.68353047 10506260.5016399      2566.38261414],[ 1340013.20792546 10506231.61259037     2563.8168602 ],0.0859466491774562,284.62721192465415,Apr-15-2022 12:59:50,True,29.96292368850574
1,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[51.878929   69.12607923  7.5269599 ],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340002.64481497 10506259.98655244     2565.66953802],0.09805964781375133,196.62721192465415,Apr-15-2022 12:59:50,False,7.433962150781514
2,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[51.97979257 68.78832512  7.23470044],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340002.74567854 10506259.64879833     2565.37727857],0.1374199755364082,200.62721192465415,Apr-15-2022 12:59:50,False,7.475741738486058
3,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[52.10603856 68.36557484  6.92301726],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340002.87192452 10506259.22604805     2565.06559539],0.17870446317391347,204.62721192465415,Apr-15-2022 12:59:50,False,7.557146137434708
4,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[52.36767721 67.48944549  6.82039118],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340003.13356318 10506258.3499187      2564.9629693 ],0.18868643831749013,208.62721192465415,Apr-15-2022 12:59:50,False,7.723556104654995
5,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[52.47353539 67.1349663   6.71295905],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340003.23942136 10506257.99543951     2564.85553718],0.20043879407874363,212.62721192465415,Apr-15-2022 12:59:50,False,7.833380955356852
6,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[52.65067093 66.54180608  6.58510184],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340003.41655689 10506257.40227929     2564.72767997],0.21187535844535266,216.62721192465415,Apr-15-2022 12:59:50,False,8.044181604978325
7,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[52.74058218 66.24072712  6.59901905],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340003.50646815 10506257.10120033     2564.74159718],0.20714438343463434,220.62721192465415,Apr-15-2022 12:59:50,False,8.151481808350091
8,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[52.9296504  65.60760885  6.40307808],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340003.69553637 10506256.46808206     2564.5456562 ],0.22409081097700506,224.62721192465415,Apr-15-2022 12:59:50,False,8.457463160025554
9,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[53.26069185 64.49907565  6.16738844],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340004.02657782 10506255.35954886     2564.30996656],0.2362265982242243,228.62721192465415,Apr-15-2022 12:59:50,False,9.069470406243658
10,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[53.51412925 63.65040923  6.42039943],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340004.28001522 10506254.51088244     2564.56297755],0.19616983224585882,232.62721192465415,Apr-15-2022 12:59:50,False,9.51711461559332
11,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[53.51412925 63.65040923  6.42039943],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340004.28001522 10506254.51088244     2564.56297755],0.19616983224585882,236.62721192465415,Apr-15-2022 12:59:50,False,9.51711461559332
12,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[53.85525121 62.50812022  6.21324492],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340004.62113717 10506253.36859343     2564.35582304],0.20168541604402462,240.62721192465415,Apr-15-2022 12:59:50,False,10.31441956999008
13,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[54.42223334 60.60951051  6.20743775],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340005.18811931 10506251.46998372     2564.35001588],0.1770158858125914,244.62721192465415,Apr-15-2022 12:59:50,False,11.732319252137515
14,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[54.59355816 60.0358082   6.26580954],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340005.35944413 10506250.89628141     2564.40838766],0.1652961607450018,248.62721192465415,Apr-15-2022 12:59:50,False,12.181769925909473
15,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[55.36425469 57.45503567  6.44122505],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340006.13014066 10506248.31550888     2564.58380318],0.1272094935553163,252.62721192465415,Apr-15-2022 12:59:50,False,14.352882391236683
16,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[55.73680787 56.20749534  6.51361418],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340006.50269383 10506247.06796855     2564.6561923 ],0.11316542832811888,256.62721192465415,Apr-15-2022 12:59:50,False,15.463525055016579
17,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[56.54277553 53.50861307  7.04006124],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340007.3086615  10506244.36908628     2565.18263936],0.06778588916994097,260.62721192465415,Apr-15-2022 12:59:50,False,17.92663498109928
18,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[56.75517673 52.79736143  7.1294713 ],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340007.52106269 10506243.65783464     2565.27204943],0.06049259387541606,264.62721192465415,Apr-15-2022 12:59:50,False,18.597870218450474
19,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[58.47897634 47.0250055   6.93603349],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340009.24486231 10506237.88547871     2565.07861161],0.054378505873249675,268.62721192465415,Apr-15-2022 12:59:50,False,24.24419888872621
20,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[60.51277542 41.48290253  5.69891214],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340011.27866139 10506232.34337574     2563.84149027],0.08573136352457901,272.62721192465415,Apr-15-2022 12:59:50,True,29.894621479350015
21,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[62.43558884 41.60766983  5.74196529],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340013.2014748  10506232.46814304     2563.88454342],0.08418094864829412,276.62721192465415,Apr-15-2022 12:59:50,True,29.927984139759463
22,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[64.62604523 41.95243073  5.78521824],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340015.3919312  10506232.81290394     2563.92779636],0.08274620484902537,280.62721192465415,Apr-15-2022 12:59:50,True,29.918782946196586
23,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[66.38570404 42.30278778  5.79883528],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340017.15159001 10506233.16326099     2563.9414134 ],0.08216936231487197,284.62721192465415,Apr-15-2022 12:59:50,True,29.96111670518376
24,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[68.50333405 42.86579132  5.84108734],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340019.26922001 10506233.72626453     2563.98366547],0.08059058767792315,288.62721192465415,Apr-15-2022 12:59:50,True,30.018177907063503
25,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[70.61820984 43.60561371  5.89435244],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340021.38409581 10506234.46608692     2564.03693056],0.07866263415406916,292.62721192465415,Apr-15-2022 12:59:50,True,30.06998138813929
26,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[72.4672699  44.67250061  5.99587727],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340023.23315587 10506235.53297382     2564.13845539],0.0757543923897362,296.62721192465415,Apr-15-2022 12:59:50,True,29.87338727705482
27,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[74.40488434 45.40782928  6.07717752],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340025.17077031 10506236.26830249     2564.21975565],0.07231403358744537,300.62721192465415,Apr-15-2022 12:59:50,True,30.15949256329254
28,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[76.00405121 46.69202042  6.14826488],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340026.76993718 10506237.55249363     2564.29084301],0.0704490210056511,304.62721192465415,Apr-15-2022 12:59:50,True,29.942249400118886
29,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[77.57457733 48.02690887  6.23697376],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340028.3404633  10506238.88738208     2564.37955189],0.06777446038006994,308.62721192465415,Apr-15-2022 12:59:50,True,29.80623888903525
30,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[79.23560333 49.13608551  6.28303051],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340030.0014893  10506239.99655872     2564.42560863],0.06569604171407571,312.62721192465415,Apr-15-2022 12:59:50,True,30.04240044155579
31,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[80.77399445 50.76098251  6.3465085 ],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340031.53988041 10506241.62145572     2564.48908663],0.06373629719294868,316.62721192465415,Apr-15-2022 12:59:50,True,29.964256255435597
32,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[82.09928131 52.24132919  6.38595676],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340032.86516728 10506243.1018024      2564.52853489],0.06237748169568617,320.62721192465415,Apr-15-2022 12:59:50,True,29.980736253937895
33,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[83.40345764 53.96934128  6.41218901],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340034.16934361 10506244.82981449     2564.55476713],0.0615217685140315,324.62721192465415,Apr-15-2022 12:59:50,True,29.968940693840317
34,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[84.61449432 55.65867996  6.42120028],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340035.38038029 10506246.51915317     2564.5637784 ],0.06104401838418224,328.62721192465415,Apr-15-2022 12:59:50,True,30.054712315893212
35,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[84.08683895 58.20871363  7.34433532],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340034.85272492 10506249.06918684     2565.48691344],0.03210182779499355,332.62721192465415,Apr-15-2022 12:59:50,False,28.30319768251477
36,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[83.32959091 60.74445221  7.34994221],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340034.09547688 10506251.60492542     2565.49252033],0.03403432097539233,336.62721192465415,Apr-15-2022 12:59:50,False,26.53298836158131
37,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[82.6633399  62.97547601  7.34743905],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340033.42922587 10506253.83594922     2565.49001718],0.03607460470204695,340.62721192465415,Apr-15-2022 12:59:50,False,25.10357475865787
38,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[81.75584956 66.01431953  7.80470133],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340032.52173552 10506256.87479274     2565.94727945],0.019157197764323432,344.62721192465415,Apr-15-2022 12:59:50,False,23.376734332155348
39,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[81.49062795 66.90244683  7.87438703],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340032.25651392 10506257.76292004     2566.01696515],0.016487805612161816,348.62721192465415,Apr-15-2022 12:59:50,False,22.933085473951085
40,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[81.05300021 68.36789737  7.91713953],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340031.81888618 10506259.22837058     2566.05971766],0.01506000258189511,352.62721192465415,Apr-15-2022 12:59:50,False,22.2676183184655
41,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[80.5971602  69.89433394  7.55679655],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340031.36304617 10506260.75480715     2565.69937468],0.03210838228330937,356.62721192465415,Apr-15-2022 12:59:50,False,21.677013800270192
42,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[80.09765293 71.56699573  7.6438036 ],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340030.8635389  10506262.42746894     2565.78638172],0.028807741121486624,360.62721192465415,Apr-15-2022 12:59:50,False,21.13670764961856
43,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[79.80306908 72.55344615  8.25605631],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340030.56895505 10506263.41391936     2566.39863443],-0.0001726850944379685,364.62721192465415,Apr-15-2022 12:59:50,False,20.872746106608695
44,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[79.2785031  74.31002012  7.88319778],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340030.04438907 10506265.17049333     2566.02577591],0.017978562510844568,368.62721192465415,Apr-15-2022 12:59:50,False,20.541897271515776
45,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[78.88377453 75.6318175   7.72940874],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340029.6496605  10506266.49229071     2565.87198687],0.025648866399062064,372.62721192465415,Apr-15-2022 12:59:50,False,20.399153902766265
46,2,Point star value,[58.97242355 71.22840881  8.2524519 ],[78.41717821 77.19427291  7.80770493],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340029.18306418 10506268.05474612     2565.95028305],0.021866308855420225,376.62721192465415,Apr-15-2022 12:59:50,False,20.34423303973468
47,2,Point star maximum,[58.97242355 71.22840881  8.2524519 ],[60.51277542 41.48290253  5.69891214],[ 1340009.73830952 10506262.08888202     2566.39503002],[ 1340011.27866139 10506232.34337574     2563.84149027],0.08573136352457901,272.62721192465415,Apr-15-2022 12:59:50,True,29.894621479350015
1,3,Point star value,[62.95600128 72.69052124  8.29970932],[51.80281812 69.38094592  7.53807306],[ 1340013.72188725 10506263.55099445     2566.44228745],[ 1340002.56870409 10506260.24141913     2565.68065119],0.06546718098959806,196.62721192465415,Apr-15-2022 12:59:50,False,11.658768082908257
2,3,Point star value,[62.95600128 72.69052124  8.29970932],[51.99311563 68.74371119  7.38468456],[ 1340013.72188725 10506263.55099445     2566.44228745],[ 1340002.7590016  10506259.6041844      2565.52726269],0.07853142121749145,200.62721192465415,Apr-15-2022 12:59:50,False,11.687576377962264
3,3,Point star value,[62.95600128 72.69052124  8.29970932],[52.38250405 67.439796    7.1875422 ],[ 1340013.72188725 10506263.55099445     2566.44228745],[ 1340003.14839001 10506258.30026921     2565.33012033],0.09420783489008625,204.62721192465415,Apr-15-2022 12:59:50,False,11.857734820472636
