SN,Point Num,Title,Center Point,Circle Point,Slope,Angle,Timestamp,Validity,Distance
11,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[51.71732193364328, 67.05533169627658, 6.397671222686768, 1339950.765885968, 10506190.86047321, 2558.1426]",0.5780932843982042,236.6291169094626,Apr-15-2022 12:42:16,False,3.906838257511967
12,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[51.76324597207862, 66.90156802743631, 6.4005749225616455, 1339950.765885968, 10506190.86047321, 2558.1426]",0.5594390112082154,240.6291169094626,Apr-15-2022 12:42:16,False,3.9989297785860827
13,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[51.86674150496122, 66.55504247378722, 6.337897777557373, 1339950.765885968, 10506190.86047321, 2558.1426]",0.5378851956764139,244.6291169094626,Apr-15-2022 12:42:16,False,4.253853417501722
14,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[52.00400864351489, 66.09544223926217, 6.257098436355591, 1339950.765885968, 10506190.86047321, 2558.1426]",0.5098446052508258,248.6291169094626,Apr-15-2022 12:42:16,False,4.614270440746671
15,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[52.20475589056674, 65.42329679500342, 6.2207536697387695, 1339950.765885968, 10506190.86047321, 2558.1426]",0.45546236387469147,252.6291169094626,Apr-15-2022 12:42:16,False,5.1441499305587515
16,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[52.396109680403285, 64.7826026885131, 6.241479158401489, 1339950.765885968, 10506190.86047321, 2558.1426]",0.4018113620860997,256.6291169094626,Apr-15-2022 12:42:16,False,5.663288647164101
17,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[52.57535108314028, 64.18246348839192, 6.284532070159912, 1339950.765885968, 10506190.86047321, 2558.1426]",0.35597614030060803,260.6291169094626,Apr-15-2022 12:42:16,False,6.1678022573584
18,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[53.08053477131576, 62.49099862644394, 6.54955792427063, 1339950.765885968, 10506190.86047321, 2558.1426]",0.2424778574642248,264.6291169094626,Apr-15-2022 12:42:16,False,7.652971767880022
19,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[53.442258223010576, 61.27986983783632, 7.13677978515625, 1339950.765885968, 10506190.86047321, 2558.1426]",0.1408321612026322,268.6291169094626,Apr-15-2022 12:42:16,False,8.720995986587052
20,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[54.073184491948766, 59.16739146735857, 7.086618185043335, 1339950.765885968, 10506190.86047321, 2558.1426]",0.11766989880209029,272.6291169094626,Apr-15-2022 12:42:16,False,10.836192581186763
21,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[55.42171947292141, 54.65220305408872, 6.877761363983154, 1339950.765885968, 10506190.86047321, 2558.1426]",0.09591331659844345,276.6291169094626,Apr-15-2022 12:42:16,False,15.451279961299306
22,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[58.450322983615045, 44.51177980010004, 6.973378896713257, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05331378481031426,280.6291169094626,Apr-15-2022 12:42:16,False,25.913659339991955
23,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340011.8783585  10506232.20601993     2563.84929991],0.08951970105980839,284.6291169094626,Apr-15-2022 12:42:16,True,29.67877640570509
24,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340013.86858525 10506232.46795612     2563.88674593],0.08729556812194496,288.6291169094626,Apr-15-2022 12:42:16,True,29.998412359668468
25,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340015.92804875 10506233.19216877     2563.95342827],0.08491123810841573,292.6291169094626,Apr-15-2022 12:42:16,True,30.046347243382105
26,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340017.75693669 10506234.0048061      2563.99588013],0.08341201163125452,296.6291169094626,Apr-15-2022 12:42:16,True,30.071851574857842
27,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340019.78233494 10506235.13511997     2564.0733757 ],0.08085231697896242,300.6291169094626,Apr-15-2022 12:42:16,True,30.05580437696247
28,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340021.33263554 10506236.2148624      2564.11722946],0.07955541860466107,304.6291169094626,Apr-15-2022 12:42:16,True,29.98963499330033
29,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340022.98144688 10506237.6419025      2564.25479841],0.07533995672298782,308.6291169094626,Apr-15-2022 12:42:16,True,29.826204941424383
30,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340024.83789982 10506238.90309101     2564.36853838],0.07087413103482906,312.6291169094626,Apr-15-2022 12:42:16,True,30.086437220736293
31,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340026.09471287 10506240.30253559     2564.46005106],0.06805299069640613,316.6291169094626,Apr-15-2022 12:42:16,True,29.979724762995126
32,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340027.42169346 10506241.66231876     2564.53514338],0.0653308840529964,320.6291169094626,Apr-15-2022 12:42:16,True,30.071364428904115
33,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340028.68605198 10506243.48068195     2564.60983515],0.06305604409984637,324.6291169094626,Apr-15-2022 12:42:16,True,29.96482010338674
34,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340029.98167576 10506245.06887012     2564.69894457],0.0596613694486466,328.6291169094626,Apr-15-2022 12:42:16,True,30.166976041363117
35,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340030.90008702 10506247.01806598     2564.76622725],0.05772690347770929,332.6291169094626,Apr-15-2022 12:42:16,True,30.006888800333204
36,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340031.69761815 10506248.92034107     2564.83010578],0.055770111230038104,336.6291169094626,Apr-15-2022 12:42:16,True,29.909125375379492
37,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340032.52007451 10506251.00678211     2564.90559864],0.05322292305438795,340.6291169094626,Apr-15-2022 12:42:16,True,29.915769521411352
38,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340033.11549534 10506252.94321399     2564.985497  ],0.05055150482071358,344.6291169094626,Apr-15-2022 12:42:16,True,29.909776829492326
39,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340033.57245793 10506254.84194904     2565.07660866],0.04749034378020987,348.6291169094626,Apr-15-2022 12:42:16,True,29.91226090238506
40,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[82.57497769729487, 66.17530552994342, 7.688558101654053, 1339950.765885968, 10506190.86047321, 2558.1426]",0.022682851428020345,352.6291169094626,Apr-15-2022 12:42:16,False,29.299124726876112
41,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[81.95526210567611, 68.25024811451138, 7.746329307556152, 1339950.765885968, 10506190.86047321, 2558.1426]",0.021300126158622423,356.6291169094626,Apr-15-2022 12:42:16,False,28.48730472908958
42,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[81.34316050536603, 70.29969740018782, 7.799394369125366, 1339950.765885968, 10506190.86047321, 2558.1426]",0.01989673043086748,360.6291169094626,Apr-15-2022 12:42:16,False,27.828194653108085
43,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[80.59363067318672, 72.80928629584643, 8.130601644515991, 1339950.765885968, 10506190.86047321, 2558.1426]",0.008168052400275565,364.6291169094626,Apr-15-2022 12:42:16,False,27.22566582239873
44,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[80.18803564089994, 74.1673066780394, 8.157434701919556, 1339950.765885968, 10506190.86047321, 2558.1426]",0.007241746950962669,368.6291169094626,Apr-15-2022 12:42:16,False,27.002506211160416
45,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[79.70985462101908, 75.76836073364449, 8.182465553283691, 1339950.765885968, 10506190.86047321, 2558.1426]",0.006354493207869288,372.6291169094626,Apr-15-2022 12:42:16,False,26.83341933249134
46,1,Point star value,[ 1340004.28901448 10506260.77574115     2566.49555302],"[79.10692213948333, 77.78710981544494, 8.157034158706665, 1339950.765885968, 10506190.86047321, 2558.1426]",0.0073201119789686785,376.6291169094626,Apr-15-2022 12:42:16,False,26.76816735817102
47,1,Point star maximum,[ 1340004.28901448 10506260.77574115     2566.49555302],[ 1340011.8783585  10506232.20601993     2563.84929991],0.08951970105980839,284.6291169094626,Apr-15-2022 12:42:16,True,29.67877640570509
1,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[51.295174233788295, 68.46877400957791, 7.491916656494141, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04835193326395665,196.6291169094626,Apr-15-2022 12:42:17,False,15.258272188051713
2,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[51.48694548384326, 67.82668215548162, 7.324811220169067, 1339950.765885968, 10506190.86047321, 2558.1426]",0.059269559388168136,200.6291169094626,Apr-15-2022 12:42:17,False,15.279309438417313
3,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[52.033379062746796, 65.99710368781197, 7.1573052406311035, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06936663062134427,204.6291169094626,Apr-15-2022 12:42:17,False,15.484279549393417
4,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[52.20637484719009, 65.41787617611666, 7.185940504074097, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06703540561715231,208.6291169094626,Apr-15-2022 12:42:17,False,15.592100794046594
5,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[52.45096729405426, 64.59892746686042, 7.097231388092041, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07184218723298837,212.6291169094626,Apr-15-2022 12:42:17,False,15.791665683227023
6,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[52.81323665231396, 63.38597086434266, 6.812781810760498, 1339950.765885968, 10506190.86047321, 2558.1426]",0.08785777245977518,216.6291169094626,Apr-15-2022 12:42:17,False,16.179508688866385
7,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[53.211922624001325, 62.051083519709124, 6.641070604324341, 1339950.765885968, 10506190.86047321, 2558.1426]",0.0955153045946732,220.6291169094626,Apr-15-2022 12:42:17,False,16.69866766753193
8,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[53.753087527976, 60.23914572160143, 8.217108249664307, 1339950.765885968, 10506190.86047321, 2558.1426]",0.0006707636840072843,224.6291169094626,Apr-15-2022 12:42:17,False,17.46436394841584
9,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[53.77587016161578, 60.16286450911116, 8.50155782699585, 1339950.765885968, 10506190.86047321, 2558.1426]",-0.015581858956545168,228.6291169094626,Apr-15-2022 12:42:17,False,17.505499625381727
10,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[54.53896745779925, 57.60784879313765, 6.340301036834717, 1339950.765885968, 10506190.86047321, 2558.1426]",0.09961876933987007,232.6291169094626,Apr-15-2022 12:42:17,False,19.051322349013837
11,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[55.03029974410025, 55.962761437249, 6.471762657165527, 1339950.765885968, 10506190.86047321, 2558.1426]",0.08773804461551439,236.6291169094626,Apr-15-2022 12:42:17,False,20.103137542513142
12,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[55.522683482489235, 54.31415359108624, 6.644775152206421, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07477956913679454,240.6291169094626,Apr-15-2022 12:42:17,False,21.242036883492
13,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[56.24905278415622, 51.88211118883708, 6.804271221160889, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06188779262103422,244.6291169094626,Apr-15-2022 12:42:17,False,23.062334360724176
14,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[56.965786440158354, 49.48233102395978, 7.205264329910278, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04102372959662215,248.6291169094626,Apr-15-2022 12:42:17,False,24.971384200236653
15,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[57.30835327366554, 48.335342759475424, 7.20125937461853, 1339950.765885968, 10506190.86047321, 2558.1426]",0.039661240843667865,252.6291169094626,Apr-15-2022 12:42:17,False,25.928871105178803
16,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340009.82368245 10506234.73726993     2564.00028563],0.07984041529942752,256.6291169094626,Apr-15-2022 12:42:17,True,29.792687335291408
17,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340011.77690281 10506234.24869495     2564.00509167],0.0794312912621484,260.6291169094626,Apr-15-2022 12:42:17,True,29.884473780144152
18,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340013.79297795 10506233.97093921     2563.99467897],0.07974983412818114,264.6291169094626,Apr-15-2022 12:42:17,True,29.89683833369542
19,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340016.06464543 10506233.7907291      2563.99107456],0.07974691381109282,268.6291169094626,Apr-15-2022 12:42:17,True,29.943267862776928
20,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340018.0872437  10506233.76711231     2563.98226357],0.07990738673241848,272.6291169094626,Apr-15-2022 12:42:17,True,29.994131671612138
21,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340020.12919774 10506234.05847126     2564.00729418],0.0793998391554116,276.6291169094626,Apr-15-2022 12:42:17,True,29.86841071316592
22,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340022.25966801 10506234.23933368     2564.04013491],0.07792135242422835,280.6291169094626,Apr-15-2022 12:42:17,True,30.0088815200419
23,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340024.27016606 10506234.75730472     2564.10801792],0.07580962243566296,284.6291169094626,Apr-15-2022 12:42:17,True,29.941812971477162
24,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340026.03338017 10506235.3131023      2564.17730331],0.07356818962167284,288.6291169094626,Apr-15-2022 12:42:17,True,29.904596693854426
25,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340028.20467534 10506236.01138645     2564.18531322],0.07304287013823099,292.6291169094626,Apr-15-2022 12:42:17,True,30.008562373592515
26,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340030.11113133 10506236.97867542     2564.22336006],0.07196987415873701,296.6291169094626,Apr-15-2022 12:42:17,True,29.923585041378864
27,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340031.92157139 10506237.86037021     2564.27021742],0.07017649857563658,300.6291169094626,Apr-15-2022 12:42:17,True,30.015047698789736
28,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340033.57994236 10506239.14815479     2564.29865265],0.06967207077301672,304.6291169094626,Apr-15-2022 12:42:17,True,29.822177456671746
29,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340034.8256699  10506240.36709171     2564.37895107],0.0675303786962633,308.6291169094626,Apr-15-2022 12:42:17,True,29.571694507924526
30,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340036.98913731 10506241.60384708     2564.29124355],0.06942785268390947,312.6291169094626,Apr-15-2022 12:42:17,True,30.033546873318226
31,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[86.38410166982041, 53.42153001197274, 7.188143253326416, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03694573465316876,316.6291169094626,Apr-15-2022 12:42:17,False,28.18700127352157
32,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[85.34622816242545, 56.89655624499613, 7.177029609680176, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04191776137430965,320.6291169094626,Apr-15-2022 12:42:17,False,25.11385891163495
33,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[84.56237682542526, 59.5210610034835, 7.1432881355285645, 1339950.765885968, 10506190.86047321, 2558.1426]",0.04745314654698761,324.6291169094626,Apr-15-2022 12:42:17,False,22.901665503685916
34,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[83.94283365081995, 61.59542629839097, 7.108445167541504, 1339950.765885968, 10506190.86047321, 2558.1426]",0.052820192796002856,328.6291169094626,Apr-15-2022 12:42:17,False,21.240728289896946
35,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[83.22224074790603, 64.00812806128825, 7.466585636138916, 1339950.765885968, 10506190.86047321, 2558.1426]",0.03929164555202864,332.6291169094626,Apr-15-2022 12:42:17,False,19.414438308356424
36,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[82.79719819903235, 65.43126295871375, 7.476898193359375, 1339950.765885968, 10506190.86047321, 2558.1426]",0.040845704183172946,336.6291169094626,Apr-15-2022 12:42:17,False,18.424250803182527
37,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[82.51062090865626, 66.39078605545915, 7.441454648971558, 1339950.765885968, 10506190.86047321, 2558.1426]",0.044284044869050285,340.6291169094626,Apr-15-2022 12:42:17,False,17.79737437941683
38,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[81.93931863734417, 68.30363031408014, 6.89097785949707, 1339950.765885968, 10506190.86047321, 2558.1426]",0.08042162151811405,344.6291169094626,Apr-15-2022 12:42:17,False,16.689096763734593
39,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[81.52814805690448, 69.680318844132, 6.851228952407837, 1339950.765885968, 10506190.86047321, 2558.1426]",0.08655400538342274,348.6291169094626,Apr-15-2022 12:42:17,False,15.975509266719252
40,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[81.10323426017376, 71.10302265138013, 6.95095157623291, 1339950.765885968, 10506190.86047321, 2558.1426]",0.0836340695685719,352.6291169094626,Apr-15-2022 12:42:17,False,15.332656729656806
41,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[80.81565105831838, 72.06591375853692, 7.123163461685181, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07412075091001442,356.6291169094626,Apr-15-2022 12:42:17,False,14.957920090376302
42,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[80.55097993253126, 72.95209025180014, 7.1343772411346436, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07477409431400275,360.6291169094626,Apr-15-2022 12:42:17,False,14.677554104422947
43,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[80.26102605994795, 73.9229188801585, 7.219081163406372, 1339950.765885968, 10506190.86047321, 2558.1426]",0.07016138827686168,364.6291169094626,Apr-15-2022 12:42:17,False,14.427077424247567
44,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[79.96864249601356, 74.90188264360118, 7.240908145904541, 1339950.765885968, 10506190.86047321, 2558.1426]",0.06950449990208668,368.6291169094626,Apr-15-2022 12:42:17,False,14.247968617524087
45,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[79.6224259691484, 76.06109087523092, 7.414721727371216, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05775387416470959,372.6291169094626,Apr-15-2022 12:42:17,False,14.119530217449743
46,2,Point star value,[ 1340016.68127598 10506263.63286548     2566.37140083],"[79.38926794517278, 76.84175464974884, 7.470490455627441, 1339950.765885968, 10506190.86047321, 2558.1426]",0.05387802939703928,376.6291169094626,Apr-15-2022 12:42:17,False,14.095395150387537
47,2,Point star maximum,[ 1340016.68127598 10506263.63286548     2566.37140083],[ 1340018.0872437  10506233.76711231     2563.98226357],0.07990738673241848,272.6291169094626,Apr-15-2022 12:42:17,True,29.994131671612138
1,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[51.49458619740827, 67.80109938466396, 8.089851379394531, 1339950.765885968, 10506190.86047321, 2558.1426]",-0.0007597979890722266,196.6291169094626,Apr-15-2022 12:42:17,False,27.936287924322613
2,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[52.05708871441382, 65.91771861734657, 7.987125396728516, 1339950.765885968, 10506190.86047321, 2558.1426]",0.002910564601186969,200.6291169094626,Apr-15-2022 12:42:17,False,28.001576938375276
3,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[52.64980067156764, 63.93319007406976, 7.832034587860107, 1339950.765885968, 10506190.86047321, 2558.1426]",0.008384244715043692,204.6291169094626,Apr-15-2022 12:42:17,False,28.21949809587769
4,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[53.18164929745723, 62.15244520121658, 7.671236991882324, 1339950.765885968, 10506190.86047321, 2558.1426]",0.013923869668540666,208.6291169094626,Apr-15-2022 12:42:17,False,28.542853927818616
5,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[53.75121966500682, 60.24539973306944, 7.733713865280151, 1339950.765885968, 10506190.86047321, 2558.1426]",0.011543571912505778,212.6291169094626,Apr-15-2022 12:42:17,False,29.014753909135838
6,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],"[54.39898879723765, 58.076527793082406, 7.474695444107056, 1339950.765885968, 10506190.86047321, 2558.1426]",0.019995092718153577,216.6291169094626,Apr-15-2022 12:42:17,False,29.70972579387079
7,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340006.31400074 10506247.19853931     2564.93783808],0.04260675298705282,220.6291169094626,Apr-15-2022 12:42:17,True,29.913585920209137
8,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340007.67030491 10506245.56259113     2564.82610083],0.046181663371286895,224.6291169094626,Apr-15-2022 12:42:17,True,30.02444903774222
9,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340009.2240807  10506244.1862865      2564.73118401],0.04946182716928963,228.6291169094626,Apr-15-2022 12:42:17,True,29.9590403700759
10,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340010.84332432 10506242.84130817     2564.65268755],0.052069330787746594,232.6291169094626,Apr-15-2022 12:42:17,True,29.972102733526015
11,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340012.51158299 10506241.70345646     2564.55877209],0.055286503133449794,236.6291169094626,Apr-15-2022 12:42:17,True,29.934158905207155
12,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340014.34320607 10506240.56553608     2564.45083952],0.05887281453943535,240.6291169094626,Apr-15-2022 12:42:17,True,29.95291033311494
13,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340016.20072331 10506239.55374103     2564.33669949],0.0626008860885555,244.6291169094626,Apr-15-2022 12:42:17,True,30.002346373486965
14,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340018.21773686 10506238.77405506     2564.28063011],0.06465224559180396,248.6291169094626,Apr-15-2022 12:42:17,True,29.923230858426656
15,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340020.12213292 10506238.0819202      2564.24398518],0.0658280279288976,252.6291169094626,Apr-15-2022 12:42:17,True,29.948885848296385
16,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340022.09751286 10506237.73240238     2564.25760221],0.06578943455930447,256.6291169094626,Apr-15-2022 12:42:17,True,29.75895211406
17,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340024.17440953 10506237.11484104     2564.24038076],0.06594082396107939,260.6291169094626,Apr-15-2022 12:42:17,True,29.952657596520666
18,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340026.23195805 10506236.84722477     2564.24498653],0.06578492766985258,264.6291169094626,Apr-15-2022 12:42:17,True,29.95316820833645
19,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340028.31176152 10506236.72045856     2564.22996807],0.06628043315473506,268.6291169094626,Apr-15-2022 12:42:17,True,29.95729688631849
20,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340030.29104771 10506236.80457264     2564.21314716],0.0669933501266115,272.6291169094626,Apr-15-2022 12:42:17,True,29.891550963984418
21,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340032.51684727 10506236.91246753     2564.15567684],0.06876252958960566,276.6291169094626,Apr-15-2022 12:42:17,True,29.9637109555134
22,3,Point star value,[ 1340029.04416813 10506266.60319477     2566.21120358],[ 1340034.56267704 10506237.19358783     2564.12283659],0.06979163715048543,280.6291169094626,Apr-15-2022 12:42:17,True,29.995669641735233
