X1,Y1,Z1,X2,Y2,Z2,Slope
1349750.9316120986,10509117.677613843,2580.2358379310654,1349751.625,10509117.0,2580.2265625,0.00956714484614878
1349751.625,10509117.0,2580.2265625,1349753.0,10509116.0,2579.921875,0.17920856413536562
1349753.0,10509116.0,2579.921875,1349754.75,10509114.0,2579.5126953125,0.1539695483799716
1349754.75,10509114.0,2579.5126953125,1349756.0,10509113.0,2579.344482421875,0.10508175970825155
1349756.0,10509113.0,2579.344482421875,1349757.375,10509111.0,2579.33349609375,0.004526597484005315
1349757.375,10509111.0,2579.33349609375,1349758.75,10509110.0,2579.273193359375,0.03546836165179111
1349758.75,10509110.0,2579.273193359375,1349760.375,10509108.0,2579.17041015625,0.03988574146105319
1349760.375,10509108.0,2579.17041015625,1349761.875,10509107.0,2579.2822265625,0.062024582488074936
1349761.875,10509107.0,2579.2822265625,1349763.375,10509106.0,2579.44189453125,0.08856785359650876
1349763.375,10509106.0,2579.44189453125,1349764.75,10509105.0,2579.524658203125,0.048679249392539224
1349764.75,10509105.0,2579.524658203125,1349766.125,10509103.0,2579.533935546875,0.003822460097604488
1349766.125,10509103.0,2579.533935546875,1349767.625,10509102.0,2579.57861328125,0.024782748024711164
1349767.625,10509102.0,2579.57861328125,1349769.0,10509100.0,2579.59326171875,0.006035463312007086
1349769.0,10509100.0,2579.59326171875,1349771.0,10509099.0,2579.65478515625,0.02751411769189194
1349771.0,10509099.0,2579.65478515625,1349772.0,10509097.0,2579.66943359375,0.006550980402831415
1349772.0,10509097.0,2579.66943359375,1349773.375,10509096.0,2579.6962890625,0.01579562664654665
1349773.375,10509096.0,2579.6962890625,1349774.875,10509095.0,2579.710205078125,0.007719216597860855
1349774.875,10509095.0,2579.710205078125,1349776.25,10509094.0,2579.71826171875,0.004738687993963995
1349776.25,10509094.0,2579.71826171875,1349777.75,10509092.0,2579.71826171875,0.0
1349777.75,10509092.0,2579.71826171875,1349779.25,10509091.0,2579.730712890625,0.006906667482296554
1349779.25,10509091.0,2579.730712890625,1349780.625,10509089.0,2579.723876953125,0.002816549545603307
1349780.625,10509089.0,2579.723876953125,1349782.125,10509088.0,2579.74267578125,0.010427713649741856
1349782.125,10509088.0,2579.74267578125,1349783.5,10509086.0,2579.7509765625,0.003420095876804016
1349783.5,10509086.0,2579.7509765625,1349785.5347874204,10509084.75545761,2580.018907098684,0.11232977055079088
