X1,Y1,Z1,X2,Y2,Z2,Slope
1349728.9652277376,10509203.585320363,2577.7925237764803,1349730.375,10509202.0,2577.288330078125,0.23766074476350074
1349730.375,10509202.0,2577.288330078125,1349732.625,10509200.0,2577.5029296875,0.07128611014788812
1349732.625,10509200.0,2577.5029296875,1349734.875,10509197.0,2577.578857421875,0.020247395833333334
1349734.875,10509197.0,2577.578857421875,1349736.125,10509195.0,2577.271728515625,0.13022239580546885
1349736.125,10509195.0,2577.271728515625,1349786.875,10509137.0,2578.573486328125,0.01689090675586389
1349786.875,10509137.0,2578.573486328125,1349791.625,10509132.0,2578.56005859375,0.0019470199632662477
1349791.625,10509132.0,2578.56005859375,1349797.875,10509125.0,2578.08056640625,0.051095897301663515
1349797.875,10509125.0,2578.08056640625,1349800.0,10509122.0,2577.520263671875,0.15240691602606596
1349800.0,10509122.0,2577.520263671875,1349801.625,10509120.0,2577.52734375,0.0027474738773647094
1349801.625,10509120.0,2577.52734375,1349803.375,10509117.0,2576.602294921875,0.2663458866783988
1349803.375,10509117.0,2576.602294921875,1349805.625,10509115.0,2574.362548828125,0.7440031564240337
1349805.625,10509115.0,2574.362548828125,1349807.6857761585,10509113.031284744,2574.6264015568795,0.09257911760873033
