X1,Y1,Z1,X2,Y2,Z2,Slope
1349799.539365762,10509165.80591354,2574.6846772311596,1349799.5,10509165.0,2574.272705078125,0.510577796622432
1349799.5,10509165.0,2574.272705078125,1349799.875,10509164.0,2574.5947265625,0.30151811162440667
1349799.875,10509164.0,2574.5947265625,1349800.125,10509164.0,2574.2724609375,1.2890625
1349800.125,10509164.0,2574.2724609375,1349800.375,10509163.0,2574.8095703125,0.5210726319139967
1349800.375,10509163.0,2574.8095703125,1349800.5,10509162.0,2574.794189453125,0.01526208648265651
1349800.5,10509162.0,2574.794189453125,1349801.0,10509161.0,2574.79833984375,0.003712222228271135
1349801.0,10509161.0,2574.79833984375,1349801.25,10509160.0,2574.649658203125,0.14424237856164723
1349801.25,10509160.0,2574.649658203125,1349801.5,10509159.0,2574.570068359375,0.07721349000180132
1349801.5,10509159.0,2574.570068359375,1349801.875,10509158.0,2574.352783203125,0.20345043164952384
1349801.875,10509158.0,2574.352783203125,1349802.125,10509158.0,2574.36181640625,0.0361328125
1349802.125,10509158.0,2574.36181640625,1349802.5,10509157.0,2574.240966796875,0.11315501535563405
1349802.5,10509157.0,2574.240966796875,1349802.75,10509156.0,2574.1728515625,0.06608148377454776
1349802.75,10509156.0,2574.1728515625,1349801.875,10509155.0,2574.493408203125,0.24124345706790296
1349801.875,10509155.0,2574.493408203125,1349802.375,10509155.0,2574.0537109375,0.87939453125
1349802.375,10509155.0,2574.0537109375,1349808.728173777,10509135.56711032,2576.99437473554,0.14383256475413086
