X1,Y1,Z1,X2,Y2,Z2,Slope
1349769.3448043023,10509117.855564864,2580.480774795777,1349769.5,10509119.0,2580.08740234375,0.3406087024571683
1349769.5,10509119.0,2580.08740234375,1349769.75,10509120.0,2580.086669921875,0.0007105535889736317
1349769.75,10509120.0,2580.086669921875,1349770.0,10509123.0,2580.22705078125,0.046631983316309064
1349770.0,10509123.0,2580.22705078125,1349770.125,10509125.0,2580.301513671875,0.03715893999478528
1349770.125,10509125.0,2580.301513671875,1349770.375,10509127.0,2580.36669921875,0.03234108802277213
1349770.375,10509127.0,2580.36669921875,1349770.625,10509129.0,2580.45263671875,0.04263694001504041
1349770.625,10509129.0,2580.45263671875,1349770.875,10509131.0,2580.56787109375,0.05717226047471328
1349770.875,10509131.0,2580.56787109375,1349771.125,10509132.0,2580.6279296875,0.058265394295837804
1349771.125,10509132.0,2580.6279296875,1349771.375,10509135.0,2580.710205078125,0.027330397178428095
1349771.375,10509135.0,2580.710205078125,1349771.625,10509137.0,2580.71044921875,0.0001211276704972739
1349771.625,10509137.0,2580.71044921875,1349771.875,10509139.0,2580.746826171875,0.01804802290409381
1349771.875,10509139.0,2580.746826171875,1349772.125,10509141.0,2580.7470703125,0.0001211276704972739
1349772.125,10509141.0,2580.7470703125,1349772.375,10509142.0,2580.748291015625,0.0011842559816227197
1349772.375,10509142.0,2580.748291015625,1349772.625,10509145.0,2580.74755859375,0.0002432973042590038
1349772.625,10509145.0,2580.74755859375,1349771.75,10509145.0,2580.730712890625,0.019252232142857144
1349771.75,10509145.0,2580.730712890625,1349773.0,10509149.0,2580.756591796875,0.006175224467267648
1349773.0,10509149.0,2580.756591796875,1349773.25,10509151.0,2580.725341796875,0.015504341823651058
1349773.25,10509151.0,2580.725341796875,1349773.5,10509152.0,2580.69189453125,0.032448613896462516
1349773.5,10509152.0,2580.69189453125,1349773.75,10509154.0,2580.69384765625,0.0009690213639781912
1349773.75,10509154.0,2580.69384765625,1349774.0,10509157.0,2580.377197265625,0.10518553454130931
1349774.0,10509157.0,2580.377197265625,1349774.125,10509159.0,2580.1787109375,0.09904989578937846
1349774.125,10509159.0,2580.1787109375,1349774.5,10509161.0,2580.059326171875,0.0586699828382426
1349774.5,10509161.0,2580.059326171875,1349774.625,10509162.0,2580.060302734375,0.0009690213639781912
1349774.625,10509162.0,2580.060302734375,1349774.875,10509164.0,2579.916015625,0.07158645326388886
1349774.875,10509164.0,2579.916015625,1349775.25,10509167.0,2579.904296875,0.0038760854559127646
1349775.25,10509167.0,2579.904296875,1349774.875,10509169.0,2578.861572265625,0.5124325085933213
1349774.875,10509169.0,2578.861572265625,1349776.1801019737,10509174.727041565,2577.485776297055,0.23422326607234867
