x1, y1, z1, x2, y2, z2, sp 
1349757.61, 10509166.78, 2580.74, 1349762.38, 10509146.00, 2580.74, 0.00
1349762.38, 10509146.00, 2580.74, 1349767.12, 10509124.00, 2580.34, 0.02
