X1,Y1,Z1,X2,Y2,Z2,Slope
1349727.9138371437,10509173.872774163,2577.346541919183,1349729.375,10509172.0,2576.704345703125,0.27035874804464727
1349729.375,10509172.0,2576.704345703125,1349731.625,10509171.0,2576.7666015625,0.02528449922940165
1349731.625,10509171.0,2576.7666015625,1349732.875,10509167.0,2576.601806640625,0.03932336335288361
1349732.875,10509167.0,2576.601806640625,1349736.125,10509167.0,2577.1240234375,0.16068209134615385
1349736.125,10509167.0,2577.1240234375,1349738.25,10509164.0,2577.38330078125,0.0705255532983364
1349738.25,10509164.0,2577.38330078125,1349738.625,10509162.0,2577.5712890625,0.09238422655510595
1349738.625,10509162.0,2577.5712890625,1349741.0,10509161.0,2578.051025390625,0.18616504031109152
1349741.0,10509161.0,2578.051025390625,1349744.25,10509159.0,2579.027099609375,0.25577899265210086
1349744.25,10509159.0,2579.027099609375,1349794.75,10509114.0,2579.28369140625,0.003793458639054095
1349794.75,10509114.0,2579.28369140625,1349797.75,10509110.0,2579.1513671875,0.02646484375
1349797.75,10509110.0,2579.1513671875,1349801.5,10509109.0,2578.50244140625,0.1672039368138094
1349801.5,10509109.0,2578.50244140625,1349802.875,10509106.0,2578.067626953125,0.13175817460731773
1349802.875,10509106.0,2578.067626953125,1349806.25,10509105.0,2577.050537109375,0.28894335485699807
1349806.25,10509105.0,2577.050537109375,1349806.5,10509103.0,2577.33935546875,0.14329403419827502
1349806.5,10509103.0,2577.33935546875,1349808.125,10509100.0,2577.047607421875,0.0855105712899939
1349808.125,10509100.0,2577.047607421875,1349810.5,10509098.0,2575.959228515625,0.3505318792357949
1349810.5,10509098.0,2575.959228515625,1349812.25,10509097.0,2574.82763671875,0.5614267527548645
1349812.25,10509097.0,2574.82763671875,1349815.375,10509095.0,2573.44482421875,0.3727050947927188
1349815.375,10509095.0,2573.44482421875,1349818.551016643,10509091.954005547,2571.4365741155675,0.4563596192765027
