X1,Y1,Z1,X2,Y2,Z2,Slope
1349784.964412887,10509093.083398588,2580.4563410050823,1349785.0,10509093.0,2579.89453125,6.195932690719895
1349785.0,10509093.0,2579.89453125,1349785.25,10509094.0,2579.916015625,0.020842905276559864
1349785.25,10509094.0,2579.916015625,1349785.5,10509095.0,2579.949462890625,0.032448613896462516
1349785.5,10509095.0,2579.949462890625,1349785.75,10509096.0,2579.975341796875,0.025106226810401654
1349785.75,10509096.0,2579.975341796875,1349786.125,10509097.0,2580.007080078125,0.02971747878026753
1349786.125,10509097.0,2580.007080078125,1349786.375,10509098.0,2580.01611328125,0.008763494264008125
1349786.375,10509098.0,2580.01611328125,1349786.625,10509099.0,2580.0322265625,0.015632178957419897
1349786.625,10509099.0,2580.0322265625,1349786.875,10509099.0,2580.04736328125,0.060546875
1349786.875,10509099.0,2580.04736328125,1349787.125,10509101.0,2580.072998046875,0.01271840540221376
1349787.125,10509101.0,2580.072998046875,1349787.5,10509102.0,2580.089111328125,0.015087335380751207
1349787.5,10509102.0,2580.089111328125,1349787.75,10509103.0,2580.090087890625,0.0009474047852981757
1349787.75,10509103.0,2580.090087890625,1349788.0,10509104.0,2580.09228515625,0.0021316607669208953
1349788.0,10509104.0,2580.09228515625,1349788.25,10509105.0,2580.082763671875,0.009237196656657213
1349788.25,10509105.0,2580.082763671875,1349788.5,10509106.0,2580.0283203125,0.05281781678037329
1349788.5,10509106.0,2580.0283203125,1349788.75,10509107.0,2579.92529296875,0.09995120484895753
1349788.75,10509107.0,2579.92529296875,1349789.125,10509107.0,2579.921630859375,0.009765625
1349789.125,10509107.0,2579.921630859375,1349789.25,10509108.0,2579.91357421875,0.007994426252820076
1349789.25,10509108.0,2579.91357421875,1349789.625,10509109.0,2579.873046875,0.03794693444249546
1349789.625,10509109.0,2579.873046875,1349789.875,10509110.0,2579.847900390625,0.024395673221428025
1349789.875,10509110.0,2579.847900390625,1349790.25,10509111.0,2579.810302734375,0.03520378255508615
1349790.25,10509111.0,2579.810302734375,1349790.375,10509113.0,2579.743896484375,0.03313846451993965
1349790.375,10509113.0,2579.743896484375,1349790.625,10509114.0,2579.684814453125,0.05731798951053963
1349790.625,10509114.0,2579.684814453125,1349791.0,10509114.0,2579.672607421875,0.032552083333333336
1349791.0,10509114.0,2579.672607421875,1349791.25,10509115.0,2579.60498046875,0.06560778138189867
1349791.25,10509115.0,2579.60498046875,1349791.5,10509116.0,2579.543701171875,0.059449650277460526
1349791.5,10509116.0,2579.543701171875,1349792.25,10509117.0,2580.452880859375,0.72734375
1349792.25,10509117.0,2580.452880859375,1349792.0,10509118.0,2579.533447265625,0.8919816053582323
1349792.0,10509118.0,2579.533447265625,1349792.25,10509119.0,2579.35546875,0.17266452212059252
