x1, y1, z1, x2, y2, z2, sp 
1349765.51, 10509181.03, 2580.78, 1349767.25, 10509155.00, 2580.41, 0.01
1349767.25, 10509155.00, 2580.41, 1349769.00, 10509129.00, 2580.54, 0.00
