X1,Y1,Z1,X2,Y2,Z2,Slope
1349710.1206149885,10509198.523409318,2577.89373728157,1349710.125,10509199.0,2577.5146484375,0.7953844121323931
1349710.125,10509199.0,2577.5146484375,1349710.75,10509197.0,2577.509765625,0.0023302733838745844
1349710.75,10509197.0,2577.509765625,1349711.625,10509197.0,2577.55224609375,0.048549107142857144
1349711.625,10509197.0,2577.55224609375,1349712.25,10509196.0,2577.457763671875,0.08012093350829323
1349712.25,10509196.0,2577.457763671875,1349713.0,10509196.0,2577.479736328125,0.029296875
1349713.0,10509196.0,2577.479736328125,1349713.75,10509195.0,2577.515625,0.0287109375
1349713.75,10509195.0,2577.515625,1349714.25,10509194.0,2577.064208984375,0.40375875882784285
1349714.25,10509194.0,2577.064208984375,1349715.125,10509194.0,2576.864013671875,0.22879464285714285
1349715.125,10509194.0,2576.864013671875,1349715.875,10509193.0,2577.021484375,0.1259765625
1349715.875,10509193.0,2577.021484375,1349716.5,10509192.0,2577.112548828125,0.07722250180515083
1349716.5,10509192.0,2577.112548828125,1349717.375,10509192.0,2577.017822265625,0.10825892857142858
1349717.375,10509192.0,2577.017822265625,1349717.625,10509191.0,2576.958984375,0.05708113831421508
1349717.625,10509191.0,2576.958984375,1349718.875,10509190.0,2577.64599609375,0.429172818314978
1349718.875,10509190.0,2577.64599609375,1349719.5,10509190.0,2577.866943359375,0.353515625
1349719.5,10509190.0,2577.866943359375,1349719.75,10509189.0,2577.513916015625,0.3424868298852905
1349719.75,10509189.0,2577.513916015625,1349720.875,10509188.0,2577.50634765625,0.005028144288019412
1349720.875,10509188.0,2577.50634765625,1349721.625,10509187.0,2578.2197265625,0.570703125
1349721.625,10509187.0,2578.2197265625,1349722.75,10509186.0,2577.8837890625,0.22318472710692616
1349722.75,10509186.0,2577.8837890625,1349723.0,10509186.0,2577.8857421875,0.0078125
1349723.0,10509186.0,2577.8857421875,1349727.5,10509182.0,2578.336669921875,0.07489502016106334
1349727.5,10509182.0,2578.336669921875,1349729.0,10509181.0,2577.8310546875,0.28046486972227774
1349729.0,10509181.0,2577.8310546875,1349729.375,10509180.0,2578.017333984375,0.17441874084110864
1349729.375,10509180.0,2578.017333984375,1349730.625,10509179.0,2578.36181640625,0.21519646291486638
1349730.625,10509179.0,2578.36181640625,1349731.0,10509179.0,2578.096435546875,0.7076822916666666
1349731.0,10509179.0,2578.096435546875,1349731.625,10509178.0,2577.884765625,0.1794957347588895
1349731.625,10509178.0,2577.884765625,1349732.375,10509176.0,2577.522705078125,0.16950392704283362
1349732.375,10509176.0,2577.522705078125,1349733.0,10509176.0,2577.5634765625,0.065234375
1349733.0,10509176.0,2577.5634765625,1349733.875,10509175.0,2577.59716796875,0.025355367155651645
1349733.875,10509175.0,2577.59716796875,1349734.625,10509175.0,2577.573486328125,0.031575520833333336
1349734.625,10509175.0,2577.573486328125,1349735.25,10509174.0,2577.89404296875,0.27183148758756853
1349735.25,10509174.0,2577.89404296875,1349735.25,10509173.0,2577.46240234375,0.431640625
1349735.25,10509173.0,2577.46240234375,1349736.875,10509173.0,2577.5029296875,0.024939903846153848
1349736.875,10509173.0,2577.5029296875,1349737.375,10509172.0,2577.574951171875,0.06441797396117557
1349737.375,10509172.0,2577.574951171875,1349738.25,10509171.0,2577.666748046875,0.06908418877192042
1349738.25,10509171.0,2577.666748046875,1349739.0,10509171.0,2577.67236328125,0.007486979166666667
1349739.0,10509171.0,2577.67236328125,1349743.5,10509167.0,2578.18115234375,0.084505263679294
1349743.5,10509167.0,2578.18115234375,1349743.875,10509165.0,2578.183837890625,0.001319774665072942
1349743.875,10509165.0,2578.183837890625,1349744.625,10509165.0,2578.231689453125,0.06380208333333333
1349744.625,10509165.0,2578.231689453125,1349745.875,10509164.0,2578.550048828125,0.19887752490502178
1349745.875,10509164.0,2578.550048828125,1349801.625,10509110.0,2578.307373046875,0.003126667517974911
1349801.625,10509110.0,2578.307373046875,1349802.25,10509109.0,2578.073486328125,0.19833554082931504
1349802.25,10509109.0,2578.073486328125,1349802.875,10509109.0,2577.896240234375,0.28359375
1349802.875,10509109.0,2577.896240234375,1349803.5,10509108.0,2577.79736328125,0.08384748855519059
1349803.5,10509108.0,2577.79736328125,1349804.25,10509107.0,2577.883544921875,0.0689453125
1349804.25,10509107.0,2577.883544921875,1349805.0,10509107.0,2577.890869140625,0.009765625
1349805.0,10509107.0,2577.890869140625,1349805.75,10509106.0,2577.80810546875,0.0662109375
1349805.75,10509106.0,2577.80810546875,1349806.125,10509105.0,2577.453857421875,0.3316927823859091
1349806.125,10509105.0,2577.453857421875,1349806.75,10509105.0,2576.97314453125,0.769140625
1349806.75,10509105.0,2576.97314453125,1349807.875,10509104.0,2575.49267578125,0.9835699020177328
1349807.875,10509104.0,2575.49267578125,1349807.875,10509103.0,2575.9150390625,0.42236328125
1349807.875,10509103.0,2575.9150390625,1349808.875,10509103.0,2574.99365234375,0.92138671875
1349808.875,10509103.0,2574.99365234375,1349808.875,10509102.0,2575.385498046875,0.391845703125
1349808.875,10509102.0,2575.385498046875,1349810.0,10509102.0,2574.538330078125,0.7530381944444444
1349810.0,10509102.0,2574.538330078125,1349811.125,10509100.0,2574.32763671875,0.09181758893292066
1349811.125,10509100.0,2574.32763671875,1349811.125,10509099.0,2575.05419921875,0.7265625
1349811.125,10509099.0,2575.05419921875,1349813.375,10509098.0,2574.21630859375,0.34029961315806456
1349813.375,10509098.0,2574.21630859375,1349813.5,10509097.0,2574.14111328125,0.07461464502632072
1349813.5,10509097.0,2574.14111328125,1349830.8410716632,10509081.771686176,2570.8831844325214,0.1411676485542486
