x1, y1, z1, x2, y2, z2, sp 
1349757.68, 10509182.49, 2580.59, 1349760.50, 10509171.00, 2580.36, 0.02
1349760.50, 10509171.00, 2580.36, 1349763.38, 10509159.00, 2580.40, 0.00
1349763.38, 10509159.00, 2580.40, 1349766.25, 10509148.00, 2580.69, 0.03
1349766.25, 10509148.00, 2580.69, 1349769.12, 10509136.00, 2580.67, 0.00
1349769.12, 10509136.00, 2580.67, 1349772.00, 10509125.00, 2580.33, 0.03
1349772.00, 10509125.00, 2580.33, 1349774.88, 10509113.00, 2579.90, 0.04
