X1,Y1,Z1,X2,Y2,Z2,Slope
1349745.4347909503,10509172.33759871,2580.2465048044587,1349746.75,10509170.0,2579.74755859375,0.18602195683307435
1349746.75,10509170.0,2579.74755859375,1349749.375,10509166.0,2579.47802734375,0.05633525961695051
1349749.375,10509166.0,2579.47802734375,1349750.875,10509163.0,2579.8359375,0.10670819189500949
1349750.875,10509163.0,2579.8359375,1349752.875,10509159.0,2580.392822265625,0.12452321915715381
1349752.875,10509159.0,2580.392822265625,1349754.875,10509156.0,2580.338134765625,0.01516758349053361
1349754.875,10509156.0,2580.338134765625,1349756.875,10509152.0,2580.418701171875,0.01801519610778639
1349756.875,10509152.0,2580.418701171875,1349758.875,10509149.0,2580.550537109375,0.03656471020039352
1349758.875,10509149.0,2580.550537109375,1349760.75,10509146.0,2580.6884765625,0.038990807435129775
1349760.75,10509146.0,2580.6884765625,1349762.75,10509142.0,2580.65576171875,0.007315261449828413
1349762.75,10509142.0,2580.65576171875,1349764.75,10509139.0,2580.6650390625,0.0025730721992869516
1349764.75,10509139.0,2580.6650390625,1349766.75,10509135.0,2580.653564453125,0.0025658006577756374
1349766.75,10509135.0,2580.653564453125,1349768.75,10509131.0,2580.6064453125,0.010536160147887191
1349768.75,10509131.0,2580.6064453125,1349770.75,10509128.0,2580.400390625,0.057149287794689134
1349770.75,10509128.0,2580.400390625,1349772.75,10509125.0,2580.29833984375,0.028303794192156468
1349772.75,10509125.0,2580.29833984375,1349774.625,10509121.0,2580.15869140625,0.03161148140676714
1349774.625,10509121.0,2580.15869140625,1349776.625,10509118.0,2580.02490234375,0.037106409610769726
1349776.625,10509118.0,2580.02490234375,1349778.625,10509114.0,2579.96875,0.012556045772093545
1349778.625,10509114.0,2579.96875,1349780.625,10509110.0,2579.943603515625,0.005622924845763631
1349780.625,10509110.0,2579.943603515625,1349782.625,10509107.0,2579.98974609375,0.012797648570137732
1349782.625,10509107.0,2579.98974609375,1349784.4196075273,10509104.045323184,2580.494382174488,0.14597586534029844
