x1, y1, z1, x2, y2, z2, sp 
1349758.31, 10509186.87, 2580.61, 1349762.75, 10509158.00, 2580.40, 0.01
1349762.75, 10509158.00, 2580.40, 1349767.25, 10509129.00, 2580.58, 0.01
1349767.25, 10509129.00, 2580.58, 1349772.43, 10509095.97, 2580.14, 0.01
