x1, y1, z1, x2, y2, z2, sp 
1349759.86, 10509189.80, 2580.64, 1349759.38, 10509161.00, 2580.40, 0.01
1349759.38, 10509161.00, 2580.40, 1349758.88, 10509131.00, 2580.65, 0.01
