X1,Y1,Z1,X2,Y2,Z2,Slope
1349806.757436466,10509137.089897113,2576.3349316291606,1349806.375,10509138.0,2576.191162109375,0.14563504425800994
1349806.375,10509138.0,2576.191162109375,1349806.0,10509140.0,2574.951904296875,0.6090160181736595
1349806.0,10509140.0,2574.951904296875,1349804.5,10509142.0,2576.3251953125,0.54931640625
1349804.5,10509142.0,2576.3251953125,1349819.25,10509086.0,2566.388427734375,0.17158998229419278
1349819.25,10509086.0,2566.388427734375,1349819.25,10509086.0,2566.388427734375,0.0
1349819.25,10509086.0,2566.388427734375,1349819.25,10509086.0,2566.388427734375,0.0
1349819.25,10509086.0,2566.388427734375,1349819.25,10509086.0,2566.388427734375,0.0
1349819.25,10509086.0,2566.388427734375,1349819.25,10509086.0,2566.388427734375,0.0
1349819.25,10509086.0,2566.388427734375,1349819.25,10509086.0,2566.388427734375,0.0
1349819.25,10509086.0,2566.388427734375,1349819.25,10509086.0,2566.388427734375,0.0
1349819.25,10509086.0,2566.388427734375,1349799.75,10509157.0,2575.06005859375,0.11777444453419518
1349799.75,10509157.0,2575.06005859375,1349798.875,10509159.0,2574.939453125,0.05524679241231464
1349798.875,10509159.0,2574.939453125,1349798.1484285078,10509160.825444758,2574.9392692463352,9.358990073642758e-05
