x1, y1, z1, x2, y2, z2, sp 
1349752.53, 10509184.42, 2580.43, 1349765.25, 10509144.00, 2580.74, 0.01
1349765.25, 10509144.00, 2580.74, 1349777.58, 10509105.20, 2580.20, 0.01
