x1, y1, z1, x2, y2, z2, sp 
1349765.10, 10509179.97, 2580.81, 1349769.38, 10509153.00, 2580.58, 0.01
1349769.38, 10509153.00, 2580.58, 1349773.62, 10509127.00, 2580.41, 0.01
