x1, y1, z1, x2, y2, z2, sp 
1349762.92, 10509181.39, 2580.50, 1349765.50, 10509157.00, 2580.35, 0.01
1349765.50, 10509157.00, 2580.35, 1349768.12, 10509131.00, 2580.62, 0.01
