X1,Y1,Z1,X2,Y2,Z2,Slope
1349733.1384639149,10509194.408743784,2577.9689513735993,1349733.625,10509194.0,2577.5224609375,0.7026434517711586
1349733.625,10509194.0,2577.5224609375,1349734.875,10509192.0,2577.760009765625,0.10072050168419808
1349734.875,10509192.0,2577.760009765625,1349735.625,10509190.0,2578.505126953125,0.3488374816822173
1349735.625,10509190.0,2578.505126953125,1349736.75,10509188.0,2578.495849609375,0.004042952930997665
1349736.75,10509188.0,2578.495849609375,1349736.0,10509187.0,2578.475830078125,0.016015625
1349736.0,10509187.0,2578.475830078125,1349738.5,10509184.0,2579.073974609375,0.1531691190603492
1349738.5,10509184.0,2579.073974609375,1349739.125,10509182.0,2579.10888671875,0.016661454694703277
1349739.125,10509182.0,2579.10888671875,1349741.0,10509182.0,2579.10595703125,0.0015625
1349741.0,10509182.0,2579.10595703125,1349742.125,10509180.0,2579.033203125,0.03170526245887643
1349742.125,10509180.0,2579.033203125,1349743.125,10509179.0,2578.849853515625,0.12964775211696708
1349743.125,10509179.0,2578.849853515625,1349744.25,10509176.0,2578.557373046875,0.0912859989198987
1349744.25,10509176.0,2578.557373046875,1349745.125,10509175.0,2578.5712890625,0.010472869042551767
1349745.125,10509175.0,2578.5712890625,1349746.375,10509173.0,2578.75927734375,0.07970687183641574
1349746.375,10509173.0,2578.75927734375,1349747.375,10509171.0,2578.7958984375,0.016377451007078537
1349747.375,10509171.0,2578.7958984375,1349748.375,10509170.0,2579.12939453125,0.23581734938984958
1349748.375,10509170.0,2579.12939453125,1349749.5,10509168.0,2579.2626953125,0.0580908500085454
1349749.5,10509168.0,2579.2626953125,1349749.125,10509165.0,2579.096435546875,0.054991962405762346
1349749.125,10509165.0,2579.096435546875,1349751.0,10509164.0,2579.680908203125,0.2750459558823529
1349751.0,10509164.0,2579.680908203125,1349752.5,10509163.0,2580.031982421875,0.19474093803024403
1349752.5,10509163.0,2580.031982421875,1349753.625,10509161.0,2580.130615234375,0.04298297326639623
1349753.625,10509161.0,2580.130615234375,1349754.75,10509160.0,2580.2509765625,0.07996371399979259
1349754.75,10509160.0,2580.2509765625,1349755.75,10509158.0,2580.287353515625,0.01626826800036468
1349755.75,10509158.0,2580.287353515625,1349756.875,10509157.0,2580.324951171875,0.024978523237257723
1349756.875,10509157.0,2580.324951171875,1349757.875,10509154.0,2580.3876953125,0.019841439420490076
1349757.875,10509154.0,2580.3876953125,1349759.0,10509152.0,2580.440673828125,0.02308738910596035
1349759.0,10509152.0,2580.440673828125,1349760.0,10509151.0,2580.484619140625,0.03107402847011195
1349760.0,10509151.0,2580.484619140625,1349761.0,10509149.0,2580.58447265625,0.04465584974596748
1349761.0,10509149.0,2580.58447265625,1349762.125,10509148.0,2580.64697265625,0.041522739926869986
1349762.125,10509148.0,2580.64697265625,1349763.125,10509146.0,2580.7333984375,0.03865078437670535
1349763.125,10509146.0,2580.7333984375,1349764.25,10509144.0,2580.766357421875,0.014363122254860127
1349764.25,10509144.0,2580.766357421875,1349765.25,10509142.0,2580.734130859375,0.014412156886229113
1349765.25,10509142.0,2580.734130859375,1349766.375,10509141.0,2580.734130859375,0.0
1349766.375,10509141.0,2580.734130859375,1349767.375,10509139.0,2580.73388671875,0.00010918300671385692
1349767.375,10509139.0,2580.73388671875,1349768.375,10509138.0,2580.733642578125,0.00017263349150062194
1349768.375,10509138.0,2580.733642578125,1349769.5,10509136.0,2580.733154296875,0.00021278699636829816
1349769.5,10509136.0,2580.733154296875,1349770.5,10509135.0,2580.73291015625,0.00017263349150062194
1349770.5,10509135.0,2580.73291015625,1349771.625,10509132.0,2580.681396484375,0.016077918006760124
1349771.625,10509132.0,2580.681396484375,1349772.625,10509130.0,2580.566162109375,0.051534379168940464
1349772.625,10509130.0,2580.566162109375,1349773.75,10509129.0,2580.52685546875,0.026113910657133074
1349773.75,10509129.0,2580.52685546875,1349774.75,10509127.0,2580.4130859375,0.05087928112865732
1349774.75,10509127.0,2580.4130859375,1349775.75,10509126.0,2580.357666015625,0.03918780257064118
1349775.75,10509126.0,2580.357666015625,1349776.875,10509124.0,2580.267333984375,0.03936559432813516
1349776.875,10509124.0,2580.267333984375,1349777.875,10509122.0,2580.1943359375,0.032645719007443216
1349777.875,10509122.0,2580.1943359375,1349779.0,10509120.0,2580.148193359375,0.020108371156804177
1349779.0,10509120.0,2580.148193359375,1349780.0,10509119.0,2580.1357421875,0.00880430806653172
1349780.0,10509119.0,2580.1357421875,1349781.125,10509117.0,2580.09423828125,0.018086894691305345
1349781.125,10509117.0,2580.09423828125,1349782.125,10509116.0,2580.088623046875,0.003970570304514305
1349782.125,10509116.0,2580.088623046875,1349783.125,10509114.0,2580.076904296875,0.005240784322265132
1349783.125,10509114.0,2580.076904296875,1349784.25,10509112.0,2580.06787109375,0.003936559432813516
1349784.25,10509112.0,2580.06787109375,1349785.25,10509110.0,2580.068115234375,0.00010918300671385692
1349785.25,10509110.0,2580.068115234375,1349786.375,10509108.0,2580.06787109375,0.00010639349818414908
1349786.375,10509108.0,2580.06787109375,1349787.375,10509107.0,2580.06787109375,0.0
1349787.375,10509107.0,2580.06787109375,1349788.5,10509105.0,2580.056396484375,0.005000494414655007
1349788.5,10509105.0,2580.056396484375,1349789.5,10509104.0,2579.95263671875,0.07336923388776433
1349789.5,10509104.0,2579.95263671875,1349790.5,10509102.0,2579.92724609375,0.011355032698241119
1349790.5,10509102.0,2579.92724609375,1349791.625,10509100.0,2579.895263671875,0.01393754826212353
1349791.625,10509100.0,2579.895263671875,1349792.625,10509098.0,2579.89501953125,0.00010918300671385692
1349792.625,10509098.0,2579.89501953125,1349794.0980060273,10509096.023980899,2580.3894426098072,0.2006074713804427
