x1, y1, z1, x2, y2, z2, sp 
1349762.08, 10509145.00, 2580.90, 1349764.75, 10509140.00, 2580.71, 0.03
1349764.75, 10509140.00, 2580.71, 1349767.50, 10509135.00, 2580.72, 0.00
1349767.50, 10509135.00, 2580.72, 1349770.25, 10509129.00, 2580.51, 0.03
1349770.25, 10509129.00, 2580.51, 1349772.88, 10509124.00, 2580.30, 0.04
1349772.88, 10509124.00, 2580.30, 1349775.62, 10509118.00, 2580.02, 0.04
