X1,Y1,Z1,X2,Y2,Z2,Slope
1349754.0129826907,10509181.444220193,2580.4801217129575,1349754.375,10509181.0,2580.154541015625,0.5681525179072904
1349754.375,10509181.0,2580.154541015625,1349755.25,10509179.0,2580.236572265625,0.037576765689347605
1349755.25,10509179.0,2580.236572265625,1349756.0,10509176.0,2580.27880859375,0.0136584189880487
1349756.0,10509176.0,2580.27880859375,1349756.75,10509175.0,2580.28076171875,0.0015625
1349756.75,10509175.0,2580.28076171875,1349757.5,10509173.0,2580.291015625,0.004800515802966293
1349757.5,10509173.0,2580.291015625,1349758.375,10509171.0,2580.3603515625,0.03176131385647238
1349758.375,10509171.0,2580.3603515625,1349759.125,10509170.0,2580.373779296875,0.0107421875
1349759.125,10509170.0,2580.373779296875,1349759.875,10509168.0,2580.306396484375,0.031546246705207066
1349759.875,10509168.0,2580.306396484375,1349760.625,10509165.0,2580.302490234375,0.0012632063803975676
1349760.625,10509165.0,2580.302490234375,1349761.5,10509164.0,2580.3818359375,0.05971372699700568
1349761.5,10509164.0,2580.3818359375,1349762.25,10509162.0,2580.40283203125,0.009829627596550029
1349762.25,10509162.0,2580.40283203125,1349763.0,10509160.0,2580.393310546875,0.004457621817040129
1349763.0,10509160.0,2580.393310546875,1349763.75,10509159.0,2580.382080078125,0.008984375
1349763.75,10509159.0,2580.382080078125,1349764.625,10509157.0,2580.366455078125,0.007157479178923353
1349764.625,10509157.0,2580.366455078125,1349765.375,10509154.0,2580.454833984375,0.028580044356494968
1349765.375,10509154.0,2580.454833984375,1349766.125,10509153.0,2580.478515625,0.0189453125
1349766.125,10509153.0,2580.478515625,1349767.0,10509151.0,2580.53369140625,0.02527484835057309
1349767.0,10509151.0,2580.53369140625,1349767.75,10509149.0,2580.6484375,0.053720057795098995
1349767.75,10509149.0,2580.6484375,1349768.5,10509148.0,2580.705078125,0.0453125
1349768.5,10509148.0,2580.705078125,1349769.25,10509146.0,2580.771240234375,0.030974756728663462
1349769.25,10509146.0,2580.771240234375,1349770.125,10509143.0,2580.740234375,0.009921875
1349770.125,10509143.0,2580.740234375,1349770.875,10509142.0,2580.724853515625,0.0123046875
1349770.875,10509142.0,2580.724853515625,1349771.625,10509140.0,2580.745361328125,0.009601031605932587
1349771.625,10509140.0,2580.745361328125,1349772.5,10509138.0,2580.747802734375,0.001118356121706774
1349772.5,10509138.0,2580.747802734375,1349773.25,10509137.0,2580.7001953125,0.0380859375
1349773.25,10509137.0,2580.7001953125,1349774.0,10509135.0,2580.720458984375,0.009486733610623865
1349774.0,10509135.0,2580.720458984375,1349774.75,10509132.0,2580.65771484375,0.02029025248513593
1349774.75,10509132.0,2580.65771484375,1349775.625,10509131.0,2580.58203125,0.056957708827913116
1349775.625,10509131.0,2580.58203125,1349776.375,10509129.0,2580.48193359375,0.046862178076575715
1349776.375,10509129.0,2580.48193359375,1349777.125,10509127.0,2580.391357421875,0.04240455625953559
1349777.125,10509127.0,2580.391357421875,1349777.875,10509126.0,2580.357177734375,0.02734375
1349777.875,10509126.0,2580.357177734375,1349778.75,10509124.0,2580.27099609375,0.03947797109624912
1349778.75,10509124.0,2580.27099609375,1349779.5,10509121.0,2580.174560546875,0.031185407516064953
1349779.5,10509121.0,2580.174560546875,1349780.25,10509120.0,2580.15966796875,0.0119140625
1349780.25,10509120.0,2580.15966796875,1349781.0,10509118.0,2580.11572265625,0.02057363915556983
1349781.0,10509118.0,2580.11572265625,1349781.875,10509116.0,2580.083984375,0.014538629582188062
1349781.875,10509116.0,2580.083984375,1349782.625,10509115.0,2580.085693359375,0.0013671875
1349782.625,10509115.0,2580.085693359375,1349783.375,10509113.0,2580.0673828125,0.008572349648154095
1349783.375,10509113.0,2580.0673828125,1349784.25,10509110.0,2580.05126953125,0.00515625
1349784.25,10509110.0,2580.05126953125,1349785.0,10509109.0,2580.06591796875,0.01171875
1349785.0,10509109.0,2580.06591796875,1349785.75,10509107.0,2580.065185546875,0.0003428939859261638
1349785.75,10509107.0,2580.065185546875,1349787.4583267968,10509102.942580756,2580.5705351685315,0.11478985377693257
