X1,Y1,Z1,X2,Y2,Z2,Slope
1349752.6323925566,10509193.601483097,2580.5361194018765,1349752.875,10509193.0,2580.103515625,0.6670138837355312
1349752.875,10509193.0,2580.103515625,1349753.375,10509191.0,2580.12060546875,0.008289791871359036
1349753.375,10509191.0,2580.12060546875,1349753.875,10509189.0,2580.1259765625,0.002605363159569983
1349753.875,10509189.0,2580.1259765625,1349754.375,10509186.0,2580.147216796875,0.006983746042756878
1349754.375,10509186.0,2580.147216796875,1349755.0,10509185.0,2580.153076171875,0.004968740062529813
1349755.0,10509185.0,2580.153076171875,1349755.5,10509183.0,2580.17041015625,0.00840821746952131
1349755.5,10509183.0,2580.17041015625,1349756.0,10509181.0,2580.203369140625,0.015987455751906715
1349756.0,10509181.0,2580.203369140625,1349756.5,10509179.0,2580.29052734375,0.04227793854393109
1349756.5,10509179.0,2580.29052734375,1349757.0,10509177.0,2580.290771484375,0.00011842559816227196
1349757.0,10509177.0,2580.290771484375,1349757.5,10509175.0,2580.29052734375,0.00011842559816227196
1349757.5,10509175.0,2580.29052734375,1349758.0,10509173.0,2580.291748046875,0.0005921279908113598
1349758.0,10509173.0,2580.291748046875,1349758.5,10509171.0,2580.341064453125,0.023921970828778935
1349758.5,10509171.0,2580.341064453125,1349759.0,10509170.0,2580.3408203125,0.00021836601342771383
1349759.0,10509170.0,2580.3408203125,1349759.625,10509168.0,2580.3125,0.01351558562647259
1349759.625,10509168.0,2580.3125,1349760.125,10509165.0,2580.31201171875,0.00016054588604038798
1349760.125,10509165.0,2580.31201171875,1349760.625,10509163.0,2580.384765625,0.03529082825235704
1349760.625,10509163.0,2580.384765625,1349761.125,10509162.0,2580.4072265625,0.020089673235349673
1349761.125,10509162.0,2580.4072265625,1349761.625,10509160.0,2580.406982421875,0.00011842559816227196
1349761.625,10509160.0,2580.406982421875,1349762.125,10509158.0,2580.389892578125,0.008289791871359036
1349762.125,10509158.0,2580.389892578125,1349762.625,10509156.0,2580.3896484375,0.00011842559816227196
1349762.625,10509156.0,2580.3896484375,1349763.125,10509154.0,2580.426025390625,0.01764541412617852
1349763.125,10509154.0,2580.426025390625,1349763.625,10509152.0,2580.498046875,0.03493555145787023
1349763.625,10509152.0,2580.498046875,1349764.25,10509150.0,2580.571533203125,0.03507061442731249
1349764.25,10509150.0,2580.571533203125,1349764.75,10509148.0,2580.662353515625,0.044054322516365166
1349764.75,10509148.0,2580.662353515625,1349765.25,10509147.0,2580.70654296875,0.0395242484304162
1349765.25,10509147.0,2580.70654296875,1349765.75,10509144.0,2580.74072265625,0.01123821202282716
1349765.75,10509144.0,2580.74072265625,1349766.25,10509142.0,2580.740478515625,0.00011842559816227196
1349766.25,10509142.0,2580.740478515625,1349766.75,10509140.0,2580.724853515625,0.007579238282385405
1349766.75,10509140.0,2580.724853515625,1349767.25,10509139.0,2580.724853515625,0.0
1349767.25,10509139.0,2580.724853515625,1349767.75,10509137.0,2580.72509765625,0.00011842559816227196
1349767.75,10509137.0,2580.72509765625,1349768.25,10509135.0,2580.7255859375,0.00023685119632454392
1349768.25,10509135.0,2580.7255859375,1349768.875,10509132.0,2580.68310546875,0.013862515709175072
1349768.875,10509132.0,2580.68310546875,1349769.375,10509131.0,2580.651611328125,0.028169215732175085
1349769.375,10509131.0,2580.651611328125,1349769.875,10509129.0,2580.5185546875,0.06454195099843822
1349769.875,10509129.0,2580.5185546875,1349770.375,10509127.0,2580.416015625,0.04973875122815422
1349770.375,10509127.0,2580.416015625,1349770.875,10509125.0,2580.334716796875,0.039435724188036564
1349770.875,10509125.0,2580.334716796875,1349771.375,10509124.0,2580.313232421875,0.019216209181638817
1349771.375,10509124.0,2580.313232421875,1349771.875,10509121.0,2580.170654296875,0.04687939872379329
1349771.875,10509121.0,2580.170654296875,1349772.375,10509119.0,2580.07568359375,0.04606755768512379
1349772.375,10509119.0,2580.07568359375,1349772.875,10509117.0,2579.998779296875,0.03730406342111567
1349772.875,10509117.0,2579.998779296875,1349773.5,10509115.0,2579.94140625,0.027380712260526366
1349773.5,10509115.0,2579.94140625,1349774.0,10509114.0,2579.91943359375,0.019652941208494243
1349774.0,10509114.0,2579.91943359375,1349774.5,10509111.0,2579.864990234375,0.01790086629350326
1349774.5,10509111.0,2579.864990234375,1349775.0,10509109.0,2579.841064453125,0.011605708619902653
1349775.0,10509109.0,2579.841064453125,1349775.5,10509107.0,2579.82275390625,0.008881919862170396
1349775.5,10509107.0,2579.82275390625,1349776.0,10509106.0,2579.81494140625,0.006987712429686843
1349776.0,10509106.0,2579.81494140625,1349776.5,10509104.0,2579.787841796875,0.013145241396012187
1349776.5,10509104.0,2579.787841796875,1349777.0,10509102.0,2579.76904296875,0.009118771058494941
1349777.0,10509102.0,2579.76904296875,1349778.0647993458,10509097.951895682,2580.2303725881548,0.11021293321983228
