X1,Y1,Z1,X2,Y2,Z2,Slope
1349778.9202949295,10509182.869566157,2578.7073224986148,1349779.125,10509183.0,2578.212646484375,2.037980273554218
1349779.125,10509183.0,2578.212646484375,1349778.5,10509182.0,2578.14794921875,0.054863171523766685
1349778.5,10509182.0,2578.14794921875,1349778.5,10509181.0,2577.868408203125,0.279541015625
1349778.5,10509181.0,2577.868408203125,1349778.125,10509180.0,2578.100341796875,0.2171661910865704
1349778.125,10509180.0,2578.100341796875,1349777.875,10509179.0,2578.113037109375,0.012316262208876284
1349777.875,10509179.0,2578.113037109375,1349777.625,10509178.0,2577.978271484375,0.13074186037114824
1349777.625,10509178.0,2577.978271484375,1349777.25,10509177.0,2577.665283203125,0.2930600599715613
1349777.25,10509177.0,2577.665283203125,1349777.0,10509176.0,2577.761962890625,0.0937930737445194
1349777.0,10509176.0,2577.761962890625,1349776.875,10509175.0,2577.66552734375,0.09569085969284638
1349776.875,10509175.0,2577.66552734375,1349776.625,10509174.0,2577.759765625,0.09142456178127395
1349776.625,10509174.0,2577.759765625,1349776.5,10509173.0,2577.90625,0.14535320459672868
1349776.5,10509173.0,2577.90625,1349776.375,10509172.0,2577.972900390625,0.06613570809151155
1349776.375,10509172.0,2577.972900390625,1349776.0,10509171.0,2578.0673828125,0.08846664836895025
1349776.0,10509171.0,2578.0673828125,1349775.75,10509170.0,2578.114501953125,0.045712280890636975
1349775.75,10509170.0,2578.114501953125,1349775.5,10509170.0,2578.228271484375,0.455078125
1349775.5,10509170.0,2578.228271484375,1349775.25,10509169.0,2578.394775390625,0.16153251589333895
1349775.25,10509169.0,2578.394775390625,1349775.375,10509168.0,2578.577392578125,0.18120699506392174
1349775.375,10509168.0,2578.577392578125,1349775.375,10509168.0,2578.577392578125,0.0
1349775.375,10509168.0,2578.577392578125,1349774.625,10509165.0,2579.572021484375,0.32164392460873065
1349774.625,10509165.0,2579.572021484375,1349774.125,10509164.0,2579.621826171875,0.04454666673925362
1349774.125,10509164.0,2579.621826171875,1349774.125,10509164.0,2579.626708984375,488281.25
1349774.125,10509164.0,2579.626708984375,1349774.125,10509164.0,2579.626708984375,0.0
1349774.125,10509164.0,2579.626708984375,1349772.875,10509160.0,2580.139404296875,0.12233935265341567
1349772.875,10509160.0,2580.139404296875,1349773.875,10509159.0,2580.131103515625,0.005869538711021146
1349773.875,10509159.0,2580.131103515625,1349772.875,10509160.0,2580.139404296875,0.005869538711021146
1349772.875,10509160.0,2580.139404296875,1349772.625,10509159.0,2580.223876953125,0.0819505139282922
1349772.625,10509159.0,2580.223876953125,1349772.375,10509158.0,2580.3046875,0.07839774598342404
1349772.375,10509158.0,2580.3046875,1349772.125,10509157.0,2580.39453125,0.08716124024743216
1349772.125,10509157.0,2580.39453125,1349772.0,10509156.0,2580.490478515625,0.09520634901085728
1349772.0,10509156.0,2580.490478515625,1349771.625,10509154.0,2580.58251953125,0.045232277157499924
1349771.625,10509154.0,2580.58251953125,1349771.5,10509153.0,2580.610595703125,0.027859364214372996
1349771.5,10509153.0,2580.610595703125,1349771.125,10509153.0,2580.598876953125,0.03125
1349771.125,10509153.0,2580.598876953125,1349770.875,10509152.0,2580.61865234375,0.019184946902288058
1349770.875,10509152.0,2580.61865234375,1349770.625,10509151.0,2580.6455078125,0.02605363159569983
1349770.625,10509151.0,2580.6455078125,1349770.375,10509150.0,2580.66748046875,0.021316607669208953
1349770.375,10509150.0,2580.66748046875,1349770.125,10509149.0,2580.70458984375,0.03600138184133068
1349770.125,10509149.0,2580.70458984375,1349769.875,10509148.0,2580.749267578125,0.043343768927391536
1349769.875,10509148.0,2580.749267578125,1349769.625,10509147.0,2580.782958984375,0.03268546509278706
1349769.625,10509147.0,2580.782958984375,1349769.375,10509146.0,2580.77392578125,0.008763494264008125
1349769.375,10509146.0,2580.77392578125,1349769.125,10509146.0,2580.782958984375,0.0361328125
1349769.125,10509146.0,2580.782958984375,1349768.875,10509144.0,2580.737060546875,0.022772002053487492
1349768.875,10509144.0,2580.737060546875,1349769.0,10509143.0,2580.7626953125,0.02543681080442752
1349769.0,10509143.0,2580.7626953125,1349768.375,10509142.0,2580.737548828125,0.021324176101690448
1349768.375,10509142.0,2580.737548828125,1349768.125,10509141.0,2580.72802734375,0.009237196656657213
1349768.125,10509141.0,2580.72802734375,1349767.875,10509140.0,2580.734619140625,0.006394982300762686
1349767.875,10509140.0,2580.734619140625,1349767.625,10509139.0,2580.728271484375,0.006158131104438142
1349767.625,10509139.0,2580.728271484375,1349767.375,10509138.0,2580.7353515625,0.006868684693411773
1349767.375,10509138.0,2580.7353515625,1349767.125,10509138.0,2580.72802734375,0.029296875
1349767.125,10509138.0,2580.72802734375,1349766.875,10509137.0,2580.734375,0.006158131104438142
1349766.875,10509137.0,2580.734375,1349766.625,10509136.0,2580.728271484375,0.005921279908113598
1349766.625,10509136.0,2580.728271484375,1349766.375,10509135.0,2580.70751953125,0.020132351687586234
1349766.375,10509135.0,2580.70751953125,1349766.125,10509133.0,2580.7197265625,0.006056383524863694
1349766.125,10509133.0,2580.7197265625,1349766.0,10509132.0,2580.70654296875,0.01308178841370558
1349766.0,10509132.0,2580.70654296875,1349765.625,10509131.0,2580.671142578125,0.03314641863952917
1349765.625,10509131.0,2580.671142578125,1349765.375,10509130.0,2580.660888671875,0.009947750245630844
1349765.375,10509130.0,2580.660888671875,1349765.125,10509129.0,2580.619873046875,0.039791000982523375
1349765.125,10509129.0,2580.619873046875,1349764.875,10509129.0,2580.620361328125,0.001953125
