X1,Y1,Z1,X2,Y2,Z2,Slope
1349734.4926657146,10509191.762920633,2578.323549789903,1349734.875,10509191.0,2577.506591796875,0.9573400306234087
1349734.875,10509191.0,2577.506591796875,1349736.125,10509190.0,2578.50732421875,0.6251525878724573
1349736.125,10509190.0,2578.50732421875,1349736.875,10509187.0,2578.466064453125,0.013342617392949308
1349736.875,10509187.0,2578.466064453125,1349736.625,10509187.0,2578.4326171875,0.1337890625
1349736.625,10509187.0,2578.4326171875,1349738.5,10509184.0,2579.073974609375,0.1812900020036919
1349738.5,10509184.0,2579.073974609375,1349740.25,10509182.0,2579.071044921875,0.0011024072676370281
1349740.25,10509182.0,2579.071044921875,1349741.5,10509181.0,2578.894775390625,0.11011470320661483
1349741.5,10509181.0,2578.894775390625,1349742.5,10509179.0,2578.7021484375,0.0861453922972331
1349742.5,10509179.0,2578.7021484375,1349743.625,10509177.0,2578.702392578125,0.00010639349818414908
1349743.625,10509177.0,2578.702392578125,1349744.875,10509175.0,2578.597412109375,0.04451162972682957
1349744.875,10509175.0,2578.597412109375,1349745.875,10509174.0,2579.144775390625,0.3870442879443944
1349745.875,10509174.0,2579.144775390625,1349746.75,10509172.0,2579.1962890625,0.02359731416801293
1349746.75,10509172.0,2579.1962890625,1349747.875,10509171.0,2579.082763671875,0.07542216432029118
1349747.875,10509171.0,2579.082763671875,1349748.875,10509169.0,2579.322021484375,0.10699934657957978
1349748.875,10509169.0,2579.322021484375,1349749.875,10509168.0,2579.417236328125,0.06732706168524255
1349749.875,10509168.0,2579.417236328125,1349749.25,10509165.0,2579.10498046875,0.10189745742548803
1349749.25,10509165.0,2579.10498046875,1349750.375,10509163.0,2579.526123046875,0.18352878436765716
1349750.375,10509163.0,2579.526123046875,1349752.0,10509161.0,2579.99951171875,0.18370178786931626
1349752.0,10509161.0,2579.99951171875,1349754.25,10509161.0,2580.211669921875,0.09429253472222222
1349754.25,10509161.0,2580.211669921875,1349755.25,10509159.0,2580.271484375,0.026749836644894946
1349755.25,10509159.0,2580.271484375,1349756.375,10509157.0,2580.336181640625,0.028194277018799507
1349756.375,10509157.0,2580.336181640625,1349757.375,10509155.0,2580.351318359375,0.006769346416259129
1349757.375,10509155.0,2580.351318359375,1349758.5,10509153.0,2580.41064453125,0.025853620058748226
1349758.5,10509153.0,2580.41064453125,1349759.625,10509152.0,2580.442138671875,0.020923568166274328
1349759.625,10509152.0,2580.442138671875,1349760.625,10509150.0,2580.529052734375,0.03886915039013306
1349760.625,10509150.0,2580.529052734375,1349761.75,10509149.0,2580.590087890625,0.040549550709833966
1349761.75,10509149.0,2580.590087890625,1349762.75,10509147.0,2580.69189453125,0.04552931379967833
1349762.75,10509147.0,2580.69189453125,1349763.875,10509146.0,2580.7294921875,0.024978523237257723
1349763.875,10509146.0,2580.7294921875,1349764.875,10509143.0,2580.7294921875,0.0
1349764.875,10509143.0,2580.7294921875,1349766.0,10509142.0,2580.729736328125,0.00016219820283933588
1349766.0,10509142.0,2580.729736328125,1349767.125,10509140.0,2580.728271484375,0.0006383609891048945
1349767.125,10509140.0,2580.728271484375,1349768.125,10509139.0,2580.728271484375,0.0
1349768.125,10509139.0,2580.728271484375,1349769.125,10509137.0,2580.728271484375,0.0
1349769.125,10509137.0,2580.728271484375,1349770.25,10509135.0,2580.728515625,0.00010639349818414908
1349770.25,10509135.0,2580.728515625,1349771.25,10509133.0,2580.678466796875,0.02238251637634067
1349771.25,10509133.0,2580.678466796875,1349772.375,10509131.0,2580.640380859375,0.016597385716727257
1349772.375,10509131.0,2580.640380859375,1349773.375,10509130.0,2580.576416015625,0.04522997477316295
1349773.375,10509130.0,2580.576416015625,1349774.5,10509128.0,2580.471923828125,0.04553641722281581
1349774.5,10509128.0,2580.471923828125,1349775.625,10509127.0,2580.417724609375,0.03600800103033256
1349775.625,10509127.0,2580.417724609375,1349776.625,10509125.0,2580.313232421875,0.04673032687353076
1349776.625,10509125.0,2580.313232421875,1349777.75,10509124.0,2580.272216796875,0.027249298077008426
1349777.75,10509124.0,2580.272216796875,1349778.75,10509121.0,2580.183837890625,0.027947864086449056
1349778.75,10509121.0,2580.183837890625,1349779.875,10509120.0,2580.15771484375,0.01735520770380894
1349779.875,10509120.0,2580.15771484375,1349780.875,10509118.0,2580.109375,0.02161823532934367
1349780.875,10509118.0,2580.109375,1349782.0,10509117.0,2580.099853515625,0.006325729910734099
1349782.0,10509117.0,2580.099853515625,1349783.0,10509115.0,2580.089111328125,0.004804052295409704
1349783.0,10509115.0,2580.089111328125,1349784.125,10509113.0,2580.089599609375,0.00021278699636829816
1349784.125,10509113.0,2580.089599609375,1349785.125,10509111.0,2580.07177734375,0.007970359490111555
1349785.125,10509111.0,2580.07177734375,1349786.25,10509109.0,2580.072021484375,0.00010639349818414908
1349786.25,10509109.0,2580.072021484375,1349787.25,10509108.0,2580.07177734375,0.00017263349150062194
1349787.25,10509108.0,2580.07177734375,1349788.375,10509106.0,2580.054931640625,0.007341151374706287
1349788.375,10509106.0,2580.054931640625,1349789.5,10509105.0,2579.950439453125,0.06942083081523576
1349789.5,10509105.0,2579.950439453125,1349789.9013769664,10509103.91629955,2580.3886983719485,0.37923391453456573
