x1, y1, z1, x2, y2, z2, sp 
1349739.00, 10509180.16, 2579.09, 1349816.38, 10509085.00, 2566.39, 0.10
1349816.38, 10509085.00, 2566.39, 1349816.38, 10509085.00, 2566.39, 0.00
1349816.38, 10509085.00, 2566.39, 1349786.93, 10509126.50, 2581.17, 0.29
