SN,Point Num,Title,Center Point Rel,Circle Point Rel,Center Point Abs,Circle Point Abs,Slope,Angle,Timestamp,Validity,Distance
11,1,Point star value,[54.5272789  86.64168549  8.56723881],[46.81117962 78.49370206  7.67604303],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339997.57706559 10506269.35417527     2565.81862116],0.07941677968417626,226.79789451531553,Nov-11-2022 22:23:04,False,11.25708895788728
12,1,Point star value,[54.5272789  86.64168549  8.56723881],[46.94171193 77.398683    7.60545635],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339997.7075979  10506268.25915621     2565.74803448],0.08043562420812445,230.79789451531553,Nov-11-2022 22:23:04,False,11.995788705160756
13,1,Point star value,[54.5272789  86.64168549  8.56723881],[47.08810343 76.17062317  7.3463378 ],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339997.8539894  10506267.03109638     2565.48891592],0.09505148597366736,234.79789451531553,Nov-11-2022 22:23:04,False,12.90252211759008
14,1,Point star value,[54.5272789  86.64168549  8.56723881],[47.2704709  74.64076543  7.12606692],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339998.03635687 10506265.50123864     2565.26864505],0.10276186763113047,238.79789451531553,Nov-11-2022 22:23:04,False,14.098238219158768
15,1,Point star value,[54.5272789  86.64168549  8.56723881],[47.46682059 72.99361268  7.41061687],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339998.23270656 10506263.85408589     2565.553195  ],0.07527054668606808,242.79789451531553,Nov-11-2022 22:23:04,False,15.409663763441777
16,1,Point star value,[54.5272789  86.64168549  8.56723881],[47.73462395 70.74704406  7.49642229],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339998.50050991 10506261.60751727     2565.63900042],0.061949735204462654,246.79789451531553,Nov-11-2022 22:23:04,False,17.318384320114493
17,1,Point star value,[54.5272789  86.64168549  8.56723881],[48.05435304 68.06487697  7.38788891],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339998.82023901 10506258.92535018     2565.53046703],0.059949989137161624,250.79789451531553,Nov-11-2022 22:23:04,False,19.70754804130647
18,1,Point star value,[54.5272789  86.64168549  8.56723881],[48.96267806 65.98573484  7.17552781],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339999.72856403 10506256.84620805     2565.31810594],0.06505644895858832,254.79789451531553,Nov-11-2022 22:23:04,False,21.437582399652488
19,1,Point star value,[54.5272789  86.64168549  8.56723881],[50.54700966 66.1745959   7.08181262],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340001.31289563 10506257.03506911     2565.22439075],0.07124167602100483,258.79789451531553,Nov-11-2022 22:23:04,False,20.903367920707556
20,1,Point star value,[54.5272789  86.64168549  8.56723881],[51.96063995 66.34310842  7.32991767],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340002.72652592 10506257.20358163     2565.47249579],0.06047453185028831,262.79789451531553,Nov-11-2022 22:23:04,False,20.49758107847673
21,1,Point star value,[54.5272789  86.64168549  8.56723881],[53.41325341 66.51626795  7.97981644],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340004.17913938 10506257.37674116     2566.12239456],0.02914346881753355,266.79789451531553,Nov-11-2022 22:23:04,False,20.164784872472904
22,1,Point star value,[54.5272789  86.64168549  8.56723881],[54.83106358 66.68527873  7.69266343],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340005.59694955 10506257.54575194     2565.83524156],0.04381921434123226,270.79789451531553,Nov-11-2022 22:23:04,False,19.97787120075204
23,1,Point star value,[54.5272789  86.64168549  8.56723881],[56.17876525 66.8459322   7.72099829],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340006.94465122 10506257.70640541     2565.86357641],0.04260059707770356,274.79789451531553,Nov-11-2022 22:23:04,False,19.882539535903415
24,1,Point star value,[54.5272789  86.64168549  8.56723881],[57.58265165 67.01328319  7.73912072],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340008.34853762 10506257.8737564      2565.88169885],0.041687755483749485,278.79789451531553,Nov-11-2022 22:23:04,False,19.88203356687695
25,1,Point star value,[54.5272789  86.64168549  8.56723881],[58.96183988 67.17769003  7.74823189],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340009.72772585 10506258.03816324     2565.89081001],0.041026703633528915,282.79789451531553,Nov-11-2022 22:23:04,False,19.979570127776473
26,1,Point star value,[54.5272789  86.64168549  8.56723881],[60.36935436 67.34547351  7.73942089],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340011.13524033 10506258.20594672     2565.88199902],0.0410599699641324,286.79789451531553,Nov-11-2022 22:23:04,False,20.178179418674937
27,1,Point star value,[54.5272789  86.64168549  8.56723881],[61.74521155 67.50948327  7.74863243],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340012.51109752 10506258.36995648     2565.89121056],0.04003265692859383,290.79789451531553,Nov-11-2022 22:23:04,False,20.46484374928514
28,1,Point star value,[54.5272789  86.64168549  8.56723881],[63.30052794 67.69488556  7.76325035],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340014.06641391 10506258.55535877     2565.90582848],0.03850622209580408,294.79789451531553,Nov-11-2022 22:23:04,False,20.894916216392417
29,1,Point star value,[54.5272789  86.64168549  8.56723881],[64.90020915 67.88557637  7.80420065],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340015.66609512 10506258.74604958     2565.94677877],0.03560047675153267,298.79789451531553,Nov-11-2022 22:23:04,False,21.446947062146574
30,1,Point star value,[54.5272789  86.64168549  8.56723881],[66.5109675  68.07758764  7.83213496],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340017.27685347 10506258.93806086     2565.97471309],0.03326859445141417,302.79789451531553,Nov-11-2022 22:23:04,False,22.108254089561026
31,1,Point star value,[54.5272789  86.64168549  8.56723881],[68.22321102 68.28169651  7.85125852],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340018.98909698 10506259.14216972     2565.99383664],0.031257834109286065,306.79789451531553,Nov-11-2022 22:23:04,False,22.916814342403413
32,1,Point star value,[54.5272789  86.64168549  8.56723881],[70.23547533 68.5215695   7.87298512],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340021.0013613  10506259.38204271     2566.01556325],0.028950214127760884,310.79789451531553,Nov-11-2022 22:23:04,False,23.9909988668613
33,1,Point star value,[54.5272789  86.64168549  8.56723881],[72.32759468 68.77096166  7.91413569],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340023.09348065 10506259.63143487     2566.05671382],0.025892866906206395,314.79789451531553,Nov-11-2022 22:23:04,False,25.231737075126343
34,1,Point star value,[54.5272789  86.64168549  8.56723881],[74.50508205 69.03053015  7.96089315],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340025.27096801 10506259.89100336     2566.10347128],0.02276752794795618,318.79789451531553,Nov-11-2022 22:23:04,False,26.638938901331276
35,1,Point star value,[54.5272789  86.64168549  8.56723881],[74.89477692 71.30234166  8.00414634],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340025.66066289 10506262.16281487     2566.14672446],0.022084087942236257,322.79789451531553,Nov-11-2022 22:23:04,False,25.503872605343126
36,1,Point star value,[54.5272789  86.64168549  8.56723881],[74.62800934 73.54022129  8.02116728],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340025.39389531 10506264.4006945      2566.1637454 ],0.022759150530656903,326.79789451531553,Nov-11-2022 22:23:04,False,23.999706716532494
37,1,Point star value,[54.5272789  86.64168549  8.56723881],[74.38330086 75.59304986  8.09986401],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340025.14918683 10506266.45352307     2566.24244213],0.020568373493744463,330.79789451531553,Nov-11-2022 22:23:04,False,22.727789080918384
38,1,Point star value,[54.5272789  86.64168549  8.56723881],[74.16535302 77.42138678  8.15222859],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340024.93123899 10506268.28185999     2566.29480672],0.019129407209690485,334.79789451531553,Nov-11-2022 22:23:04,False,21.698850130378084
39,1,Point star value,[54.5272789  86.64168549  8.56723881],[73.96414901 79.10926191  8.31903362],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340024.73003498 10506269.96973512     2566.46161175],0.011906971230905347,338.79789451531553,Nov-11-2022 22:23:04,False,20.84684461429863
40,1,Point star value,[54.5272789  86.64168549  8.56723881],[73.78038537 80.65083186  8.06512141],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340024.54627134 10506271.51130507     2566.20769954],0.024902118842181006,342.79789451531553,Nov-11-2022 22:23:04,False,20.16989236343809
41,1,Point star value,[54.5272789  86.64168549  8.56723881],[73.59517631 82.2045274   8.1039691 ],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340024.36106227 10506273.06500061     2566.24654722],0.023663541714546304,346.79789451531553,Nov-11-2022 22:23:04,False,19.582842034989973
42,1,Point star value,[54.5272789  86.64168549  8.56723881],[73.44437695 83.4695642   8.08925104],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340024.21026292 10506274.33003741     2566.23182917],0.02491957903763985,350.79789451531553,Nov-11-2022 22:23:04,False,19.18716821930236
43,1,Point star value,[54.5272789  86.64168549  8.56723881],[73.26166034 85.00235075  8.04129219],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340024.02754631 10506275.86282396     2566.18387032],0.027967004507893817,354.79789451531553,Nov-11-2022 22:23:04,False,18.813322042631018
44,1,Point star value,[54.5272789  86.64168549  8.56723881],[73.11192691 86.25844564  8.16824818],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340023.87781288 10506277.11891885     2566.3108263 ],0.021464265818219416,358.79789451531553,Nov-11-2022 22:23:04,False,18.592880573019933
45,1,Point star value,[54.5272789  86.64168549  8.56723881],[72.95844271 87.54600521  8.4486928 ],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340023.72432868 10506278.40647842     2566.59127092],0.006424096532708667,362.79789451531553,Nov-11-2022 22:23:04,False,18.453716343376104
46,1,Point star value,[54.5272789  86.64168549  8.56723881],[72.80346995 88.84605223  8.19898605],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1340023.56935591 10506279.70652544     2566.34156418],0.020004332518263782,366.79789451531553,Nov-11-2022 22:23:04,False,18.41233287682639
47,1,Point star maximum,[54.5272789  86.64168549  8.56723881],[45.96397045 85.60083302  7.54277921],[ 1340005.29316487 10506277.5021587      2566.70981693],[ 1339996.72985642 10506276.46130623     2565.68535733],0.11875956673642246,186.79789451531553,Nov-11-2022 22:23:04,False,8.68695245645687
1,2,Point star value,[57.08050919 83.50745392  8.55262089],[46.36592427 82.22889311  7.85326099],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.13181024 10506273.08936632     2565.99583912],0.0648119563038404,186.79789451531553,Nov-11-2022 22:23:04,False,10.813239662126668
2,2,Point star value,[57.08050919 83.50745392  8.55262089],[46.4563352  81.47044718  8.1544311 ],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.22222117 10506272.33092039     2566.29700923],0.036809124128070636,190.79789451531553,Nov-11-2022 22:23:04,False,10.825018448680675
3,2,Point star value,[57.08050919 83.50745392  8.55262089],[46.54657117 80.71346904  8.23462987],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.31245713 10506271.57394225     2566.37720799],0.02917837533069151,194.79789451531553,Nov-11-2022 22:23:04,False,10.90281248024484
4,2,Point star value,[57.08050919 83.50745392  8.55262089],[46.63721688 79.95305358  8.22391653],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.40310285 10506270.81352679     2566.36649466],0.029796626848801647,198.79789451531553,Nov-11-2022 22:23:04,False,11.036492308726888
5,2,Point star value,[57.08050919 83.50745392  8.55262089],[46.73532478 79.13003881  8.23282766],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.50121074 10506269.99051202     2566.37540579],0.028468597622794363,202.79789451531553,Nov-11-2022 22:23:04,False,11.237743154884916
6,2,Point star value,[57.08050919 83.50745392  8.55262089],[46.82147359 78.40734724  8.49294758],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.58735956 10506269.26782045     2566.6355257 ],0.00520853688650579,206.79789451531553,Nov-11-2022 22:23:04,False,11.456983036754114
7,2,Point star value,[57.08050919 83.50745392  8.55262089],[46.93360286 77.46670893  8.20289087],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.69948883 10506268.32718214     2566.345469  ],0.029615779465557254,210.79789451531553,Nov-11-2022 22:23:04,False,11.814085619782004
8,2,Point star value,[57.08050919 83.50745392  8.55262089],[47.0417326  76.5596222   8.02867651],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.80761857 10506267.42009541     2566.17125463],0.04291608207774333,214.79789451531553,Nov-11-2022 22:23:04,False,12.219816635939058
9,2,Point star value,[57.08050919 83.50745392  8.55262089],[47.1586231  75.57904257  7.66943502],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.92450906 10506266.43951578     2565.81201315],0.06953927733151025,218.79789451531553,Nov-11-2022 22:23:04,False,12.731203687550392
10,2,Point star value,[57.08050919 83.50745392  8.55262089],[47.2906095  74.47182526  7.58873582],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339998.05649547 10506265.33229847     2565.73131394],0.07235103808578758,222.79789451531553,Nov-11-2022 22:23:04,False,13.357162702647113
11,2,Point star value,[57.08050919 83.50745392  8.55262089],[47.4273737  73.32452767  7.27244687],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339998.19325966 10506264.18500088     2565.415025  ],0.09123756997952262,226.79789451531553,Nov-11-2022 22:23:04,False,14.089494570975292
12,2,Point star value,[57.08050919 83.50745392  8.55262089],[47.59949051 71.88066143  7.08521676],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339998.36537648 10506262.74113464     2565.22779489],0.09781128919378451,230.79789451531553,Nov-11-2022 22:23:04,False,15.073993948292392
13,2,Point star value,[57.08050919 83.50745392  8.55262089],[47.78020503 70.36467011  7.37597418],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339998.546091   10506261.22514332     2565.5185523 ],0.07308104942741316,234.79789451531553,Nov-11-2022 22:23:04,False,16.14351018785209
14,2,Point star value,[57.08050919 83.50745392  8.55262089],[47.99761947 68.5408078   7.27985597],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339998.76350544 10506259.401281       2565.42243409],0.07269983006479246,238.79789451531553,Nov-11-2022 22:23:04,False,17.553327672241117
15,2,Point star value,[57.08050919 83.50745392  8.55262089],[48.25031494 66.4209773   7.26543832],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339999.01620091 10506257.28145051     2565.40801644],0.06692466961620057,242.79789451531553,Nov-11-2022 22:23:04,False,19.276328814770824
16,2,Point star value,[57.08050919 83.50745392  8.55262089],[49.49855951 66.04961486  7.12186193],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340000.26444548 10506256.91008807     2565.26444006],0.07517181197554855,246.79789451531553,Nov-11-2022 22:23:04,False,19.08688493676498
17,2,Point star value,[57.08050919 83.50745392  8.55262089],[51.11320057 66.24208897  6.75030494],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340001.87908653 10506257.10256218     2564.89288306],0.09866242427006877,250.79789451531553,Nov-11-2022 22:23:04,False,18.35619627359612
18,2,Point star value,[57.08050919 83.50745392  8.55262089],[52.46437887 66.40315687  6.99550653],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340003.23026484 10506257.26363008     2565.13808465],0.08789185402606368,254.79789451531553,Nov-11-2022 22:23:04,False,17.784550646145398
19,2,Point star value,[57.08050919 83.50745392  8.55262089],[53.80483917 66.56294713  7.53116488],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340004.57072514 10506257.42342034     2565.67374301],0.05918662046450094,258.79789451531553,Nov-11-2022 22:23:04,False,17.2884266726443
20,2,Point star value,[57.08050919 83.50745392  8.55262089],[54.93744244 66.69795968  7.48230505],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340005.70332841 10506257.55843289     2565.62488317],0.06316204117529993,262.79789451531553,Nov-11-2022 22:23:04,False,16.979322945323062
21,2,Point star value,[57.08050919 83.50745392  8.55262089],[56.13528213 66.84074877  7.53016376],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340006.9011681  10506257.70122198     2565.67274189],0.0612488637616904,266.79789451531553,Nov-11-2022 22:23:04,False,16.72477005034464
22,2,Point star value,[57.08050919 83.50745392  8.55262089],[57.37284554 66.98827315  7.58012509],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340008.13873151 10506257.84874636     2565.72270322],0.05886148728470472,270.79789451531553,Nov-11-2022 22:23:04,False,16.55036380002424
23,2,Point star value,[57.08050919 83.50745392  8.55262089],[58.44960709 67.11662906  7.58933663],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340009.21549306 10506257.97710227     2565.73191476],0.05856577310886255,274.79789451531553,Nov-11-2022 22:23:04,False,16.476088285146925
24,2,Point star value,[57.08050919 83.50745392  8.55262089],[59.60515074 67.25437623  7.60245275],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340010.37103671 10506258.11484944     2565.74503088],0.0577680420506677,278.79789451531553,Nov-11-2022 22:23:04,False,16.475411035508472
25,2,Point star value,[57.08050919 83.50745392  8.55262089],[60.72379644 67.38772496  7.60355401],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340011.48968241 10506258.24819817     2565.74613214],0.057427604130293436,282.79789451531553,Nov-11-2022 22:23:04,False,16.553547401411773
26,2,Point star value,[57.08050919 83.50745392  8.55262089],[61.90407072 67.52842016  7.60215235],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340012.66995669 10506258.38889337     2565.74473047],0.05694427935138103,286.79789451531553,Nov-11-2022 22:23:04,False,16.718243213681788
27,2,Point star value,[57.08050919 83.50745392  8.55262089],[63.12173723 67.67357272  7.63288999],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340013.8876232  10506258.53404593     2565.77546811],0.05427031446753285,290.79789451531553,Nov-11-2022 22:23:04,False,16.972157642460445
28,2,Point star value,[57.08050919 83.50745392  8.55262089],[64.3734047  67.82277838  7.66322732],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340015.13929067 10506258.68325159     2565.80580544],0.05141816206476757,294.79789451531553,Nov-11-2022 22:23:04,False,17.320115261852685
29,2,Point star value,[57.08050919 83.50745392  8.55262089],[65.62445474 67.97191044  7.70227528],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340016.39034071 10506258.83238365     2565.8448534 ],0.04796089513599651,298.79789451531553,Nov-11-2022 22:23:04,False,17.75035787092132
30,2,Point star value,[57.08050919 83.50745392  8.55262089],[67.0347219  68.14002206  7.73331356],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340017.80060787 10506259.00049526     2565.87589169],0.04474722722398019,302.79789451531553,Nov-11-2022 22:23:04,False,18.32799981953152
31,2,Point star value,[57.08050919 83.50745392  8.55262089],[68.48394906 68.31277792  7.75173616],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340019.24983503 10506259.17325113     2565.89431429],0.04215669631878221,306.79789451531553,Nov-11-2022 22:23:04,False,19.014679487009477
32,2,Point star value,[57.08050919 83.50745392  8.55262089],[69.99154268 68.49249139  7.76335049],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340020.75742865 10506259.3529646      2565.90592861],0.0398568610260551,310.79789451531553,Nov-11-2022 22:23:04,False,19.8183458828748
33,2,Point star value,[57.08050919 83.50745392  8.55262089],[71.77284919 68.70483294  7.77416372],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340022.53873516 10506259.56530615     2565.91674185],0.03732491748197825,314.79789451531553,Nov-11-2022 22:23:04,False,20.870755575098595
34,2,Point star value,[57.08050919 83.50745392  8.55262089],[73.76821946 68.94269207  7.81070876],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340024.53410543 10506259.80316528     2565.95328689],0.03349526385678077,318.79789451531553,Nov-11-2022 22:23:04,False,22.16218390710175
35,2,Point star value,[57.08050919 83.50745392  8.55262089],[75.07072266 69.82635508  7.84274817],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340025.83660863 10506260.68682829     2565.98532629],0.031408445138212934,322.79789451531553,Nov-11-2022 22:23:04,False,22.612478093470443
36,2,Point star value,[57.08050919 83.50745392  8.55262089],[74.82414576 71.89485758  7.85486293],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340025.59003173 10506262.75533079     2565.99744105],0.03290399657469489,326.79789451531553,Nov-11-2022 22:23:04,False,21.21734900644365
37,2,Point star value,[57.08050919 83.50745392  8.55262089],[74.59667421 73.80308774  7.88009405],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340025.36256018 10506264.66356095     2566.02267218],0.033584774476535635,330.79789451531553,Nov-11-2022 22:23:04,False,20.036043831423058
38,2,Point star value,[57.08050919 83.50745392  8.55262089],[74.40527612 75.40870222  7.97881532],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340025.17116208 10506266.26917543     2566.12139344],0.030004066277967173,334.79789451531553,Nov-11-2022 22:23:04,False,19.132866515159737
39,2,Point star value,[57.08050919 83.50745392  8.55262089],[74.23154821 76.86608375  7.88199639],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340024.99743417 10506267.72655696     2566.02457452],0.03646282208316639,338.79789451531553,Nov-11-2022 22:23:04,False,18.404229796355573
40,2,Point star value,[57.08050919 83.50745392  8.55262089],[74.06608957 78.25409542  8.54080629],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340024.83197553 10506269.11456863     2566.68338442],0.0006645096057592273,342.79789451531553,Nov-11-2022 22:23:04,False,17.779422261026504
41,2,Point star value,[57.08050919 83.50745392  8.55262089],[73.90604963 79.59665024  7.89521265],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340024.6719356  10506270.45712345     2566.03779078],0.03805753741242532,346.79789451531553,Nov-11-2022 22:23:04,False,17.28656652876673
42,2,Point star value,[57.08050919 83.50745392  8.55262089],[73.76714647 80.76189136  7.92705178],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340024.53303244 10506271.62236457     2566.06962991],0.03699184218731417,350.79789451531553,Nov-11-2022 22:23:04,False,16.922568195109655
43,2,Point star value,[57.08050919 83.50745392  8.55262089],[73.6185584  82.00837797  8.03818822],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340024.38444437 10506272.86885118     2566.18076634],0.030978999903475978,354.79789451531553,Nov-11-2022 22:23:04,False,16.613817786437952
44,2,Point star value,[57.08050919 83.50745392  8.55262089],[73.48885993 83.09640209  8.00604892],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340024.25474589 10506273.9568753      2566.14862704],0.03330015019607913,358.79789451531553,Nov-11-2022 22:23:04,False,16.422596583793915
45,2,Point star value,[57.08050919 83.50745392  8.55262089],[73.33783846 84.36330211  8.07152939],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340024.10372443 10506275.22377532     2566.21410751],0.02955136304658147,362.79789451531553,Nov-11-2022 22:23:04,False,16.286948160609153
46,2,Point star value,[57.08050919 83.50745392  8.55262089],[73.21461604 85.39699951  8.16614556],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1340023.98050201 10506276.25747271     2566.30872369],0.023791329328789326,366.79789451531553,Nov-11-2022 22:23:04,False,16.24897380121466
47,2,Point star maximum,[57.08050919 83.50745392  8.55262089],[46.36592427 82.22889311  7.85326099],[ 1340007.84639515 10506274.36792713     2566.69519901],[ 1339997.13181024 10506273.08936632     2565.99583912],0.0648119563038404,186.79789451531553,Nov-11-2022 22:23:04,False,10.813239662126668
1,3,Point star value,[59.53962708 80.39259338  8.53880405],[46.76675154 78.86640367  8.19067597],[ 1340010.30551304 10506271.25306659     2566.68138218],[ 1339997.53263751 10506269.72687688     2566.3332541 ],0.02706275881748914,186.79789451531553,Nov-11-2022 22:23:04,False,12.868441929849427
2,3,Point star value,[59.53962708 80.39259338  8.53880405],[46.87116608 77.99048326  8.34336376],[ 1340010.30551304 10506271.25306659     2566.68138218],[ 1339997.63705205 10506268.85095647     2566.48594189],0.0151572413888699,190.79789451531553,Nov-11-2022 22:23:04,False,12.895667257181618
3,3,Point star value,[59.53962708 80.39259338  8.53880405],[46.97808235 77.0935761   8.20869803],[ 1340010.30551304 10506271.25306659     2566.68138218],[ 1339997.74396832 10506267.95404931     2566.35127616],0.02541715278584736,194.79789451531553,Nov-11-2022 22:23:04,False,12.991723935774822
4,3,Point star value,[59.53962708 80.39259338  8.53880405],[47.09500183 76.11275335  8.40133476],[ 1340010.30551304 10506271.25306659     2566.68138218],[ 1339997.8608878  10506266.97322656     2566.54391289],0.010445990942342102,198.79789451531553,Nov-11-2022 22:23:04,False,13.160722853224522
