X1,Y1,Z1,X2,Y2,Z2,Slope,Distance
-8.726643562316895,-15.397398948669434,781.67822265625,-8.584012031555176,-16.07099151611328,781.6935424804688,-0.022250113192685893,0.688698335628248
-8.584012031555176,-16.07099151611328,781.6935424804688,-8.445908546447754,-16.728282928466797,781.7186279296875,-0.03734936887467942,0.6721114886051285
-8.445908546447754,-16.728282928466797,781.7186279296875,-8.307790756225586,-17.385303497314453,781.7393798828125,-0.030909350599436267,0.6717017161086123
-8.307790756225586,-17.385303497314453,781.7393798828125,-8.173891067504883,-18.043445587158203,781.760009765625,-0.03071637132915516,0.6719417602205249
-8.173891067504883,-18.043445587158203,781.760009765625,-8.042835235595703,-18.72542953491211,781.7879028320312,-0.04016498915117505,0.6950221285865317
-8.042835235595703,-18.72542953491211,781.7879028320312,-7.862697124481201,-19.644540786743164,781.836181640625,-0.051547007990296226,0.9378411782799799
-7.862697124481201,-19.644540786743164,781.836181640625,-7.736926555633545,-20.11967658996582,781.8638305664062,-0.0562541704582249,0.4922770872071529
-7.736926555633545,-20.11967658996582,781.8638305664062,-7.603071689605713,-20.778635025024414,781.8975830078125,-0.05019577002419411,0.6732626319610217
-7.603071689605713,-20.778635025024414,781.8975830078125,-7.464982986450195,-21.436199188232422,781.927001953125,-0.04378424690960788,0.6725508107332263
-7.464982986450195,-21.436199188232422,781.927001953125,-7.322351455688477,-22.109790802001953,781.9423217773438,-0.02225014334266796,0.6886974028716574
-7.322351455688477,-22.109790802001953,781.9423217773438,-7.1842780113220215,-22.767627716064453,781.9761352539062,-0.05030488222105441,0.6730208263788962
-7.1842780113220215,-22.767627716064453,781.9761352539062,-7.0376057624816895,-23.443359375,782.0438842773438,-0.09797873960785676,0.6947776289176282
-7.0376057624816895,-23.443359375,782.0438842773438,-6.904919624328613,-24.098920822143555,782.0909423828125,-0.07035626022934828,0.6705079324879288
-6.904919624328613,-24.098920822143555,782.0909423828125,-6.766051769256592,-24.608795166015625,782.1514282226562,-0.11445963572002275,0.5318972311761756
-6.766051769256592,-24.608795166015625,782.1514282226562,-6.641635894775391,-25.421762466430664,782.2192993164062,-0.08252482428335146,0.8252282270583452
-6.641635894775391,-25.421762466430664,782.2192993164062,-6.497998237609863,-26.10173988342285,782.2692260742188,-0.07183884157402977,0.6967738121664999
-6.497998237609863,-26.10173988342285,782.2692260742188,-6.359909534454346,-26.75930404663086,782.2986450195312,-0.04378424690960788,0.6725508107332263
-6.359909534454346,-26.75930404663086,782.2986450195312,-6.217308044433594,-27.433439254760742,782.3226928710938,-0.03489987863600375,0.6894720900524046
-6.217308044433594,-27.433439254760742,782.3226928710938,-6.079115867614746,-28.089101791381836,782.3216552734375,0.0015484972386507255,0.6700682922443316
-6.079115867614746,-28.089101791381836,782.3216552734375,-5.935300350189209,-28.765817642211914,782.3193359375,0.003352470374691968,0.6918328014312725
-5.935300350189209,-28.765817642211914,782.3193359375,-5.79713773727417,-29.422021865844727,782.3269653320312,-0.011377112769625431,0.6706348472767923
-5.79713773727417,-29.422021865844727,782.3269653320312,-5.654461860656738,-30.094799041748047,782.3292236328125,-0.0032836575269867023,0.6877431454456078
-5.654461860656738,-30.094799041748047,782.3292236328125,-5.536238670349121,-30.760278701782227,782.3275146484375,0.0025284599436202074,0.6759014878466479
-5.536238670349121,-30.760278701782227,782.3275146484375,-5.381156921386719,-31.411182403564453,782.3223876953125,0.0076621949915485045,0.669142932043214
-5.381156921386719,-31.411182403564453,782.3223876953125,-5.2541422843933105,-32.091026306152344,782.2979125976562,0.035388728495845914,0.692040085762222
-5.2541422843933105,-32.091026306152344,782.2979125976562,-5.114692211151123,-32.748451232910156,782.2573852539062,0.0603038831086591,0.6732728442772642
-5.114692211151123,-32.748451232910156,782.2573852539062,-4.974902629852295,-33.42275619506836,782.1983032226562,0.08579494105850846,0.691172189434372
-4.974902629852295,-33.42275619506836,782.1983032226562,-4.807812690734863,-34.01286697387695,782.1401977539062,0.09474070313119239,0.6160568354616393
-4.807812690734863,-34.01286697387695,782.1401977539062,-4.698904037475586,-34.73940658569336,782.0602416992188,0.10883453786491062,0.7389951779100282
-4.698904037475586,-34.73940658569336,782.0602416992188,-4.550353050231934,-35.42861557006836,781.9871826171875,0.10362454346620392,0.7088117164815574
-4.550353050231934,-35.42861557006836,781.9871826171875,-4.418451309204102,-36.07371520996094,781.9342651367188,0.08036718453756159,0.6605693562487347
-4.418451309204102,-36.07371520996094,781.9342651367188,-4.280110836029053,-36.72665786743164,781.8895874023438,0.06693924938645375,0.6689307142089407
-4.280110836029053,-36.72665786743164,781.8895874023438,-4.136162281036377,-37.40092849731445,781.8480224609375,0.06028578360877671,0.6907168111180942
-4.136162281036377,-37.40092849731445,781.8480224609375,-3.9967269897460938,-38.058624267578125,781.8118896484375,0.05374396488975686,0.6732841204269494
-3.9967269897460938,-38.058624267578125,781.8118896484375,-3.8339083194732666,-38.98863983154297,781.7412719726562,0.07479415094842956,0.9467976155118916
-3.8339083194732666,-38.98863983154297,781.7412719726562,-3.70680570602417,-39.46417999267578,781.7077026367188,0.06819803339891796,0.4933765494134237
-3.70680570602417,-39.46417999267578,781.7077026367188,-3.599971055984497,-39.99949645996094,781.6746826171875,0.06049029324253164,0.5468708113307962
