SN,Point Num,Title,Center Point Rel,Circle Point Rel,Center Point Abs,Circle Point Abs,Slope,Angle,Timestamp,Validity,Distance
11,1,Point star value,[57.19923782 89.1381073   8.55982971],[55.70735078 90.14074752  8.05981493],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340006.47323675 10506281.00122073     2566.20239305],0.27817199140090404,-33.92650355928636,Nov-05-2022 12:36:04,False,1.8657516288597216
12,1,Point star value,[57.19923782 89.1381073   8.55982971],[55.51796008 90.08617759  8.22782135],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340006.28384605 10506280.9466508      2566.37039948],0.17201046327721078,-29.926503559286363,Nov-05-2022 12:36:04,False,1.9585100653505374
13,1,Point star value,[57.19923782 89.1381073   8.55982971],[55.32105119 90.02944142  8.7008028 ],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340006.08693716 10506280.88991463     2566.84338093],-0.06780953243010145,-25.926503559286363,Nov-05-2022 12:36:04,False,2.083731015891212
14,1,Point star value,[57.19923782 89.1381073   8.55982971],[55.13608495 89.97614634  8.6584506 ],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340005.90197092 10506280.83661955     2566.80102873],-0.04428695753960384,-21.926503559286363,Nov-05-2022 12:36:04,False,2.2290435822060584
15,1,Point star value,[57.19923782 89.1381073   8.55982971],[54.80449048 89.88060266  8.04449606],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340005.57037645 10506280.74107587     2566.18707418],0.20554048233783914,-17.926503559286363,Nov-05-2022 12:36:04,False,2.559625548810205
16,1,Point star value,[57.19923782 89.1381073   8.55982971],[54.52717214 89.80069778  8.03248119],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340005.29305811 10506280.66117099     2566.17505932],0.19155473406650964,-13.926503559286363,Nov-05-2022 12:36:04,False,2.803044347768298
17,1,Point star value,[57.19923782 89.1381073   8.55982971],[54.02279944 89.65537079  8.02266932],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340004.78868541 10506280.515844       2566.16524744],0.16690918631982232,-9.926503559286363,Nov-05-2022 12:36:04,False,3.262799964781061
18,1,Point star value,[57.19923782 89.1381073   8.55982971],[53.52937258 89.51319768  8.17105174],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340004.29525855 10506280.37367089     2566.31362987],0.10538889871110159,-5.926503559286363,Nov-05-2022 12:36:04,False,3.7094139663036487
19,1,Point star value,[57.19923782 89.1381073   8.55982971],[52.52068279 89.22255973  8.49324751],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340003.28656875 10506280.08303294     2566.63582563],0.014229042419008167,-1.9265035592863633,Nov-05-2022 12:36:04,False,4.679790875155552
20,1,Point star value,[57.19923782 89.1381073   8.55982971],[51.60812945 88.95962197  8.20289087],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340002.37401542 10506279.82009518     2566.345469  ],0.06380793912510359,2.0734964407136367,Nov-05-2022 12:36:04,False,5.6053327473847645
21,1,Point star value,[57.19923782 89.1381073   8.55982971],[49.30603384 88.29630967  8.19247794],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340000.0719198  10506279.15678287     2566.33505607],0.04627782541322897,6.073496440713637,Nov-05-2022 12:36:04,False,7.946460833559797
22,1,Point star value,[57.19923782 89.1381073   8.55982971],[44.37782921 86.87632574  8.16294169],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1339995.14371518 10506277.73679895     2566.30551982],0.03048440958648722,10.073496440713637,Nov-05-2022 12:36:04,False,13.02542493296577
23,1,Point star value,[57.19923782 89.1381073   8.55982971],[86.29237366 96.36469269  7.7460289 ],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340037.05825963 10506287.2251659      2565.88860703],0.02714730199109973,14.073496440713637,Nov-05-2022 12:36:04,True,29.988270386509495
24,1,Point star value,[57.19923782 89.1381073   8.55982971],[85.84689331 98.35192871  7.3086915 ],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340036.61277928 10506289.21240192     2565.45126963],0.041575859522219,18.073496440713637,Nov-05-2022 12:36:04,True,30.11889799980776
25,1,Point star value,[57.19923782 89.1381073   8.55982971],[70.11654912 94.29252926  7.6534152 ],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340020.88243508 10506285.15300247     2565.79599333],0.06517342572457048,22.073496440713637,Nov-05-2022 12:36:04,False,13.93723731514247
26,1,Point star value,[57.19923782 89.1381073   8.55982971],[67.47142361 94.0548708   7.53036404],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340018.23730958 10506284.91534401     2565.67294216],0.09039713520839311,26.073496440713637,Nov-05-2022 12:36:04,False,11.43469123760448
27,1,Point star value,[57.19923782 89.1381073   8.55982971],[67.22470841 94.91112203  7.48881292],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340017.99059438 10506285.77159524     2565.63139105],0.09257781992001111,30.073496440713637,Nov-05-2022 12:36:04,False,11.61829748992688
28,1,Point star value,[57.19923782 89.1381073   8.55982971],[66.96517851 95.81184805  7.67354012],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340017.73106448 10506286.67232126     2565.81611824],0.0749285844607196,34.07349644071364,Nov-05-2022 12:36:04,False,11.861615501574063
29,1,Point star value,[57.19923782 89.1381073   8.55982971],[66.76221569 96.516252    7.73922086],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340017.52810166 10506287.37672521     2565.88179898],0.06794023752595216,38.07349644071364,Nov-05-2022 12:36:04,False,12.10623657000822
30,1,Point star value,[57.19923782 89.1381073   8.55982971],[66.44810975 97.60638996  7.35895324],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340017.21399572 10506288.46686317     2565.50153136],0.09576311300842846,42.07349644071364,Nov-05-2022 12:36:04,False,12.597442095233047
31,1,Point star value,[57.19923782 89.1381073   8.55982971],[66.19202221 98.49516888  7.27805376],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340016.95790818 10506289.3556421      2565.42063189],0.09876637957736545,46.07349644071364,Nov-05-2022 12:36:04,False,13.04100157649755
32,1,Point star value,[57.19923782 89.1381073   8.55982971],[65.85094671 99.67890753  7.31529951],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340016.61683268 10506290.53938074     2565.45787764],0.09126306397248082,50.07349644071364,Nov-05-2022 12:36:04,False,13.693406865533671
33,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 65.58757907 100.59295282   7.51053953],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340016.35346504 10506291.45342604     2565.65311766],0.07390508257723764,54.07349644071364,Nov-05-2022 12:36:04,False,14.236529239536845
34,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 65.23554465 101.81472559   7.71639276],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340016.00143062 10506292.6751988      2565.85897088],0.056194315900243014,58.07349644071364,Nov-05-2022 12:36:04,False,15.03297257572394
35,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 64.70974847 103.63955691   7.69656825],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340015.47563444 10506294.50003012     2565.83914638],0.052860467417217324,62.07349644071364,Nov-05-2022 12:36:04,False,16.353746708460196
36,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 64.39654201 104.7265731    7.60455513],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340015.16242798 10506295.58704631     2565.74713326],0.05563696251550868,66.07349644071364,Nov-05-2022 12:36:04,False,17.19633691189965
37,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 63.54370494 107.6864345    7.56410551],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340014.30959091 10506298.54690771     2565.70668364],0.05079348282748995,70.07349644071364,Nov-05-2022 12:36:04,False,19.62865689665524
38,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 62.99196788 109.60129643   7.58382964],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340013.75785385 10506300.46176964     2565.72640777],0.04589206463339694,74.07349644071364,Nov-05-2022 12:36:04,False,21.289678416048847
39,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 62.06038399 112.834457     7.59514356],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340012.82626996 10506303.69493021     2565.73772168],0.039879828603481375,78.07349644071364,Nov-05-2022 12:36:04,False,24.209055132529265
40,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 61.01938613 116.44735036   7.64720774],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340011.78527209 10506307.30782357     2565.78978586],0.03309582503392106,82.07349644071364,Nov-05-2022 12:36:04,False,27.59023683473971
41,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 59.24788284 118.97522736   6.85413265],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340010.01376881 10506309.83570057     2564.99671078],0.057032669726736714,86.07349644071364,Nov-05-2022 12:36:04,True,29.955969056609298
42,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 57.11150742 119.14086914   6.95765972],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340007.87739338 10506310.00134235     2565.10023785],0.05340052191269387,90.07349644071364,Nov-05-2022 12:36:04,True,30.045638009202047
43,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 54.95209503 119.00534821   7.027946  ],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340005.717981   10506309.86582142     2565.17052412],0.05114520841476706,94.07349644071364,Nov-05-2022 12:36:04,True,29.990805220441217
44,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 53.00213242 118.80715179   7.09502888],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340003.76801838 10506309.667625       2565.237607  ],0.04888463280551574,98.07349644071364,Nov-05-2022 12:36:04,True,30.000225607700806
45,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 50.94429398 118.40447998   7.12046003],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340001.71017994 10506309.26495319     2565.26303816],0.04809549765952105,102.07349644071364,Nov-05-2022 12:36:04,True,29.961920457344352
46,1,Point star value,[57.19923782 89.1381073   8.55982971],[ 48.87795258 117.86286926   7.19435072],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1339999.64383854 10506308.72334247     2565.33692884],0.04565936572151938,106.07349644071364,Nov-05-2022 12:36:04,True,29.93693823487771
47,1,Point star maximum,[57.19923782 89.1381073   8.55982971],[ 59.24788284 118.97522736   6.85413265],[ 1340007.96512379 10506279.99858051     2566.70240784],[ 1340010.01376881 10506309.83570057     2564.99671078],0.057032669726736714,86.07349644071364,Nov-05-2022 12:36:04,True,29.955969056609298
1,2,Point star value,[58.91976166 87.52062225  8.52218342],[57.97801604 90.79500366  7.72610474],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340008.74390201 10506281.65547687     2565.86868286],0.23365157837879977,-73.92650355928636,Nov-05-2022 12:36:04,False,3.4988854919894408
2,2,Point star value,[58.91976166 87.52062225  8.52218342],[57.744339   90.72767333  7.74793148],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340008.51022496 10506281.58814654     2565.89050961],0.226676509565658,-69.92650355928636,Nov-05-2022 12:36:04,False,3.5023222461404635
3,2,Point star value,[58.91976166 87.52062225  8.52218342],[57.52983638 90.66586781  7.7654531 ],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340008.29572235 10506281.52634102     2565.90803123],0.22006472902582405,-65.92650355928636,Nov-05-2022 12:36:04,False,3.5209519527206323
4,2,Point star value,[58.91976166 87.52062225  8.52218342],[57.28417451 90.59508424  7.77105999],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340008.05006048 10506281.45555745     2565.91363811],0.2156881821361735,-61.92650355928636,Nov-05-2022 12:36:04,False,3.562533962295847
5,2,Point star value,[58.91976166 87.52062225  8.52218342],[57.03295539 90.52269944  7.78748012],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340007.79884136 10506281.38317265     2565.93005824],0.20720540410339403,-57.92650355928636,Nov-05-2022 12:36:04,False,3.621090202754035
6,2,Point star value,[58.91976166 87.52062225  8.52218342],[56.77852862 90.4493904   7.8123107 ],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340007.54441459 10506281.30986361     2565.95488882],0.19566370667103283,-53.92650355928636,Nov-05-2022 12:36:04,False,3.696820403309729
7,2,Point star value,[58.91976166 87.52062225  8.52218342],[56.52532597 90.37643408  7.84985685],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340007.29121194 10506281.23690729     2565.99243498],0.18040353408204202,-49.92650355928636,Nov-05-2022 12:36:04,False,3.786952133741134
8,2,Point star value,[58.91976166 87.52062225  8.52218342],[56.22329681 90.28940917  7.87478733],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340006.98918278 10506281.14988238     2566.01736546],0.16750850890450242,-45.92650355928636,Nov-05-2022 12:36:04,False,3.9187020018312984
9,2,Point star value,[58.91976166 87.52062225  8.52218342],[55.94075964 90.20800057  7.87819171],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340006.70664561 10506281.06847378     2566.02076983],0.16051482604460987,-41.92650355928636,Nov-05-2022 12:36:04,False,4.063395204521489
10,2,Point star value,[58.91976166 87.52062225  8.52218342],[55.5782804  90.10355793  7.8912077 ],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340006.34416636 10506280.96403114     2566.03378582],0.14940016927371905,-37.92650355928636,Nov-05-2022 12:36:04,False,4.270267452895464
11,2,Point star value,[58.91976166 87.52062225  8.52218342],[55.16981116 89.98586401  7.97180676],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340005.93569713 10506280.84633722     2566.11438489],0.12264085491095392,-33.92650355928636,Nov-05-2022 12:36:04,False,4.521333884168541
12,2,Point star value,[58.91976166 87.52062225  8.52218342],[54.68599296 89.84645948  8.13931251],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340005.45187893 10506280.70693269     2566.28189063],0.07926013991658602,-29.926503559286363,Nov-05-2022 12:36:04,False,4.845710089867997
13,2,Point star value,[58.91976166 87.52062225  8.52218342],[54.30773231 89.73746967  8.52558756],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340005.07361828 10506280.59794288     2566.66816568],-0.000665241447214655,-25.926503559286363,Nov-05-2022 12:36:04,False,5.117151434129284
14,2,Point star value,[58.91976166 87.52062225  8.52218342],[53.83818968 89.60217842  8.54360962],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340004.60407564 10506280.46265163     2566.68618774],-0.003901788336997429,-21.926503559286363,Nov-05-2022 12:36:04,False,5.491421397372894
15,2,Point star value,[58.91976166 87.52062225  8.52218342],[53.13992662 89.400985    7.87849188],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340003.90581258 10506280.26145821     2566.02107   ],0.10590490801099639,-17.926503559286363,Nov-05-2022 12:36:04,False,6.112004253141412
16,2,Point star value,[58.91976166 87.52062225  8.52218342],[52.32644256 89.16659249  7.93025565],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340003.09232853 10506280.0270657      2566.07283378],0.08710371840094842,-13.926503559286363,Nov-05-2022 12:36:04,False,6.82139671751774
17,2,Point star value,[58.91976166 87.52062225  8.52218342],[51.36866776 88.89062488  7.92534947],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340002.13455373 10506279.75109809     2566.0679276 ],0.07776978296856045,-9.926503559286363,Nov-05-2022 12:36:04,False,7.697540973367235
18,2,Point star value,[58.91976166 87.52062225  8.52218342],[49.97524598 88.48913252  7.84064555],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340000.74113194 10506279.34960573     2565.98322368],0.07575338161995156,-5.926503559286363,Nov-05-2022 12:36:04,False,9.022575395760297
19,2,Point star value,[58.91976166 87.52062225  8.52218342],[47.84076259 87.87411502  8.1555326 ],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1339998.60664856 10506278.73458823     2566.29811072],0.03307738627860902,-1.9265035592863633,Nov-05-2022 12:36:04,False,11.090699266780465
20,2,Point star value,[58.91976166 87.52062225  8.52218342],[44.72048254 86.97505586  8.21450496],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1339995.48636851 10506277.83552907     2566.35708308],0.021652620753325733,2.0734964407136367,Nov-05-2022 12:36:04,False,14.2130867896467
21,2,Point star value,[58.91976166 87.52062225  8.52218342],[39.82557707 85.56466656  8.18036318],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1339990.59146303 10506276.42513977     2566.3229413 ],0.017808605754808846,6.073496440713637,Nov-05-2022 12:36:04,False,19.197147938852034
22,2,Point star value,[58.91976166 87.52062225  8.52218342],[88.5011673  92.79418945  7.7746644 ],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340039.26705327 10506283.65466266     2565.91724253],0.02487766508506888,10.073496440713637,Nov-05-2022 12:36:04,True,30.057093261107756
23,2,Point star value,[58.91976166 87.52062225  8.52218342],[88.17662811 94.30467987  8.37019634],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340038.94251408 10506285.16515308     2566.51277447],0.005060650655443406,14.073496440713637,Nov-05-2022 12:36:04,True,30.033494178913106
24,2,Point star value,[58.91976166 87.52062225  8.52218342],[87.62584686 96.86981201  7.73902035],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340038.39173283 10506287.73028522     2565.88159847],0.02594099127307019,18.073496440713637,Nov-05-2022 12:36:04,True,30.20033147720727
25,2,Point star value,[58.91976166 87.52062225  8.52218342],[86.83894348 98.4703598   7.27645159],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340037.60482945 10506289.33083301     2565.41902971],0.041538763109737004,22.073496440713637,Nov-05-2022 12:36:04,True,30.015484568610596
26,2,Point star value,[58.91976166 87.52062225  8.52218342],[77.4887366  96.41670804  7.62127566],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340028.25462256 10506287.27718125     2565.76385379],0.04375467412947917,26.073496440713637,Nov-05-2022 12:36:04,False,20.609677516675845
27,2,Point star value,[58.91976166 87.52062225  8.52218342],[71.62209173 94.72632746  7.51304269],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340022.3879777  10506285.58680067     2565.65562081],0.0691011776325958,30.073496440713637,Nov-05-2022 12:36:04,False,14.638638660759277
28,2,Point star value,[58.91976166 87.52062225  8.52218342],[68.24140604 93.75223655  7.41562295],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340019.00729201 10506284.61270976     2565.55820107],0.0986875754992568,34.07349644071364,Nov-05-2022 12:36:04,False,11.267233328536035
29,2,Point star value,[58.91976166 87.52062225  8.52218342],[67.37084698 94.40393266  7.53066444],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340018.13673294 10506285.26440587     2565.67324257],0.09096856364673282,38.07349644071364,Nov-05-2022 12:36:04,False,10.94458382382398
30,2,Point star value,[58.91976166 87.52062225  8.52218342],[67.20000361 94.99686266  7.72039771],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340017.96588958 10506285.85733587     2565.86297584],0.07187028771547471,42.07349644071364,Nov-05-2022 12:36:04,False,11.18478599538496
31,2,Point star value,[58.91976166 87.52062225  8.52218342],[66.94474681 95.88275841  7.39379621],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340017.71063278 10506286.74323162     2565.53637433],0.0973595565131379,46.07349644071364,Nov-05-2022 12:36:04,False,11.644696887483857
32,2,Point star value,[58.91976166 87.52062225  8.52218342],[66.65356628 96.8933313   7.25192165],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340017.41945225 10506287.75380451     2565.39449978],0.10453522614484356,50.07349644071364,Nov-05-2022 12:36:04,False,12.21773194214301
33,2,Point star value,[58.91976166 87.52062225  8.52218342],[66.40568145 97.75364186  7.27575088],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340017.17156742 10506288.61411507     2565.418329  ],0.09830787535490322,54.07349644071364,Nov-05-2022 12:36:04,False,12.739987423207099
34,2,Point star value,[58.91976166 87.52062225  8.52218342],[66.01185689 99.12045173  7.50513291],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340016.77774285 10506289.98092494     2565.64771104],0.07480459216647917,58.07349644071364,Nov-05-2022 12:36:04,False,13.634084138133455
35,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 65.68636554 100.25010391   7.71469069],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340016.45225151 10506291.11057712     2565.85726881],0.05601289550616342,62.07349644071364,Nov-05-2022 12:36:04,False,14.438790665538242
36,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 65.2935134  101.61353888   7.75874472],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340016.05939937 10506292.47401209     2565.90132284],0.049358483081133483,66.07349644071364,Nov-05-2022 12:36:04,False,15.486053373654615
37,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 64.73978151 103.53532408   7.48771167],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340015.50566748 10506294.39579729     2565.63028979],0.06071034861327417,70.07349644071364,Nov-05-2022 12:36:04,False,17.070835875832437
38,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 63.98455513 106.15641722   7.5697124 ],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340014.7504411  10506297.01689043     2565.71229053],0.04932071713944966,74.07349644071364,Nov-05-2022 12:36:04,False,19.335257639441885
39,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 63.35770438 108.33196917   7.60515594],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340014.12359035 10506299.19244238     2565.74773407],0.0430948668443232,78.07349644071364,Nov-05-2022 12:36:04,False,21.299024280614162
40,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 62.26567162 112.12198455   7.65461683],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340013.03155758 10506302.98245776     2565.79719496],0.034943282735891056,82.07349644071364,Nov-05-2022 12:36:04,False,24.843003281500287
41,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 60.99466875 116.53313464   7.67253876],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340011.76055472 10506307.39360785     2565.81511688],0.02921084801036429,86.07349644071364,Nov-05-2022 12:36:04,False,29.099020783384002
42,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 58.80599976 117.39457703   6.96927404],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340009.57188572 10506308.25505024     2565.11185217],0.05198167187858527,90.07349644071364,Nov-05-2022 12:36:04,True,29.914505562872378
43,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 56.79417801 117.37139893   7.06158781],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340007.56006398 10506308.23187214     2565.20416594],0.048806324850802246,94.07349644071364,Nov-05-2022 12:36:04,True,29.9619811314314
44,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 54.6901741  117.25148773   7.11865759],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340005.45606007 10506308.11196094     2565.26123571],0.04673712327436337,98.07349644071364,Nov-05-2022 12:36:04,True,30.06299482320382
45,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 52.60911942 116.76602936   7.18173552],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340003.37500538 10506307.62650257     2565.32431364],0.04480327738506809,102.07349644071364,Nov-05-2022 12:36:04,True,29.948536571913536
46,2,Point star value,[58.91976166 87.52062225  8.52218342],[ 50.64995956 116.2703476    7.21597719],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340001.41584553 10506307.13082081     2565.35855532],0.04366321187370016,106.07349644071364,Nov-05-2022 12:36:04,True,29.943989523780292
47,2,Point star maximum,[58.91976166 87.52062225  8.52218342],[ 58.80599976 117.39457703   6.96927404],[ 1340009.68564763 10506278.38109546     2566.66476154],[ 1340009.57188572 10506308.25505024     2565.11185217],0.05198167187858527,90.07349644071364,Nov-05-2022 12:36:04,True,29.914505562872378
1,3,Point star value,[60.57002258 85.94100189  8.52959251],[59.07233295 91.11031371  7.67524219],[ 1340011.33590855 10506276.8014751      2566.67217064],[ 1340009.83821892 10506281.97078692     2565.81782031],0.15874508303243018,-73.92650355928636,Nov-05-2022 12:36:04,False,5.449291087325298
2,3,Point star value,[60.57002258 85.94100189  8.52959251],[58.71447517 91.00720267  7.70698118],[ 1340011.33590855 10506276.8014751      2566.67217064],[ 1340009.48036114 10506281.86767588     2565.84955931],0.15246765262268294,-69.92650355928636,Nov-05-2022 12:36:04,False,5.457667625479067
3,3,Point star value,[60.57002258 85.94100189  8.52959251],[58.34795643 90.90159611  7.73030972],[ 1340011.33590855 10506276.8014751      2566.67217064],[ 1340009.1138424  10506281.76206932     2565.87288785],0.14704759564064623,-65.92650355928636,Nov-05-2022 12:36:04,False,5.493989987285472
